"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
8,"y","ar1",0.775360233909814,0.0424284971833748,"MAR","dropNA_simple",8
8,"y","intercept",1.99392053210494,0.272632690250681,"MAR","dropNA_simple",8
8,"y","xreg1",0.00627513977839715,0.000706505259503746,"MAR","dropNA_simple",8
8,"y","xreg2",-0.131362749021548,0.0248946735402076,"MAR","dropNA_simple",8
8,"y","sigma",0.363467705569419,NA,"MAR","dropNA_simple",8
8,"propMissAct_0.05_autoCorr_0.61","ar1",0.767114321342589,0.0442550963823095,"MAR","dropNA_simple",8
8,"propMissAct_0.05_autoCorr_0.61","intercept",1.97634457612274,0.278470371526521,"MAR","dropNA_simple",8
8,"propMissAct_0.05_autoCorr_0.61","xreg1",0.00640597010595439,0.000748336808168829,"MAR","dropNA_simple",8
8,"propMissAct_0.05_autoCorr_0.61","xreg2",-0.13335860423809,0.0250864660198577,"MAR","dropNA_simple",8
8,"propMissAct_0.05_autoCorr_0.61","sigma",0.373957681180304,NA,"MAR","dropNA_simple",8
8,"propMissAct_0.15_autoCorr_0.72","ar1",0.729431950081221,0.0503799234855792,"MAR","dropNA_simple",8
8,"propMissAct_0.15_autoCorr_0.72","intercept",1.98623400566786,0.276695367708321,"MAR","dropNA_simple",8
8,"propMissAct_0.15_autoCorr_0.72","xreg1",0.00681057611882305,0.000780046668289383,"MAR","dropNA_simple",8
8,"propMissAct_0.15_autoCorr_0.72","xreg2",-0.142254525580283,0.0256924562609356,"MAR","dropNA_simple",8
8,"propMissAct_0.15_autoCorr_0.72","sigma",0.395847414768924,NA,"MAR","dropNA_simple",8
8,"propMissAct_0.09_autoCorr_0.65","ar1",0.768395488975711,0.0443763589372702,"MAR","dropNA_simple",8
8,"propMissAct_0.09_autoCorr_0.65","intercept",1.92142830064328,0.279641770399479,"MAR","dropNA_simple",8
8,"propMissAct_0.09_autoCorr_0.65","xreg1",0.0060027877743052,0.000731198072318448,"MAR","dropNA_simple",8
8,"propMissAct_0.09_autoCorr_0.65","xreg2",-0.126428014399626,0.0248803543475833,"MAR","dropNA_simple",8
8,"propMissAct_0.09_autoCorr_0.65","sigma",0.369115971600643,NA,"MAR","dropNA_simple",8
8,"propMissAct_0.16_autoCorr_0.7","ar1",0.818827133936756,0.0403123374420932,"MAR","dropNA_simple",8
8,"propMissAct_0.16_autoCorr_0.7","intercept",1.97439529745011,0.305458617542682,"MAR","dropNA_simple",8
8,"propMissAct_0.16_autoCorr_0.7","xreg1",0.00537357212059073,0.000792643028079397,"MAR","dropNA_simple",8
