"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
5,"y","ar1",0.775360233909814,0.0424284971833748,"MAR","dropNA_simple",5
5,"y","intercept",1.99392053210494,0.272632690250681,"MAR","dropNA_simple",5
5,"y","xreg1",0.00627513977839715,0.000706505259503746,"MAR","dropNA_simple",5
5,"y","xreg2",-0.131362749021548,0.0248946735402076,"MAR","dropNA_simple",5
5,"y","sigma",0.359101727124141,NA,"MAR","dropNA_simple",5
5,"propMissAct_0.04_autoCorr_0.2","ar1",0.75940904922336,0.045706658333311,"MAR","dropNA_simple",5
5,"propMissAct_0.04_autoCorr_0.2","intercept",1.96711741778287,0.272409119277126,"MAR","dropNA_simple",5
5,"propMissAct_0.04_autoCorr_0.2","xreg1",0.00646456620316339,0.000753756593098957,"MAR","dropNA_simple",5
5,"propMissAct_0.04_autoCorr_0.2","xreg2",-0.133370187054598,0.0253421597995194,"MAR","dropNA_simple",5
5,"propMissAct_0.04_autoCorr_0.2","sigma",0.366814778917194,NA,"MAR","dropNA_simple",5
5,"propMissAct_0.14_autoCorr_0.32","ar1",0.769101228564727,0.0455230376537687,"MAR","dropNA_simple",5
5,"propMissAct_0.14_autoCorr_0.32","intercept",1.96832906297323,0.274318197365583,"MAR","dropNA_simple",5
5,"propMissAct_0.14_autoCorr_0.32","xreg1",0.00643510814501209,0.000732381993712298,"MAR","dropNA_simple",5
5,"propMissAct_0.14_autoCorr_0.32","xreg2",-0.130911415017905,0.02412133255214,"MAR","dropNA_simple",5
5,"propMissAct_0.14_autoCorr_0.32","sigma",0.349579865242763,NA,"MAR","dropNA_simple",5
5,"propMissAct_0.14_autoCorr_0.26","ar1",0.802780925587721,0.0409832892361503,"MAR","dropNA_simple",5
5,"propMissAct_0.14_autoCorr_0.26","intercept",1.86757432351271,0.288434339808677,"MAR","dropNA_simple",5
5,"propMissAct_0.14_autoCorr_0.26","xreg1",0.0057420488746224,0.000713774836596198,"MAR","dropNA_simple",5
5,"propMissAct_0.14_autoCorr_0.26","xreg2",-0.106123319553698,0.0238025093416369,"MAR","dropNA_simple",5
5,"propMissAct_0.14_autoCorr_0.26","sigma",0.367299143849084,NA,"MAR","dropNA_simple",5
5,"propMissAct_0.19_autoCorr_0.33","ar1",0.74712107836133,0.0513053231881769,"MAR","dropNA_simple",5
5,"propMissAct_0.19_autoCorr_0.33","intercept",1.81668633346893,0.288008987444925,"MAR","dropNA_simple",5
5,"propMissAct_0.19_autoCorr_0.33","xreg1",0.0070170840810543,0.000793529560786312,"MAR","dropNA_simple",5
5,"propMissAct_0.19_autoCorr_0.33","xreg2",-0.120620784539035,0.0261654073329586,"MAR","dropNA_simple",5
5,"propMissAct_0.19_autoCorr_0.33","sigma",0.382644430736177,NA,"MAR","dropNA_simple",5
5,"propMissAct_0.28_autoCorr_0.4","ar1",0.7797376254771,0.0501035658620245,"MAR","dropNA_simple",5
5,"propMissAct_0.28_autoCorr_0.4","intercept",1.79596628280675,0.316268715940402,"MAR","dropNA_simple",5
5,"propMissAct_0.28_autoCorr_0.4","xreg1",0.00628169783224949,0.000805309401382675,"MAR","dropNA_simple",5
5,"propMissAct_0.28_autoCorr_0.4","xreg2",-0.104630331163645,0.027059093546382,"MAR","dropNA_simple",5
5,"propMissAct_0.28_autoCorr_0.4","sigma",0.378471870564083,NA,"MAR","dropNA_simple",5
5,"propMissAct_0.33_autoCorr_0.39","ar1",0.76872988142135,0.0507442330930469,"MAR","dropNA_simple",5
5,"propMissAct_0.33_autoCorr_0.39","intercept",2.05728874374696,0.307259174604981,"MAR","dropNA_simple",5
5,"propMissAct_0.33_autoCorr_0.39","xreg1",0.00650707810283707,0.000844846885488884,"MAR","dropNA_simple",5
5,"propMissAct_0.33_autoCorr_0.39","xreg2",-0.135932074327206,0.0269122112673649,"MAR","dropNA_simple",5
5,"propMissAct_0.33_autoCorr_0.39","sigma",0.378650816223109,NA,"MAR","dropNA_simple",5
5,"propMissAct_0.36_autoCorr_0.42","ar1",0.840892882620953,0.0417297531177663,"MAR","dropNA_simple",5
5,"propMissAct_0.36_autoCorr_0.42","intercept",1.76307662117879,0.337345601373668,"MAR","dropNA_simple",5
5,"propMissAct_0.36_autoCorr_0.42","xreg1",0.00506667933132281,0.000815147329328395,"MAR","dropNA_simple",5
5,"propMissAct_0.36_autoCorr_0.42","xreg2",-0.0889590119491275,0.0229486108443705,"MAR","dropNA_simple",5
5,"propMissAct_0.36_autoCorr_0.42","sigma",0.318952351770445,NA,"MAR","dropNA_simple",5
5,"propMissAct_0.43_autoCorr_0.4","ar1",0.802749799604652,0.0489697919694461,"MAR","dropNA_simple",5
5,"propMissAct_0.43_autoCorr_0.4","intercept",1.85218705713707,0.352393675239917,"MAR","dropNA_simple",5
5,"propMissAct_0.43_autoCorr_0.4","xreg1",0.00542950085130385,0.000894593375855311,"MAR","dropNA_simple",5
5,"propMissAct_0.43_autoCorr_0.4","xreg2",-0.108254792505763,0.0257272263118328,"MAR","dropNA_simple",5
5,"propMissAct_0.43_autoCorr_0.4","sigma",0.360019436601659,NA,"MAR","dropNA_simple",5
5,"propMissAct_0.48_autoCorr_0.39","ar1",0.64023420065495,0.0744099435521735,"MAR","dropNA_simple",5
5,"propMissAct_0.48_autoCorr_0.39","intercept",1.43940504237583,0.272199050173636,"MAR","dropNA_simple",5
5,"propMissAct_0.48_autoCorr_0.39","xreg1",0.00961352984026461,0.00105575238856353,"MAR","dropNA_simple",5
