"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
94,"propMissAct_0.22_autoCorr_0.26","ar1",0.369322395615427,0.0425959139436977,"MAR","dropNA_simple",94
94,"propMissAct_0.22_autoCorr_0.26","intercept",5.15730462640956,0.628816557206228,"MAR","dropNA_simple",94
94,"propMissAct_0.22_autoCorr_0.26","xreg1",1.71549451017155,0.166960836024267,"MAR","dropNA_simple",94
94,"propMissAct_0.22_autoCorr_0.26","xreg2",-1.61517989555545,0.177720340622203,"MAR","dropNA_simple",94
94,"propMissAct_0.22_autoCorr_0.26","sigma",0.61297732728553,NA,"MAR","dropNA_simple",94
94,"propMissAct_0.41_autoCorr_0.24","ar1",0.32835256799628,0.0484951007952046,"MAR","dropNA_simple",94
94,"propMissAct_0.41_autoCorr_0.24","intercept",5.90327254101446,0.667339129466261,"MAR","dropNA_simple",94
94,"propMissAct_0.41_autoCorr_0.24","xreg1",1.78997685108706,0.193651341055488,"MAR","dropNA_simple",94
94,"propMissAct_0.41_autoCorr_0.24","xreg2",-1.83300137268296,0.188455777164544,"MAR","dropNA_simple",94
94,"propMissAct_0.41_autoCorr_0.24","sigma",0.651339653014944,NA,"MAR","dropNA_simple",94
94,"propMissAct_0.62_autoCorr_0.27","ar1",0.223219764255402,0.062608493552024,"MAR","dropNA_simple",94
94,"propMissAct_0.62_autoCorr_0.27","intercept",5.51412292013886,0.764166651037013,"MAR","dropNA_simple",94
94,"propMissAct_0.62_autoCorr_0.27","xreg1",1.75281037127773,0.205657558621987,"MAR","dropNA_simple",94
94,"propMissAct_0.62_autoCorr_0.27","xreg2",-1.72918052553877,0.215509051076077,"MAR","dropNA_simple",94
94,"propMissAct_0.62_autoCorr_0.27","sigma",0.653520470691213,NA,"MAR","dropNA_simple",94
94,"propMissAct_0.22_autoCorr_0.26","ar1",0.301400961191887,0.0489315036502194,"MAR","dropNA_complete",94
94,"propMissAct_0.22_autoCorr_0.26","intercept",5.3966347589869,0.669889944626968,"MAR","dropNA_complete",94
94,"propMissAct_0.22_autoCorr_0.26","xreg1",1.68277020631771,0.18510283690632,"MAR","dropNA_complete",94
94,"propMissAct_0.22_autoCorr_0.26","xreg2",-1.67933455146629,0.190227673406185,"MAR","dropNA_complete",94
94,"propMissAct_0.22_autoCorr_0.26","sigma",0.672394822456017,NA,"MAR","dropNA_complete",94
94,"propMissAct_0.41_autoCorr_0.24","ar1",0.392077131446525,0.0631621449183555,"MAR","dropNA_complete",94
94,"propMissAct_0.41_autoCorr_0.24","intercept",5.20443588636622,0.851224979210443,"MAR","dropNA_complete",94
94,"propMissAct_0.41_autoCorr_0.24","xreg1",1.54206251014631,0.262214345884337,"MAR","dropNA_complete",94
94,"propMissAct_0.41_autoCorr_0.24","xreg2",-1.59680648722229,0.243209335359989,"MAR","dropNA_complete",94
94,"propMissAct_0.41_autoCorr_0.24","sigma",0.625169407921618,NA,"MAR","dropNA_complete",94
94,"propMissAct_0.62_autoCorr_0.27","ar1",0.356549676421383,0.0957279461514226,"MAR","dropNA_complete",94
94,"propMissAct_0.62_autoCorr_0.27","intercept",5.36564809097599,1.16813398250061,"MAR","dropNA_complete",94
