"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
8,"propMissAct_0.1_autoCorr_0.69",-0.301181302998074,0.770883339326539,2013-12-31,-0.652720778025846,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.139776481380758,0.82824066875596,2014-01-01,-0.872731313808156,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.0659470520628885,0.836743327499689,2014-01-02,-0.997448953547836,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.0843779160923818,0.838047989034852,2014-01-03,-0.912356553248374,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.0606600993694398,0.838249176674181,2014-01-04,-0.361659689863875,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.428668592935565,0.838280224763419,2014-01-05,-3.30224602916798,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.722161882664863,0.838285016791348,2014-01-06,-0.86609053874533,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.00518242588472468,0.83828575641647,2014-01-07,-0.998382953950892,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.382811615356694,0.838285870574162,2014-01-08,-0.601968992353489,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.0802279740730249,0.838285888193878,2014-01-09,-1.19126607859835,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.321239730550787,0.8382858909134,2014-01-10,NA,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.735352142277749,0.838285891333146,2014-01-11,-1.13473333794051,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.555234696329044,0.838285891397932,2014-01-12,-1.76754450934185,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.59848183959214,0.838285891407931,2014-01-13,-1.91196882145039,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.530703195881746,0.838285891409474,2014-01-14,-0.917062823440351,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.533847683060236,0.838285891409712,2014-01-15,-1.0014252217898,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.404694076802681,0.838285891409749,2014-01-16,-3.17494095492972,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.489577999945071,0.838285891409755,2014-01-17,-1.2905292292941,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.407510127541694,0.838285891409756,2014-01-18,-0.762845265347764,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.47160258618689,0.838285891409756,2014-01-19,-1.20169320016488,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.437775521595554,0.838285891409756,2014-01-20,-1.22414312793057,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.16089443619973,0.838285891409756,2014-01-21,-0.85549725940086,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.613271627941368,0.838285891409756,2014-01-22,-0.341929286950213,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.0999358556087406,0.838285891409756,2014-01-23,-2.08749925690214,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.037707317907247,0.838285891409756,2014-01-24,-1.08197550596616,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.208652273961798,0.838285891409756,2014-01-25,-1.65449132442466,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.361808105424837,0.838285891409756,2014-01-26,-1.4574538118164,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.157892530418416,0.838285891409756,2014-01-27,NA,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.0282190070928222,0.838285891409756,2014-01-28,NA,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.144737311234184,0.838285891409756,2014-01-29,-0.955581139625831,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.0621228437746685,0.838285891409756,2014-01-30,-0.920195703683634,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.0233558457363466,0.838285891409756,2014-01-31,-0.672076111835849,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.202518755561305,0.838285891409756,2014-02-01,-1.21054881980603,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.123612161380951,0.838285891409756,2014-02-02,-1.08310062346766,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.0347387040806576,0.838285891409756,2014-02-03,NA,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.0710012686829854,0.838285891409756,2014-02-04,-0.737384907460514,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.0476568550843165,0.838285891409756,2014-02-05,-0.602091774444147,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.202113007874273,0.838285891409756,2014-02-06,-1.36048606228077,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.101644338897262,0.838285891409756,2014-02-07,-0.590731367284474,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.285272845813486,0.838285891409756,2014-02-08,-0.438703106322262,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.00751105327172664,0.838285891409756,2014-02-09,-0.00344968843796353,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.0684062740248716,0.838285891409756,2014-02-10,-0.853258869161551,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.133187612974293,0.838285891409756,2014-02-11,-0.473758063778374,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.314704976569529,0.838285891409756,2014-02-12,-0.093011489438787,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.195130033523999,0.838285891409756,2014-02-13,-0.38716390850272,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.160406589141963,0.838285891409756,2014-02-14,-0.596486264535982,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.215478302786928,0.838285891409756,2014-02-15,-0.592463347129888,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.00473561476454964,0.838285891409756,2014-02-16,-0.139173636638275,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.150222777009043,0.838285891409756,2014-02-17,-0.28683850695605,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.166248612967888,0.838285891409756,2014-02-18,-0.276055225841372,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.143261654105311,0.838285891409756,2014-02-19,-0.877245310485926,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.0650419722303175,0.838285891409756,2014-02-20,-0.206835695276591,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.331587488416937,0.838285891409756,2014-02-21,-0.708170606823295,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.115071927073354,0.838285891409756,2014-02-22,-0.251422110132157,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.271578943526928,0.838285891409756,2014-02-23,0.54466432877793,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.0940326852986262,0.838285891409756,2014-02-24,-0.683031290153551,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",-0.0154935057718149,0.838285891409756,2014-02-25,0.180788068170033,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.211231125301885,0.838285891409756,2014-02-26,0.104253959230149,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.35847559967773,0.838285891409756,2014-02-27,0.278590611960534,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.599321686691694,0.838285891409756,2014-02-28,0.382714870190654,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.385384266135715,0.838285891409756,2014-03-01,-0.0160732290092103,"MAR","dropNA_simple",8
8,"propMissAct_0.1_autoCorr_0.69",0.392429984903782,0.838285891409756,2014-03-02,0.155327163136013,"MAR","dropNA_simple",8
