"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
6,"propMissAct_0.08_autoCorr_0.4","ar1",0.388504436988796,0.0388771579824886,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4","intercept",4.97237447101921,0.56880330147277,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4","xreg1",1.67684596447536,0.156562375733266,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4","xreg2",-1.54926870515136,0.160088962555883,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4","sigma",0.593725612775514,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.14_autoCorr_0.53","ar1",0.375690207898469,0.0407567896381337,"MAR","dropNA_simple",6
6,"propMissAct_0.14_autoCorr_0.53","intercept",4.83024234468994,0.574252631284265,"MAR","dropNA_simple",6
6,"propMissAct_0.14_autoCorr_0.53","xreg1",1.71171699491699,0.160998860531778,"MAR","dropNA_simple",6
6,"propMissAct_0.14_autoCorr_0.53","xreg2",-1.51932930977537,0.161981237823231,"MAR","dropNA_simple",6
6,"propMissAct_0.14_autoCorr_0.53","sigma",0.595303871247981,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.2_autoCorr_0.48","ar1",0.345883593573568,0.0407017686168494,"MAR","dropNA_simple",6
6,"propMissAct_0.2_autoCorr_0.48","intercept",5.45348870440326,0.566711982497158,"MAR","dropNA_simple",6
6,"propMissAct_0.2_autoCorr_0.48","xreg1",1.833041520671,0.161051373418823,"MAR","dropNA_simple",6
6,"propMissAct_0.2_autoCorr_0.48","xreg2",-1.69705073169685,0.15862275486669,"MAR","dropNA_simple",6
6,"propMissAct_0.2_autoCorr_0.48","sigma",0.607564799604591,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.23_autoCorr_0.37","ar1",0.386094303934771,0.0420631355369726,"MAR","dropNA_simple",6
6,"propMissAct_0.23_autoCorr_0.37","intercept",4.62677483337534,0.5852369658922,"MAR","dropNA_simple",6
6,"propMissAct_0.23_autoCorr_0.37","xreg1",1.79699609128037,0.160081731806939,"MAR","dropNA_simple",6
6,"propMissAct_0.23_autoCorr_0.37","xreg2",-1.46414168442512,0.16355563103759,"MAR","dropNA_simple",6
6,"propMissAct_0.23_autoCorr_0.37","sigma",0.532529434944344,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.28_autoCorr_0.47","ar1",0.380288850027674,0.0444159591824348,"MAR","dropNA_simple",6
6,"propMissAct_0.28_autoCorr_0.47","intercept",4.81098839226285,0.610267730375169,"MAR","dropNA_simple",6
6,"propMissAct_0.28_autoCorr_0.47","xreg1",1.59137923597584,0.176530048960754,"MAR","dropNA_simple",6
6,"propMissAct_0.28_autoCorr_0.47","xreg2",-1.49862054129878,0.171170250822091,"MAR","dropNA_simple",6
6,"propMissAct_0.28_autoCorr_0.47","sigma",0.610470839968999,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.3_autoCorr_0.47","ar1",0.466148999557719,0.0447016164859782,"MAR","dropNA_simple",6
6,"propMissAct_0.3_autoCorr_0.47","intercept",4.31274943670115,0.645571900148765,"MAR","dropNA_simple",6
6,"propMissAct_0.3_autoCorr_0.47","xreg1",1.68978054902484,0.17812081191121,"MAR","dropNA_simple",6
6,"propMissAct_0.3_autoCorr_0.47","xreg2",-1.36218908052127,0.181501779490376,"MAR","dropNA_simple",6
6,"propMissAct_0.3_autoCorr_0.47","sigma",0.477927358433521,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.36_autoCorr_0.52","ar1",0.351024354334979,0.0490689796362695,"MAR","dropNA_simple",6
6,"propMissAct_0.36_autoCorr_0.52","intercept",4.88313903186542,0.683698981151652,"MAR","dropNA_simple",6
6,"propMissAct_0.36_autoCorr_0.52","xreg1",1.54902454640507,0.192597446015967,"MAR","dropNA_simple",6
6,"propMissAct_0.36_autoCorr_0.52","xreg2",-1.51137862288597,0.193397681527578,"MAR","dropNA_simple",6
6,"propMissAct_0.36_autoCorr_0.52","sigma",0.64645888309311,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.45_autoCorr_0.48","ar1",0.33366523124637,0.0502908164845643,"MAR","dropNA_simple",6
6,"propMissAct_0.45_autoCorr_0.48","intercept",4.8321959535298,0.710631699918014,"MAR","dropNA_simple",6
6,"propMissAct_0.45_autoCorr_0.48","xreg1",1.54550027510131,0.220493386959604,"MAR","dropNA_simple",6
6,"propMissAct_0.45_autoCorr_0.48","xreg2",-1.49490673633839,0.198891686597248,"MAR","dropNA_simple",6
6,"propMissAct_0.45_autoCorr_0.48","sigma",0.739455905734822,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.49_autoCorr_0.52","ar1",0.319945953740067,0.0537805518991009,"MAR","dropNA_simple",6
6,"propMissAct_0.49_autoCorr_0.52","intercept",4.64958334730121,0.715618244852694,"MAR","dropNA_simple",6
6,"propMissAct_0.49_autoCorr_0.52","xreg1",1.76759236089782,0.202191323280044,"MAR","dropNA_simple",6
6,"propMissAct_0.49_autoCorr_0.52","xreg2",-1.47269743481894,0.199417103056162,"MAR","dropNA_simple",6
6,"propMissAct_0.49_autoCorr_0.52","sigma",0.659153512932041,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.46_autoCorr_0.47","ar1",0.377460999338983,0.05351009876677,"MAR","dropNA_simple",6
6,"propMissAct_0.46_autoCorr_0.47","intercept",5.18300034298855,0.743614968699325,"MAR","dropNA_simple",6
6,"propMissAct_0.46_autoCorr_0.47","xreg1",1.2196870164133,0.222589399071972,"MAR","dropNA_simple",6
6,"propMissAct_0.46_autoCorr_0.47","xreg2",-1.55703961667504,0.209382017154953,"MAR","dropNA_simple",6
6,"propMissAct_0.46_autoCorr_0.47","sigma",0.645725875457049,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.62_autoCorr_0.48","ar1",0.309843387264502,0.0595569201965693,"MAR","dropNA_simple",6
6,"propMissAct_0.62_autoCorr_0.48","intercept",4.6456652295691,0.766406810133863,"MAR","dropNA_simple",6
6,"propMissAct_0.62_autoCorr_0.48","xreg1",1.87959623768364,0.206390225669866,"MAR","dropNA_simple",6
6,"propMissAct_0.62_autoCorr_0.48","xreg2",-1.49811558198397,0.219244906761934,"MAR","dropNA_simple",6
6,"propMissAct_0.62_autoCorr_0.48","sigma",0.594494269965883,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.65_autoCorr_0.48","ar1",0.460865847965777,0.0740165839937523,"MAR","dropNA_simple",6
6,"propMissAct_0.65_autoCorr_0.48","intercept",4.65678757032295,1.02405022473841,"MAR","dropNA_simple",6
6,"propMissAct_0.65_autoCorr_0.48","xreg1",1.14033255809581,0.339041848076939,"MAR","dropNA_simple",6
6,"propMissAct_0.65_autoCorr_0.48","xreg2",-1.42182315299653,0.294946262498996,"MAR","dropNA_simple",6
6,"propMissAct_0.65_autoCorr_0.48","sigma",0.630864936025854,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.68_autoCorr_0.52","ar1",0.358172792824294,0.0657776135811812,"MAR","dropNA_simple",6
6,"propMissAct_0.68_autoCorr_0.52","intercept",3.72626594965453,0.778569185093569,"MAR","dropNA_simple",6
6,"propMissAct_0.68_autoCorr_0.52","xreg1",1.58661047853369,0.211043012237392,"MAR","dropNA_simple",6
6,"propMissAct_0.68_autoCorr_0.52","xreg2",-1.16990841629109,0.217541257405948,"MAR","dropNA_simple",6
6,"propMissAct_0.68_autoCorr_0.52","sigma",0.462618140341516,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.73_autoCorr_0.48","ar1",0.523705010940952,0.0665960790246147,"MAR","dropNA_simple",6
6,"propMissAct_0.73_autoCorr_0.48","intercept",3.08664739811803,1.02291289576533,"MAR","dropNA_simple",6
6,"propMissAct_0.73_autoCorr_0.48","xreg1",1.94671084410318,0.26414193150955,"MAR","dropNA_simple",6
6,"propMissAct_0.73_autoCorr_0.48","xreg2",-1.05188788539375,0.286851243854408,"MAR","dropNA_simple",6
6,"propMissAct_0.73_autoCorr_0.48","sigma",0.460260496213964,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.77_autoCorr_0.51","ar1",0.171656359297741,0.0757846000987059,"MAR","dropNA_simple",6
6,"propMissAct_0.77_autoCorr_0.51","intercept",5.10607074078586,0.995031852807659,"MAR","dropNA_simple",6
6,"propMissAct_0.77_autoCorr_0.51","xreg1",1.61620469044794,0.281640899399854,"MAR","dropNA_simple",6
6,"propMissAct_0.77_autoCorr_0.51","xreg2",-1.59734655246681,0.278504865430003,"MAR","dropNA_simple",6
6,"propMissAct_0.77_autoCorr_0.51","sigma",0.952048590779412,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4","ar1",0.385419851120547,0.0394716096313432,"MAR","dropNA_complete",6
6,"propMissAct_0.08_autoCorr_0.4","intercept",5.13138534345297,0.581241020495078,"MAR","dropNA_complete",6
6,"propMissAct_0.08_autoCorr_0.4","xreg1",1.66858417771243,0.159990437737116,"MAR","dropNA_complete",6
6,"propMissAct_0.08_autoCorr_0.4","xreg2",-1.59167013778596,0.163024880291431,"MAR","dropNA_complete",6
6,"propMissAct_0.08_autoCorr_0.4","sigma",0.586027008276501,NA,"MAR","dropNA_complete",6
6,"propMissAct_0.14_autoCorr_0.53","ar1",0.359886313298395,0.0420673503069355,"MAR","dropNA_complete",6
6,"propMissAct_0.14_autoCorr_0.53","intercept",4.900211802363,0.590168603383476,"MAR","dropNA_complete",6
6,"propMissAct_0.14_autoCorr_0.53","xreg1",1.75542456303838,0.166181383758849,"MAR","dropNA_complete",6
