"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
6,"propMissAct_0.08_autoCorr_0.4",-0.283778052378043,0.770535925687774,2013-12-31,-0.652720778025846,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",0.161233248480195,0.826643818279079,2014-01-01,-0.872731313808156,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",0.0898287261449028,0.834785009863711,2014-01-02,-0.997448953547836,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",0.10626316263332,0.836006920131167,2014-01-03,-0.912356553248374,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",0.0857348931486858,0.836191194918943,2014-01-04,-0.361659689863875,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.39995572278162,0.836219005035422,2014-01-05,-3.30224602916798,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.687309885551546,0.836223202494418,2014-01-06,-0.86609053874533,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",0.0285858878467404,0.83622383603899,2014-01-07,-0.998382953950892,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",0.40118104420295,0.83622393166344,2014-01-08,-0.601968992353489,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.057928455856138,0.836223946096582,2014-01-09,-1.19126607859835,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.293203892640628,0.836223948275059,2014-01-10,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.699728999378732,0.836223948603868,2014-01-11,-1.13473333794051,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.526844071159881,0.836223948653498,2014-01-12,-1.76754450934185,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.567071541267914,0.836223948660988,2014-01-13,-1.91196882145039,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.502090764404114,0.836223948662119,2014-01-14,-0.917062823440351,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.505118812563544,0.83622394866229,2014-01-15,-1.0014252217898,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.376528450139614,0.836223948662315,2014-01-16,-3.17494095492972,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.458584756085759,0.836223948662319,2014-01-17,-1.2905292292941,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.379556390599547,0.83622394866232,2014-01-18,-0.762845265347764,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.440319187447199,0.83622394866232,2014-01-19,-1.20169320016488,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.407421338693563,0.83622394866232,2014-01-20,-1.22414312793057,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",0.179478059303127,0.83622394866232,2014-01-21,-0.85549725940086,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",0.631085112623186,0.83622394866232,2014-01-22,-0.341929286950213,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",0.122223591174264,0.83622394866232,2014-01-23,-2.08749925690214,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.0143212461449734,0.83622394866232,2014-01-24,-1.08197550596616,"MAR","dropNA_simple",6
6,"propMissAct_0.08_autoCorr_0.4",-0.182688618824111,0.83622394866232,2014-01-25,-1.65449132442466,"MAR","dropNA_simple",6
