"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
592,"592","propMissAct_0.05_autoCorr_0.61","MAR","Data Deletion Simple","ar1",0.666263726058832,"A",0.0400847986287728
592,"592","propMissAct_0.11_autoCorr_0.45","MAR","Data Deletion Simple","ar1",0.666585102808039,"B",0.0412385151444459
592,"592","propMissAct_0.18_autoCorr_0.61","MAR","Data Deletion Simple","ar1",0.662052062730559,"C",0.0432311866426843
592,"592","propMissAct_0.16_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.620634262683854,"D",0.0449893698956903
592,"592","propMissAct_0.19_autoCorr_0.37","MAR","Data Deletion Simple","ar1",0.604133764141751,"E",0.0465616442417787
592,"592","propMissAct_0.23_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.665005230711852,"F",0.044268803208164
592,"592","propMissAct_0.32_autoCorr_0.44","MAR","Data Deletion Simple","ar1",0.58533641989898,"G",0.0513168368145706
592,"592","propMissAct_0.36_autoCorr_0.55","MAR","Data Deletion Simple","ar1",0.576076975650504,"H",0.0535436822612801
592,"592","propMissAct_0.49_autoCorr_0.43","MAR","Data Deletion Simple","ar1",0.571708380682601,"I",0.0603853863261017
592,"592","propMissAct_0.51_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.589707168093622,"J",0.0606726472719094
592,"592","propMissAct_0.6_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.582360316412489,"K",0.0666339972289083
592,"592","propMissAct_0.62_autoCorr_0.55","MAR","Data Deletion Simple","ar1",0.441194577341994,"L",0.077529527804515
592,"592","propMissAct_0.68_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.553000527050617,"M",0.0759967952631418
592,"592","propMissAct_0.68_autoCorr_0.47","MAR","Data Deletion Simple","ar1",0.596029754445956,"N",0.0742597846366567
592,"592","propMissAct_0.73_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.504975845371596,"O",0.0878722993295052
592,"592","propMissAct_0.05_autoCorr_0.61","MAR","Data Deletion Simple","intercept",0.0084253050982385,"A",0.167053068001268
592,"592","propMissAct_0.11_autoCorr_0.45","MAR","Data Deletion Simple","intercept",-0.00468773872143944,"B",0.174322617137318
592,"592","propMissAct_0.18_autoCorr_0.61","MAR","Data Deletion Simple","intercept",-0.0426414859467973,"C",0.180329702521926
592,"592","propMissAct_0.16_autoCorr_0.5","MAR","Data Deletion Simple","intercept",-0.0178300165609854,"D",0.160352971050639
592,"592","propMissAct_0.19_autoCorr_0.37","MAR","Data Deletion Simple","intercept",0.132157924573632,"E",0.16075080775091
592,"592","propMissAct_0.23_autoCorr_0.48","MAR","Data Deletion Simple","intercept",-0.0427558765351923,"F",0.184706702583997
592,"592","propMissAct_0.32_autoCorr_0.44","MAR","Data Deletion Simple","intercept",-0.0322870092074922,"G",0.169763373018975
592,"592","propMissAct_0.36_autoCorr_0.55","MAR","Data Deletion Simple","intercept",0.0347262764082797,"H",0.17462051007461
592,"592","propMissAct_0.49_autoCorr_0.43","MAR","Data Deletion Simple","intercept",-0.0200510016134604,"I",0.191857015898639
592,"592","propMissAct_0.51_autoCorr_0.5","MAR","Data Deletion Simple","intercept",0.0780553785134745,"J",0.204002205138745
592,"592","propMissAct_0.6_autoCorr_0.5","MAR","Data Deletion Simple","intercept",0.0727061153544592,"K",0.224398568804627
592,"592","propMissAct_0.62_autoCorr_0.55","MAR","Data Deletion Simple","intercept",-0.0135217176625975,"L",0.178081842663728
592,"592","propMissAct_0.68_autoCorr_0.53","MAR","Data Deletion Simple","intercept",-0.0135326888725251,"M",0.236030369826049
592,"592","propMissAct_0.68_autoCorr_0.47","MAR","Data Deletion Simple","intercept",-0.0767553794203037,"N",0.275458858997145
592,"592","propMissAct_0.73_autoCorr_0.53","MAR","Data Deletion Simple","intercept",0.10491660399031,"O",0.261398785797276
592,"592","propMissAct_0.05_autoCorr_0.61","MAR","Data Deletion Simple","light",0.353964974554326,"A",0.0479364414671552
592,"592","propMissAct_0.11_autoCorr_0.45","MAR","Data Deletion Simple","light",0.318394289863715,"B",0.0500408142230623
592,"592","propMissAct_0.18_autoCorr_0.61","MAR","Data Deletion Simple","light",0.319189394742564,"C",0.0523053478782845
592,"592","propMissAct_0.16_autoCorr_0.5","MAR","Data Deletion Simple","light",0.316939287534357,"D",0.0537387564481332
592,"592","propMissAct_0.19_autoCorr_0.37","MAR","Data Deletion Simple","light",0.348175244927176,"E",0.0560603075199591
592,"592","propMissAct_0.23_autoCorr_0.48","MAR","Data Deletion Simple","light",0.349210760119286,"F",0.0522869048879892
592,"592","propMissAct_0.32_autoCorr_0.44","MAR","Data Deletion Simple","light",0.362353332396986,"G",0.0652019040762268
592,"592","propMissAct_0.36_autoCorr_0.55","MAR","Data Deletion Simple","light",0.400136855438506,"H",0.0663028885832568
592,"592","propMissAct_0.49_autoCorr_0.43","MAR","Data Deletion Simple","light",0.393637286836171,"I",0.07382882706383
592,"592","propMissAct_0.51_autoCorr_0.5","MAR","Data Deletion Simple","light",0.470177500431163,"J",0.0809700084459118
592,"592","propMissAct_0.6_autoCorr_0.5","MAR","Data Deletion Simple","light",0.463485408529405,"K",0.0908694015582569
592,"592","propMissAct_0.62_autoCorr_0.55","MAR","Data Deletion Simple","light",0.306631667651145,"L",0.100563926466745
592,"592","propMissAct_0.68_autoCorr_0.53","MAR","Data Deletion Simple","light",0.322797807788754,"M",0.097631134535495
592,"592","propMissAct_0.68_autoCorr_0.47","MAR","Data Deletion Simple","light",0.322645964334878,"N",0.0930304304526558
592,"592","propMissAct_0.73_autoCorr_0.53","MAR","Data Deletion Simple","light",0.291852048517474,"O",0.113792297946689
592,"592","propMissAct_0.05_autoCorr_0.61","MAR","Data Deletion Simple","discharge",-0.975731696582694,"A",0.0487745380707074
592,"592","propMissAct_0.11_autoCorr_0.45","MAR","Data Deletion Simple","discharge",-0.921080873648561,"B",0.0480745214703439
592,"592","propMissAct_0.18_autoCorr_0.61","MAR","Data Deletion Simple","discharge",-0.931319789498533,"C",0.054830215567612
592,"592","propMissAct_0.16_autoCorr_0.5","MAR","Data Deletion Simple","discharge",-0.939204698566932,"D",0.0538350029368009
592,"592","propMissAct_0.19_autoCorr_0.37","MAR","Data Deletion Simple","discharge",-1.00328681561538,"E",0.0558670262665339
592,"592","propMissAct_0.23_autoCorr_0.48","MAR","Data Deletion Simple","discharge",-0.873257552048839,"F",0.0525792876532349
592,"592","propMissAct_0.32_autoCorr_0.44","MAR","Data Deletion Simple","discharge",-0.962935244656323,"G",0.0625668190295186
