"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
409,"409","propMissAct_0.04_autoCorr_0.55","MAR","Data Deletion Simple","ar1",0.32849972135637,"A",0.0506418671711578
409,"409","propMissAct_0.09_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.298515053438139,"B",0.0525751074304424
409,"409","propMissAct_0.16_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.351258972878737,"C",0.0539319315110857
409,"409","propMissAct_0.25_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.25267482130405,"D",0.059114456916268
409,"409","propMissAct_0.28_autoCorr_0.52","MAR","Data Deletion Simple","ar1",0.271030162981956,"E",0.0595285029192277
409,"409","propMissAct_0.28_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.329024113378984,"F",0.0587738522107733
409,"409","propMissAct_0.35_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.254029016616558,"G",0.063048868004793
409,"409","propMissAct_0.38_autoCorr_0.41","MAR","Data Deletion Simple","ar1",0.288254494878659,"H",0.0638099599855197
409,"409","propMissAct_0.49_autoCorr_0.42","MAR","Data Deletion Simple","ar1",0.311588171300627,"I",0.0713844481879551
409,"409","propMissAct_0.45_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.257312330798785,"J",0.0689280342909349
409,"409","propMissAct_0.61_autoCorr_0.43","MAR","Data Deletion Simple","ar1",0.133529296553941,"K",0.0840279120457223
409,"409","propMissAct_0.64_autoCorr_0.54","MAR","Data Deletion Simple","ar1",0.155243908333424,"L",0.0891717026042152
409,"409","propMissAct_0.62_autoCorr_0.57","MAR","Data Deletion Simple","ar1",0.182481315635061,"M",0.0861446687699112
409,"409","propMissAct_0.67_autoCorr_0.44","MAR","Data Deletion Simple","ar1",0.133999532631128,"N",0.0924436533665951
409,"409","propMissAct_0.76_autoCorr_0.44","MAR","Data Deletion Simple","ar1",0.202754105973677,"O",0.108128949687967
409,"409","propMissAct_0.04_autoCorr_0.55","MAR","Data Deletion Simple","intercept",0.723929231510784,"A",0.0767144616361334
409,"409","propMissAct_0.09_autoCorr_0.53","MAR","Data Deletion Simple","intercept",0.722638477282959,"B",0.0760625924187366
409,"409","propMissAct_0.16_autoCorr_0.49","MAR","Data Deletion Simple","intercept",0.712798988234291,"C",0.0843732354670062
409,"409","propMissAct_0.25_autoCorr_0.48","MAR","Data Deletion Simple","intercept",0.7215631899875,"D",0.0814620988834595
409,"409","propMissAct_0.28_autoCorr_0.52","MAR","Data Deletion Simple","intercept",0.693180140507031,"E",0.0824079293105502
409,"409","propMissAct_0.28_autoCorr_0.48","MAR","Data Deletion Simple","intercept",0.756048488449199,"F",0.0851699405531503
409,"409","propMissAct_0.35_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.625342605193951,"G",0.0879939074842862
409,"409","propMissAct_0.38_autoCorr_0.41","MAR","Data Deletion Simple","intercept",0.704493434109515,"H",0.088979653065066
409,"409","propMissAct_0.49_autoCorr_0.42","MAR","Data Deletion Simple","intercept",0.778288113800567,"I",0.10012345155112
409,"409","propMissAct_0.45_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.680280046818216,"J",0.0960205204730975
409,"409","propMissAct_0.61_autoCorr_0.43","MAR","Data Deletion Simple","intercept",0.8183554208108,"K",0.104132490543003
409,"409","propMissAct_0.64_autoCorr_0.54","MAR","Data Deletion Simple","intercept",0.730708952006238,"L",0.107931833998679
409,"409","propMissAct_0.62_autoCorr_0.57","MAR","Data Deletion Simple","intercept",0.71752360400552,"M",0.104390835656213
409,"409","propMissAct_0.67_autoCorr_0.44","MAR","Data Deletion Simple","intercept",0.688779398384097,"N",0.0956461936897924
409,"409","propMissAct_0.76_autoCorr_0.44","MAR","Data Deletion Simple","intercept",0.52442910601309,"O",0.138303423130341
409,"409","propMissAct_0.04_autoCorr_0.55","MAR","Data Deletion Simple","light",-0.670251722324505,"A",0.0516790974495327
