"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
857,"857","propMissAct_0.05_autoCorr_0.32","MAR","Data Deletion Simple","ar1",0.103701685255939,"A",0.0534940110198509
857,"857","propMissAct_0.12_autoCorr_0.57","MAR","Data Deletion Simple","ar1",0.0989361171904828,"B",0.0557454678606452
857,"857","propMissAct_0.22_autoCorr_0.6","MAR","Data Deletion Simple","ar1",0.116978135765688,"C",0.0603272403257843
857,"857","propMissAct_0.18_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.0933822968424995,"D",0.0577364877840614
857,"857","propMissAct_0.21_autoCorr_0.57","MAR","Data Deletion Simple","ar1",0.0979645174186225,"E",0.0588625588108715
857,"857","propMissAct_0.31_autoCorr_0.6","MAR","Data Deletion Simple","ar1",0.0764685832298959,"F",0.0628001871167236
857,"857","propMissAct_0.35_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.155181146408943,"G",0.0643131513203766
857,"857","propMissAct_0.41_autoCorr_0.42","MAR","Data Deletion Simple","ar1",0.0846641809366321,"H",0.0691521112747628
857,"857","propMissAct_0.5_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.0321159183667177,"I",0.0753170161053831
857,"857","propMissAct_0.51_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.135942898423118,"J",0.0740992384421574
857,"857","propMissAct_0.61_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.153795215050627,"K",0.0836886030556171
857,"857","propMissAct_0.73_autoCorr_0.45","MAR","Data Deletion Simple","ar1",0.0596786468320817,"L",0.101052724154295
857,"857","propMissAct_0.59_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.0738477727671306,"M",0.0837950426067208
857,"857","propMissAct_0.74_autoCorr_0.52","MAR","Data Deletion Simple","ar1",-0.175006122095262,"N",0.102380344975365
857,"857","propMissAct_0.74_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.0382162491722508,"O",0.103193853472637
857,"857","propMissAct_0.05_autoCorr_0.32","MAR","Data Deletion Simple","intercept",0.589496207945176,"A",0.0607295526001147
857,"857","propMissAct_0.12_autoCorr_0.57","MAR","Data Deletion Simple","intercept",0.565966559307879,"B",0.0618291259582538
857,"857","propMissAct_0.22_autoCorr_0.6","MAR","Data Deletion Simple","intercept",0.599598163586339,"C",0.0674375422747829
857,"857","propMissAct_0.18_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.616581623534415,"D",0.064912985877583
857,"857","propMissAct_0.21_autoCorr_0.57","MAR","Data Deletion Simple","intercept",0.577330438656466,"E",0.0679092181676089
857,"857","propMissAct_0.31_autoCorr_0.6","MAR","Data Deletion Simple","intercept",0.584577992289249,"F",0.0678129777102362
857,"857","propMissAct_0.35_autoCorr_0.49","MAR","Data Deletion Simple","intercept",0.605409623970925,"G",0.0755849799614001
857,"857","propMissAct_0.41_autoCorr_0.42","MAR","Data Deletion Simple","intercept",0.637551994098789,"H",0.0784547431610498
857,"857","propMissAct_0.5_autoCorr_0.48","MAR","Data Deletion Simple","intercept",0.675456500419978,"I",0.0820017771938306
857,"857","propMissAct_0.51_autoCorr_0.48","MAR","Data Deletion Simple","intercept",0.623356293691843,"J",0.0871693151723117
857,"857","propMissAct_0.61_autoCorr_0.53","MAR","Data Deletion Simple","intercept",0.64607461073923,"K",0.0989190134049146
857,"857","propMissAct_0.73_autoCorr_0.45","MAR","Data Deletion Simple","intercept",0.720165411786499,"L",0.123911333438134
857,"857","propMissAct_0.59_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.618384000584706,"M",0.0884789645238128
857,"857","propMissAct_0.74_autoCorr_0.52","MAR","Data Deletion Simple","intercept",0.736142315723691,"N",0.0834990863772981
857,"857","propMissAct_0.74_autoCorr_0.49","MAR","Data Deletion Simple","intercept",0.573054182057319,"O",0.105154508698292
857,"857","propMissAct_0.05_autoCorr_0.32","MAR","Data Deletion Simple","light",-0.076264124332961,"A",0.0515637511171353
857,"857","propMissAct_0.12_autoCorr_0.57","MAR","Data Deletion Simple","light",-0.113441000044414,"B",0.0553114099847773
857,"857","propMissAct_0.22_autoCorr_0.6","MAR","Data Deletion Simple","light",-0.0629240015398686,"C",0.05756166409383
857,"857","propMissAct_0.18_autoCorr_0.51","MAR","Data Deletion Simple","light",-0.0953514719974888,"D",0.0551205682510722
857,"857","propMissAct_0.21_autoCorr_0.57","MAR","Data Deletion Simple","light",-0.0823218372124785,"E",0.0581860015962017
857,"857","propMissAct_0.31_autoCorr_0.6","MAR","Data Deletion Simple","light",-0.0688880594949094,"F",0.0623751915152504
857,"857","propMissAct_0.35_autoCorr_0.49","MAR","Data Deletion Simple","light",-0.0678349664906026,"G",0.0589475526777833
857,"857","propMissAct_0.41_autoCorr_0.42","MAR","Data Deletion Simple","light",-0.121853064387221,"H",0.0712112354782847
857,"857","propMissAct_0.5_autoCorr_0.48","MAR","Data Deletion Simple","light",-0.0189321223226778,"I",0.0767307596402236
857,"857","propMissAct_0.51_autoCorr_0.48","MAR","Data Deletion Simple","light",-0.141988295968538,"J",0.0713881867039852
857,"857","propMissAct_0.61_autoCorr_0.53","MAR","Data Deletion Simple","light",-0.108985651312788,"K",0.0709203795868294
857,"857","propMissAct_0.73_autoCorr_0.45","MAR","Data Deletion Simple","light",0.0705319249032572,"L",0.11613942914827
857,"857","propMissAct_0.59_autoCorr_0.51","MAR","Data Deletion Simple","light",-0.110515969457316,"M",0.0782643108488298
857,"857","propMissAct_0.74_autoCorr_0.52","MAR","Data Deletion Simple","light",-0.0304058764923859,"N",0.0958737323347431
857,"857","propMissAct_0.74_autoCorr_0.49","MAR","Data Deletion Simple","light",-0.0900559837001635,"O",0.0986312349474374
857,"857","propMissAct_0.05_autoCorr_0.32","MAR","Data Deletion Simple","discharge",-0.0767281255113208,"A",0.0539266196649776
857,"857","propMissAct_0.12_autoCorr_0.57","MAR","Data Deletion Simple","discharge",-0.0833584964859514,"B",0.0543836768040321
857,"857","propMissAct_0.22_autoCorr_0.6","MAR","Data Deletion Simple","discharge",-0.0432452310434608,"C",0.0592694926191358
857,"857","propMissAct_0.18_autoCorr_0.51","MAR","Data Deletion Simple","discharge",-0.0847467049863744,"D",0.0584323786902892
857,"857","propMissAct_0.21_autoCorr_0.57","MAR","Data Deletion Simple","discharge",-0.103733540589109,"E",0.0599257908971711
857,"857","propMissAct_0.31_autoCorr_0.6","MAR","Data Deletion Simple","discharge",-0.0972433808831918,"F",0.061814280824728
857,"857","propMissAct_0.35_autoCorr_0.49","MAR","Data Deletion Simple","discharge",-0.0481280140179006,"G",0.061803076120822
857,"857","propMissAct_0.41_autoCorr_0.42","MAR","Data Deletion Simple","discharge",-0.0831278885674144,"H",0.0697551806288451
857,"857","propMissAct_0.5_autoCorr_0.48","MAR","Data Deletion Simple","discharge",-0.0380977536885252,"I",0.0755731778171771
857,"857","propMissAct_0.51_autoCorr_0.48","MAR","Data Deletion Simple","discharge",-0.000468748317674094,"J",0.0737407121840353
857,"857","propMissAct_0.61_autoCorr_0.53","MAR","Data Deletion Simple","discharge",-0.0317326123343625,"K",0.0849880304884466
857,"857","propMissAct_0.73_autoCorr_0.45","MAR","Data Deletion Simple","discharge",-0.0601762919279812,"L",0.10809112538195
857,"857","propMissAct_0.59_autoCorr_0.51","MAR","Data Deletion Simple","discharge",-0.0544662096961932,"M",0.0848512170612987
857,"857","propMissAct_0.74_autoCorr_0.52","MAR","Data Deletion Simple","discharge",-0.0383805005539392,"N",0.0928895526067528
857,"857","propMissAct_0.74_autoCorr_0.49","MAR","Data Deletion Simple","discharge",-0.192630059772037,"O",0.0969127281082301
857,"857","propMissAct_0.05_autoCorr_0.32","MAR","Data Deletion Simple","sigma",1.02746349945324,"A",NA
857,"857","propMissAct_0.12_autoCorr_0.57","MAR","Data Deletion Simple","sigma",0.995711920504515,"B",NA
857,"857","propMissAct_0.22_autoCorr_0.6","MAR","Data Deletion Simple","sigma",1.00473028922366,"C",NA
