"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
115,"115","propMissAct_0.07_autoCorr_0.63","MAR","Data Deletion Simple","ar1",0.0884846005269328,"A",0.0544571460972266
115,"115","propMissAct_0.1_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.0356818988707497,"B",0.0559050410327545
115,"115","propMissAct_0.18_autoCorr_0.45","MAR","Data Deletion Simple","ar1",0.0692775260666564,"C",0.0580828683374433
115,"115","propMissAct_0.17_autoCorr_0.46","MAR","Data Deletion Simple","ar1",0.0708882736353167,"D",0.0573906406302753
115,"115","propMissAct_0.31_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.0449322797405946,"E",0.063089728247507
115,"115","propMissAct_0.38_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.020862592640947,"F",0.0672168699489622
115,"115","propMissAct_0.39_autoCorr_0.46","MAR","Data Deletion Simple","ar1",0.00782635223225947,"G",0.0671167947870901
115,"115","propMissAct_0.41_autoCorr_0.47","MAR","Data Deletion Simple","ar1",0.0404010633831989,"H",0.0703418350712096
115,"115","propMissAct_0.47_autoCorr_0.49","MAR","Data Deletion Simple","ar1",-0.00513019358462636,"I",0.0722295939185439
115,"115","propMissAct_0.48_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.0804078244057951,"J",0.0729552419360521
115,"115","propMissAct_0.59_autoCorr_0.49","MAR","Data Deletion Simple","ar1",-0.122710059480534,"K",0.0819181167497565
115,"115","propMissAct_0.54_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.0479101350081282,"L",0.0796682008691837
115,"115","propMissAct_0.66_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.0632302148853612,"M",0.0907879743376978
115,"115","propMissAct_0.67_autoCorr_0.54","MAR","Data Deletion Simple","ar1",-0.0112752314993884,"N",0.0937401484567205
115,"115","propMissAct_0.76_autoCorr_0.55","MAR","Data Deletion Simple","ar1",0.0744190162570383,"O",0.111010511547026
115,"115","propMissAct_0.07_autoCorr_0.63","MAR","Data Deletion Simple","intercept",-1.6740467717849,"A",0.0637087261946372
115,"115","propMissAct_0.1_autoCorr_0.48","MAR","Data Deletion Simple","intercept",-1.66810849772288,"B",0.0604671336051572
115,"115","propMissAct_0.18_autoCorr_0.45","MAR","Data Deletion Simple","intercept",-1.70236041977675,"C",0.0660867201760221
115,"115","propMissAct_0.17_autoCorr_0.46","MAR","Data Deletion Simple","intercept",-1.69348564048372,"D",0.0641214699631036
115,"115","propMissAct_0.31_autoCorr_0.51","MAR","Data Deletion Simple","intercept",-1.74196342967636,"E",0.0708898536003157
115,"115","propMissAct_0.38_autoCorr_0.5","MAR","Data Deletion Simple","intercept",-1.63665345896542,"F",0.0702841020854058
115,"115","propMissAct_0.39_autoCorr_0.46","MAR","Data Deletion Simple","intercept",-1.67477616758667,"G",0.0660584974678219
115,"115","propMissAct_0.41_autoCorr_0.47","MAR","Data Deletion Simple","intercept",-1.72069153313254,"H",0.0744723653576618
115,"115","propMissAct_0.47_autoCorr_0.49","MAR","Data Deletion Simple","intercept",-1.68786080156123,"I",0.0722787796052402
115,"115","propMissAct_0.48_autoCorr_0.53","MAR","Data Deletion Simple","intercept",-1.68828081108729,"J",0.0834278149281968
115,"115","propMissAct_0.59_autoCorr_0.49","MAR","Data Deletion Simple","intercept",-1.75132028359013,"K",0.0771224228645441
115,"115","propMissAct_0.54_autoCorr_0.53","MAR","Data Deletion Simple","intercept",-1.72078027190186,"L",0.0861922097537935
115,"115","propMissAct_0.66_autoCorr_0.51","MAR","Data Deletion Simple","intercept",-1.68125788200678,"M",0.0971984892039423
115,"115","propMissAct_0.67_autoCorr_0.54","MAR","Data Deletion Simple","intercept",-1.66737290642418,"N",0.0978503709419054
115,"115","propMissAct_0.76_autoCorr_0.55","MAR","Data Deletion Simple","intercept",-1.75371188825503,"O",0.121747860625939
115,"115","propMissAct_0.07_autoCorr_0.63","MAR","Data Deletion Simple","light",-0.745559730761695,"A",0.0568664236554553
115,"115","propMissAct_0.1_autoCorr_0.48","MAR","Data Deletion Simple","light",-0.740878600571475,"B",0.0576857347101012
115,"115","propMissAct_0.18_autoCorr_0.45","MAR","Data Deletion Simple","light",-0.716911341581304,"C",0.0619067461546138
