"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
656,"656","propMissAct_0.05_autoCorr_0.44","MAR","Data Deletion Simple","ar1",0.217438343415224,"A",0.0523977609369202
656,"656","propMissAct_0.05_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.211640243642411,"B",0.0524268284684173
656,"656","propMissAct_0.2_autoCorr_0.55","MAR","Data Deletion Simple","ar1",0.209935363669061,"C",0.0576813930202821
656,"656","propMissAct_0.16_autoCorr_0.41","MAR","Data Deletion Simple","ar1",0.213498931888333,"D",0.0556654760320132
656,"656","propMissAct_0.18_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.263302442657634,"E",0.0558620858819172
656,"656","propMissAct_0.28_autoCorr_0.54","MAR","Data Deletion Simple","ar1",0.230990532549679,"F",0.060594857241254
656,"656","propMissAct_0.34_autoCorr_0.52","MAR","Data Deletion Simple","ar1",0.12707191534011,"G",0.0639710966189913
656,"656","propMissAct_0.36_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.230130358130534,"H",0.0644829000546448
656,"656","propMissAct_0.4_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.22964011957207,"I",0.065646637909891
656,"656","propMissAct_0.41_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.178330248648026,"J",0.0668198763606217
656,"656","propMissAct_0.59_autoCorr_0.46","MAR","Data Deletion Simple","ar1",0.244196330363029,"K",0.0815164286158754
656,"656","propMissAct_0.61_autoCorr_0.54","MAR","Data Deletion Simple","ar1",0.215096488907768,"L",0.0821958307514037
656,"656","propMissAct_0.64_autoCorr_0.43","MAR","Data Deletion Simple","ar1",0.230745463462404,"M",0.0874649071556081
656,"656","propMissAct_0.68_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.0181919696562418,"N",0.0946448597200286
656,"656","propMissAct_0.77_autoCorr_0.52","MAR","Data Deletion Simple","ar1",0.163627570510696,"O",0.108842687143151
656,"656","propMissAct_0.05_autoCorr_0.44","MAR","Data Deletion Simple","intercept",0.309184633203411,"A",0.0682824585015765
656,"656","propMissAct_0.05_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.328006445567072,"B",0.0679612013717872
656,"656","propMissAct_0.2_autoCorr_0.55","MAR","Data Deletion Simple","intercept",0.342812247579825,"C",0.0735296819368467
656,"656","propMissAct_0.16_autoCorr_0.41","MAR","Data Deletion Simple","intercept",0.344771571852673,"D",0.071186756080413
656,"656","propMissAct_0.18_autoCorr_0.5","MAR","Data Deletion Simple","intercept",0.35002795222035,"E",0.0755801270284002
