"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
630,"630","propMissAct_0.04_autoCorr_0.12","MAR","Data Deletion Simple","ar1",0.732687074014427,"A",0.0362914066550604
630,"630","propMissAct_0.1_autoCorr_0.47","MAR","Data Deletion Simple","ar1",0.720033623601033,"B",0.0383841013402979
630,"630","propMissAct_0.15_autoCorr_0.4","MAR","Data Deletion Simple","ar1",0.712100643043948,"C",0.0399338572753768
630,"630","propMissAct_0.18_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.709991902101477,"D",0.0407527163949815
630,"630","propMissAct_0.23_autoCorr_0.39","MAR","Data Deletion Simple","ar1",0.690784557152239,"E",0.043075038673482
630,"630","propMissAct_0.24_autoCorr_0.45","MAR","Data Deletion Simple","ar1",0.651603850709267,"F",0.0455004460026627
630,"630","propMissAct_0.25_autoCorr_0.52","MAR","Data Deletion Simple","ar1",0.664453430709404,"G",0.0453395453214148
630,"630","propMissAct_0.45_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.654575088863404,"H",0.0534252225584606
630,"630","propMissAct_0.41_autoCorr_0.47","MAR","Data Deletion Simple","ar1",0.694639292289965,"I",0.0489850593922403
630,"630","propMissAct_0.5_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.64081320400537,"J",0.0569646137864538
630,"630","propMissAct_0.54_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.640555050273482,"K",0.0592670647334497
630,"630","propMissAct_0.6_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.632824533964733,"L",0.0638235572022276
630,"630","propMissAct_0.59_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.52714767034233,"M",0.0706872770480102
630,"630","propMissAct_0.7_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.550331310578836,"N",0.0803480152475562
630,"630","propMissAct_0.73_autoCorr_0.45","MAR","Data Deletion Simple","ar1",0.520915249200576,"O",0.087095640151193
630,"630","propMissAct_0.04_autoCorr_0.12","MAR","Data Deletion Simple","intercept",0.931462462627759,"A",0.197749150292927
630,"630","propMissAct_0.1_autoCorr_0.47","MAR","Data Deletion Simple","intercept",0.900260937069719,"B",0.200156917115837
630,"630","propMissAct_0.15_autoCorr_0.4","MAR","Data Deletion Simple","intercept",0.896297387711206,"C",0.202780754832031
630,"630","propMissAct_0.18_autoCorr_0.48","MAR","Data Deletion Simple","intercept",0.886517622845084,"D",0.206313516878094
630,"630","propMissAct_0.23_autoCorr_0.39","MAR","Data Deletion Simple","intercept",0.915060277384618,"E",0.212810214897569
630,"630","propMissAct_0.24_autoCorr_0.45","MAR","Data Deletion Simple","intercept",0.936203043221939,"F",0.183676058605297
630,"630","propMissAct_0.25_autoCorr_0.52","MAR","Data Deletion Simple","intercept",0.77465290814101,"G",0.193583560475276
630,"630","propMissAct_0.45_autoCorr_0.48","MAR","Data Deletion Simple","intercept",0.8022536597787,"H",0.243119475346274
630,"630","propMissAct_0.41_autoCorr_0.47","MAR","Data Deletion Simple","intercept",0.995819707213921,"I",0.250839068989543
630,"630","propMissAct_0.5_autoCorr_0.5","MAR","Data Deletion Simple","intercept",0.745963717445269,"J",0.21760077947449
630,"630","propMissAct_0.54_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.985254873279012,"K",0.240384069483134
630,"630","propMissAct_0.6_autoCorr_0.51","MAR","Data Deletion Simple","intercept",1.21722803792313,"L",0.234115593461769
630,"630","propMissAct_0.59_autoCorr_0.5","MAR","Data Deletion Simple","intercept",0.84731353029199,"M",0.194447627486105
630,"630","propMissAct_0.7_autoCorr_0.48","MAR","Data Deletion Simple","intercept",0.999915889803683,"N",0.234582186867972
630,"630","propMissAct_0.73_autoCorr_0.45","MAR","Data Deletion Simple","intercept",1.16092661034171,"O",0.247543631869389
630,"630","propMissAct_0.04_autoCorr_0.12","MAR","Data Deletion Simple","light",0.274510040712331,"A",0.0400988691436275
630,"630","propMissAct_0.1_autoCorr_0.47","MAR","Data Deletion Simple","light",0.273841060072519,"B",0.0428446914236878
630,"630","propMissAct_0.15_autoCorr_0.4","MAR","Data Deletion Simple","light",0.293805438503721,"C",0.0449351315961158
630,"630","propMissAct_0.18_autoCorr_0.48","MAR","Data Deletion Simple","light",0.281404294828143,"D",0.0440652960501179
630,"630","propMissAct_0.23_autoCorr_0.39","MAR","Data Deletion Simple","light",0.291023520284678,"E",0.0486284904649049
630,"630","propMissAct_0.24_autoCorr_0.45","MAR","Data Deletion Simple","light",0.24136958275627,"F",0.0523655117217509
630,"630","propMissAct_0.25_autoCorr_0.52","MAR","Data Deletion Simple","light",0.323061115891488,"G",0.0489621770318544
630,"630","propMissAct_0.45_autoCorr_0.48","MAR","Data Deletion Simple","light",0.262375345923313,"H",0.0653701926526567
630,"630","propMissAct_0.41_autoCorr_0.47","MAR","Data Deletion Simple","light",0.231302884684688,"I",0.0577161942325726
630,"630","propMissAct_0.5_autoCorr_0.5","MAR","Data Deletion Simple","light",0.318497841795967,"J",0.0600737174689609
630,"630","propMissAct_0.54_autoCorr_0.51","MAR","Data Deletion Simple","light",0.341014718123306,"K",0.0787580280187143
630,"630","propMissAct_0.6_autoCorr_0.51","MAR","Data Deletion Simple","light",0.330639605036393,"L",0.0741622175512157
630,"630","propMissAct_0.59_autoCorr_0.5","MAR","Data Deletion Simple","light",0.330212127518331,"M",0.0869158498417882
630,"630","propMissAct_0.7_autoCorr_0.48","MAR","Data Deletion Simple","light",0.384790591770399,"N",0.0823891001069207
630,"630","propMissAct_0.73_autoCorr_0.45","MAR","Data Deletion Simple","light",0.351645980282739,"O",0.0912432031181225
630,"630","propMissAct_0.04_autoCorr_0.12","MAR","Data Deletion Simple","discharge",0.150081174031759,"A",0.0463371009248908
630,"630","propMissAct_0.1_autoCorr_0.47","MAR","Data Deletion Simple","discharge",0.216108287101776,"B",0.0493035459862212
630,"630","propMissAct_0.15_autoCorr_0.4","MAR","Data Deletion Simple","discharge",0.18977995279542,"C",0.0533898743770702
630,"630","propMissAct_0.18_autoCorr_0.48","MAR","Data Deletion Simple","discharge",0.204713414338156,"D",0.054434165808102
630,"630","propMissAct_0.23_autoCorr_0.39","MAR","Data Deletion Simple","discharge",0.156218571648165,"E",0.0618615750308597
630,"630","propMissAct_0.24_autoCorr_0.45","MAR","Data Deletion Simple","discharge",0.21312435799216,"F",0.0607288330583606
630,"630","propMissAct_0.25_autoCorr_0.52","MAR","Data Deletion Simple","discharge",0.169802880020022,"G",0.057796108976297
630,"630","propMissAct_0.45_autoCorr_0.48","MAR","Data Deletion Simple","discharge",0.16602177050529,"H",0.0790715033279656
630,"630","propMissAct_0.41_autoCorr_0.47","MAR","Data Deletion Simple","discharge",0.110714627486833,"I",0.0651079798731728
630,"630","propMissAct_0.5_autoCorr_0.5","MAR","Data Deletion Simple","discharge",0.170078669410541,"J",0.0706230163100606
630,"630","propMissAct_0.54_autoCorr_0.51","MAR","Data Deletion Simple","discharge",0.151166578957804,"K",0.07963610537484
630,"630","propMissAct_0.6_autoCorr_0.51","MAR","Data Deletion Simple","discharge",0.287748193691913,"L",0.0833646763398176
630,"630","propMissAct_0.59_autoCorr_0.5","MAR","Data Deletion Simple","discharge",0.281977678304124,"M",0.085344867681055
630,"630","propMissAct_0.7_autoCorr_0.48","MAR","Data Deletion Simple","discharge",0.270323634605173,"N",0.0910854360145032
630,"630","propMissAct_0.73_autoCorr_0.45","MAR","Data Deletion Simple","discharge",0.159932315218618,"O",0.128368942738706
630,"630","propMissAct_0.04_autoCorr_0.12","MAR","Data Deletion Simple","sigma",0.998590798517088,"A",NA
630,"630","propMissAct_0.1_autoCorr_0.47","MAR","Data Deletion Simple","sigma",1.04264577841141,"B",NA
630,"630","propMissAct_0.15_autoCorr_0.4","MAR","Data Deletion Simple","sigma",1.07320318094617,"C",NA
630,"630","propMissAct_0.18_autoCorr_0.48","MAR","Data Deletion Simple","sigma",1.08749137558358,"D",NA
630,"630","propMissAct_0.23_autoCorr_0.39","MAR","Data Deletion Simple","sigma",1.23995450628504,"E",NA
630,"630","propMissAct_0.24_autoCorr_0.45","MAR","Data Deletion Simple","sigma",1.15732021629185,"F",NA
630,"630","propMissAct_0.25_autoCorr_0.52","MAR","Data Deletion Simple","sigma",1.16812728849177,"G",NA
630,"630","propMissAct_0.45_autoCorr_0.48","MAR","Data Deletion Simple","sigma",1.44277164778117,"H",NA
630,"630","propMissAct_0.41_autoCorr_0.47","MAR","Data Deletion Simple","sigma",1.29275315130929,"I",NA
630,"630","propMissAct_0.5_autoCorr_0.5","MAR","Data Deletion Simple","sigma",1.14470941367325,"J",NA
630,"630","propMissAct_0.54_autoCorr_0.51","MAR","Data Deletion Simple","sigma",1.28754963516792,"K",NA
630,"630","propMissAct_0.6_autoCorr_0.51","MAR","Data Deletion Simple","sigma",1.10947497156008,"L",NA
630,"630","propMissAct_0.59_autoCorr_0.5","MAR","Data Deletion Simple","sigma",1.27211195397626,"M",NA
630,"630","propMissAct_0.7_autoCorr_0.48","MAR","Data Deletion Simple","sigma",1.23461408459177,"N",NA
630,"630","propMissAct_0.73_autoCorr_0.45","MAR","Data Deletion Simple","sigma",1.40165283074875,"O",NA
