"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
481,"481","propMissAct_0.04_autoCorr_0.36","MAR","Data Deletion Simple","ar1",0.606664983725787,"A",0.0424792855284446
481,"481","propMissAct_0.06_autoCorr_0.4","MAR","Data Deletion Simple","ar1",0.587898111434054,"B",0.0438509117784884
481,"481","propMissAct_0.21_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.53125120722634,"C",0.0499520815268955
481,"481","propMissAct_0.2_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.551076516935595,"D",0.0491204599178123
481,"481","propMissAct_0.17_autoCorr_0.54","MAR","Data Deletion Simple","ar1",0.569945080742864,"E",0.0474622090853146
481,"481","propMissAct_0.28_autoCorr_0.55","MAR","Data Deletion Simple","ar1",0.587984085895499,"F",0.0502704686290348
481,"481","propMissAct_0.45_autoCorr_0.46","MAR","Data Deletion Simple","ar1",0.490686692059009,"G",0.062070264422893
481,"481","propMissAct_0.36_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.506472657239033,"H",0.0567489647617086
481,"481","propMissAct_0.42_autoCorr_0.58","MAR","Data Deletion Simple","ar1",0.544865458633923,"I",0.0581343901017453
481,"481","propMissAct_0.5_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.545620242927374,"J",0.0624643109031676
481,"481","propMissAct_0.61_autoCorr_0.44","MAR","Data Deletion Simple","ar1",0.486340323707296,"K",0.0737044703084317
481,"481","propMissAct_0.56_autoCorr_0.56","MAR","Data Deletion Simple","ar1",0.470667373010934,"L",0.0698100438588524
481,"481","propMissAct_0.63_autoCorr_0.59","MAR","Data Deletion Simple","ar1",0.46924039772385,"M",0.076814660076679
481,"481","propMissAct_0.67_autoCorr_0.56","MAR","Data Deletion Simple","ar1",0.311596242098192,"N",0.0877453925408233
481,"481","propMissAct_0.77_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.185685876196225,"O",0.108695849444981
481,"481","propMissAct_0.04_autoCorr_0.36","MAR","Data Deletion Simple","intercept",-0.970202240654194,"A",0.137043669793757
481,"481","propMissAct_0.06_autoCorr_0.4","MAR","Data Deletion Simple","intercept",-1.00509135593327,"B",0.134839939182768
