"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
190,"190","propMissAct_0.04_autoCorr_0.22","MAR","Data Deletion Simple","ar1",0.327097636888519,"A",0.0508331471810789
190,"190","propMissAct_0.07_autoCorr_0.4","MAR","Data Deletion Simple","ar1",0.270705526254077,"B",0.0525472125705653
190,"190","propMissAct_0.14_autoCorr_0.43","MAR","Data Deletion Simple","ar1",0.241446051200123,"C",0.0555330789020294
190,"190","propMissAct_0.16_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.256222673903627,"D",0.056116201968522
190,"190","propMissAct_0.26_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.232173033487626,"E",0.0592989146304384
190,"190","propMissAct_0.3_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.213609027093514,"F",0.0618303346058706
190,"190","propMissAct_0.36_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.203870732285672,"G",0.0644833004901466
190,"190","propMissAct_0.39_autoCorr_0.37","MAR","Data Deletion Simple","ar1",0.26892798581823,"H",0.0649091971147987
190,"190","propMissAct_0.47_autoCorr_0.46","MAR","Data Deletion Simple","ar1",0.17806135501976,"I",0.071683214409685
190,"190","propMissAct_0.55_autoCorr_0.54","MAR","Data Deletion Simple","ar1",0.288283713203111,"J",0.0751916521889044
190,"190","propMissAct_0.5_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.249523662277443,"K",0.0724433697439069
190,"190","propMissAct_0.54_autoCorr_0.59","MAR","Data Deletion Simple","ar1",0.247942736481901,"L",0.0754155386287765
190,"190","propMissAct_0.7_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.167543794239579,"M",0.095915416897021
190,"190","propMissAct_0.67_autoCorr_0.52","MAR","Data Deletion Simple","ar1",0.291969039427851,"N",0.0884448266468355
190,"190","propMissAct_0.75_autoCorr_0.47","MAR","Data Deletion Simple","ar1",0.143889468699434,"O",0.103727578355062
190,"190","propMissAct_0.04_autoCorr_0.22","MAR","Data Deletion Simple","intercept",0.846284877051253,"A",0.0793483281115262
190,"190","propMissAct_0.07_autoCorr_0.4","MAR","Data Deletion Simple","intercept",0.877226433147439,"B",0.0760885187434562
190,"190","propMissAct_0.14_autoCorr_0.43","MAR","Data Deletion Simple","intercept",0.910939555586166,"C",0.0774081061889606
190,"190","propMissAct_0.16_autoCorr_0.49","MAR","Data Deletion Simple","intercept",0.874015632575413,"D",0.0794097063401833
190,"190","propMissAct_0.26_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.832746638600076,"E",0.0820103267015779
190,"190","propMissAct_0.3_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.939176467618825,"F",0.0858279736282785
190,"190","propMissAct_0.36_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.832617147352418,"G",0.0853404016446863
190,"190","propMissAct_0.39_autoCorr_0.37","MAR","Data Deletion Simple","intercept",0.86368068489258,"H",0.0901848987172054
190,"190","propMissAct_0.47_autoCorr_0.46","MAR","Data Deletion Simple","intercept",0.913329527136132,"I",0.0848977374302401
190,"190","propMissAct_0.55_autoCorr_0.54","MAR","Data Deletion Simple","intercept",0.882029998733811,"J",0.102396135481961
190,"190","propMissAct_0.5_autoCorr_0.48","MAR","Data Deletion Simple","intercept",0.859138468476722,"K",0.0986926717768817
190,"190","propMissAct_0.54_autoCorr_0.59","MAR","Data Deletion Simple","intercept",0.799819470743954,"L",0.104307617079421
190,"190","propMissAct_0.7_autoCorr_0.49","MAR","Data Deletion Simple","intercept",0.868621750018585,"M",0.101128644505135
190,"190","propMissAct_0.67_autoCorr_0.52","MAR","Data Deletion Simple","intercept",0.999817573456438,"N",0.13764529596814
190,"190","propMissAct_0.75_autoCorr_0.47","MAR","Data Deletion Simple","intercept",0.849997298196746,"O",0.123245994095473
190,"190","propMissAct_0.04_autoCorr_0.22","MAR","Data Deletion Simple","light",-1.68812406652194,"A",0.0531420556685775
190,"190","propMissAct_0.07_autoCorr_0.4","MAR","Data Deletion Simple","light",-1.71174883695152,"B",0.055299095555291
190,"190","propMissAct_0.14_autoCorr_0.43","MAR","Data Deletion Simple","light",-1.70973011094667,"C",0.059254929821904
190,"190","propMissAct_0.16_autoCorr_0.49","MAR","Data Deletion Simple","light",-1.69651679754646,"D",0.0614195538380906
190,"190","propMissAct_0.26_autoCorr_0.51","MAR","Data Deletion Simple","light",-1.71348536481793,"E",0.0632516762851226
190,"190","propMissAct_0.3_autoCorr_0.51","MAR","Data Deletion Simple","light",-1.68079722943763,"F",0.0682699606097832
190,"190","propMissAct_0.36_autoCorr_0.51","MAR","Data Deletion Simple","light",-1.71992361121534,"G",0.0704837722431994
190,"190","propMissAct_0.39_autoCorr_0.37","MAR","Data Deletion Simple","light",-1.71171292196687,"H",0.0652345636919124
190,"190","propMissAct_0.47_autoCorr_0.46","MAR","Data Deletion Simple","light",-1.71375564019076,"I",0.0715361845600019
190,"190","propMissAct_0.55_autoCorr_0.54","MAR","Data Deletion Simple","light",-1.71237614632585,"J",0.0784605576801578
190,"190","propMissAct_0.5_autoCorr_0.48","MAR","Data Deletion Simple","light",-1.72673098185095,"K",0.0751715483349022
190,"190","propMissAct_0.54_autoCorr_0.59","MAR","Data Deletion Simple","light",-1.75511153716452,"L",0.0863716847311762
190,"190","propMissAct_0.7_autoCorr_0.49","MAR","Data Deletion Simple","light",-1.73093905391579,"M",0.0842548525447567
190,"190","propMissAct_0.67_autoCorr_0.52","MAR","Data Deletion Simple","light",-1.67411937985343,"N",0.105116517389701
190,"190","propMissAct_0.75_autoCorr_0.47","MAR","Data Deletion Simple","light",-1.8043981447694,"O",0.113714770527117
190,"190","propMissAct_0.04_autoCorr_0.22","MAR","Data Deletion Simple","discharge",-0.513788989783564,"A",0.0519585872699537
190,"190","propMissAct_0.07_autoCorr_0.4","MAR","Data Deletion Simple","discharge",-0.507649879743464,"B",0.0544265106790579
190,"190","propMissAct_0.14_autoCorr_0.43","MAR","Data Deletion Simple","discharge",-0.489420053331314,"C",0.0596251306876966
190,"190","propMissAct_0.16_autoCorr_0.49","MAR","Data Deletion Simple","discharge",-0.510576637814593,"D",0.0580311691684595
190,"190","propMissAct_0.26_autoCorr_0.51","MAR","Data Deletion Simple","discharge",-0.465622812656763,"E",0.0641913218912359
190,"190","propMissAct_0.3_autoCorr_0.51","MAR","Data Deletion Simple","discharge",-0.564612833965098,"F",0.0695709037168389
190,"190","propMissAct_0.36_autoCorr_0.51","MAR","Data Deletion Simple","discharge",-0.500873093517937,"G",0.067102350942554
190,"190","propMissAct_0.39_autoCorr_0.37","MAR","Data Deletion Simple","discharge",-0.568701320416644,"H",0.0657741376502591
190,"190","propMissAct_0.47_autoCorr_0.46","MAR","Data Deletion Simple","discharge",-0.642953861720151,"I",0.068759599486613
190,"190","propMissAct_0.55_autoCorr_0.54","MAR","Data Deletion Simple","discharge",-0.616866674621262,"J",0.0724169998081839
190,"190","propMissAct_0.5_autoCorr_0.48","MAR","Data Deletion Simple","discharge",-0.54504920116464,"K",0.0745880213478277
190,"190","propMissAct_0.54_autoCorr_0.59","MAR","Data Deletion Simple","discharge",-0.429003927877602,"L",0.072886061410804
190,"190","propMissAct_0.7_autoCorr_0.49","MAR","Data Deletion Simple","discharge",-0.525088393031886,"M",0.088012736285926
190,"190","propMissAct_0.67_autoCorr_0.52","MAR","Data Deletion Simple","discharge",-0.593169894112249,"N",0.094705371097611
190,"190","propMissAct_0.75_autoCorr_0.47","MAR","Data Deletion Simple","discharge",-0.688660704990223,"O",0.11511736281867
190,"190","propMissAct_0.04_autoCorr_0.22","MAR","Data Deletion Simple","sigma",0.996505676701483,"A",NA
190,"190","propMissAct_0.07_autoCorr_0.4","MAR","Data Deletion Simple","sigma",1.04805607985168,"B",NA
190,"190","propMissAct_0.14_autoCorr_0.43","MAR","Data Deletion Simple","sigma",1.08148564682381,"C",NA
190,"190","propMissAct_0.16_autoCorr_0.49","MAR","Data Deletion Simple","sigma",1.07067759836422,"D",NA
190,"190","propMissAct_0.26_autoCorr_0.51","MAR","Data Deletion Simple","sigma",1.07249774365598,"E",NA
190,"190","propMissAct_0.3_autoCorr_0.51","MAR","Data Deletion Simple","sigma",1.15564102992864,"F",NA
190,"190","propMissAct_0.36_autoCorr_0.51","MAR","Data Deletion Simple","sigma",1.06888801738418,"G",NA
190,"190","propMissAct_0.39_autoCorr_0.37","MAR","Data Deletion Simple","sigma",0.963243934743533,"H",NA
190,"190","propMissAct_0.47_autoCorr_0.46","MAR","Data Deletion Simple","sigma",0.937327465533095,"I",NA
190,"190","propMissAct_0.55_autoCorr_0.54","MAR","Data Deletion Simple","sigma",0.880235459361442,"J",NA
190,"190","propMissAct_0.5_autoCorr_0.48","MAR","Data Deletion Simple","sigma",0.99500915333348,"K",NA
190,"190","propMissAct_0.54_autoCorr_0.59","MAR","Data Deletion Simple","sigma",1.03573674137166,"L",NA
190,"190","propMissAct_0.7_autoCorr_0.49","MAR","Data Deletion Simple","sigma",0.781202101831318,"M",NA
190,"190","propMissAct_0.67_autoCorr_0.52","MAR","Data Deletion Simple","sigma",1.13113089535968,"N",NA
190,"190","propMissAct_0.75_autoCorr_0.47","MAR","Data Deletion Simple","sigma",1.00620461124404,"O",NA
190,"190","propMissAct_0.04_autoCorr_0.22","MAR","Kalman filter","ar1",0.322076910138737,"A",0.0522429460441497
190,"190","propMissAct_0.07_autoCorr_0.4","MAR","Kalman filter","ar1",0.267496199592236,"B",0.0522827949406002
190,"190","propMissAct_0.14_autoCorr_0.43","MAR","Kalman filter","ar1",0.250989400020514,"C",0.0563777075632652
190,"190","propMissAct_0.16_autoCorr_0.49","MAR","Kalman filter","ar1",0.295800975812831,"D",0.0564163404713786
190,"190","propMissAct_0.26_autoCorr_0.51","MAR","Kalman filter","ar1",0.272731123506456,"E",0.0646339684229069
190,"190","propMissAct_0.3_autoCorr_0.51","MAR","Kalman filter","ar1",0.238316762839857,"F",0.0629185752841834
190,"190","propMissAct_0.36_autoCorr_0.51","MAR","Kalman filter","ar1",0.254420860306639,"G",0.0689759693697282
190,"190","propMissAct_0.39_autoCorr_0.37","MAR","Kalman filter","ar1",0.309721327672184,"H",0.077512756713286
190,"190","propMissAct_0.47_autoCorr_0.46","MAR","Kalman filter","ar1",0.23614186119506,"I",0.076225774299076
190,"190","propMissAct_0.55_autoCorr_0.54","MAR","Kalman filter","ar1",0.356016238953777,"J",0.0840437203612297
190,"190","propMissAct_0.5_autoCorr_0.48","MAR","Kalman filter","ar1",0.321108720973893,"K",0.0777482484095037
190,"190","propMissAct_0.54_autoCorr_0.59","MAR","Kalman filter","ar1",0.301084002705394,"L",0.0893125632167567
190,"190","propMissAct_0.7_autoCorr_0.49","MAR","Kalman filter","ar1",0.21428116681656,"M",0.110206419733779
190,"190","propMissAct_0.67_autoCorr_0.52","MAR","Kalman filter","ar1",0.419877594930511,"N",0.104471624039768
190,"190","propMissAct_0.75_autoCorr_0.47","MAR","Kalman filter","ar1",0.455261526218978,"O",0.108395118680184
190,"190","propMissAct_0.04_autoCorr_0.22","MAR","Kalman filter","intercept",0.843717803866858,"A",0.07810498412441
190,"190","propMissAct_0.07_autoCorr_0.4","MAR","Kalman filter","intercept",0.878453903437069,"B",0.0748206592342404
190,"190","propMissAct_0.14_autoCorr_0.43","MAR","Kalman filter","intercept",0.908128128371279,"C",0.0764410497594865
