"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
670,"670","propMissAct_0.05_autoCorr_0.33","MAR","Data Deletion Simple","ar1",0.269023761260213,"A",0.0518739254769491
670,"670","propMissAct_0.13_autoCorr_0.59","MAR","Data Deletion Simple","ar1",0.280914314462646,"B",0.0540904614209935
670,"670","propMissAct_0.17_autoCorr_0.57","MAR","Data Deletion Simple","ar1",0.269084138816065,"C",0.0555578816473859
670,"670","propMissAct_0.13_autoCorr_0.32","MAR","Data Deletion Simple","ar1",0.230571626698492,"D",0.0548981735250715
670,"670","propMissAct_0.25_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.240993003098516,"E",0.0589316863538546
670,"670","propMissAct_0.27_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.305641364063428,"F",0.058603429378396
670,"670","propMissAct_0.37_autoCorr_0.42","MAR","Data Deletion Simple","ar1",0.198807110288592,"G",0.0649988302456022
670,"670","propMissAct_0.47_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.196011545901884,"H",0.0710332937489756
670,"670","propMissAct_0.48_autoCorr_0.47","MAR","Data Deletion Simple","ar1",0.245912095279483,"I",0.0703953038121441
670,"670","propMissAct_0.4_autoCorr_0.52","MAR","Data Deletion Simple","ar1",0.184244228455909,"J",0.0663919204342303
670,"670","propMissAct_0.65_autoCorr_0.46","MAR","Data Deletion Simple","ar1",0.240827342434962,"K",0.0901420303719405
670,"670","propMissAct_0.63_autoCorr_0.48","MAR","Data Deletion Simple","ar1",0.222541319146727,"L",0.0870198101945136
670,"670","propMissAct_0.66_autoCorr_0.52","MAR","Data Deletion Simple","ar1",0.197607171771172,"M",0.0886554892752047
670,"670","propMissAct_0.65_autoCorr_0.57","MAR","Data Deletion Simple","ar1",0.241123949598858,"N",0.0867701549731002
670,"670","propMissAct_0.75_autoCorr_0.45","MAR","Data Deletion Simple","ar1",0.203321195083606,"O",0.105758159663291
670,"670","propMissAct_0.05_autoCorr_0.33","MAR","Data Deletion Simple","intercept",-2.91313703568495,"A",0.0755491125441258
670,"670","propMissAct_0.13_autoCorr_0.59","MAR","Data Deletion Simple","intercept",-2.9252149256662,"B",0.0814362810447708
670,"670","propMissAct_0.17_autoCorr_0.57","MAR","Data Deletion Simple","intercept",-2.89155484500134,"C",0.0829498197563837
670,"670","propMissAct_0.13_autoCorr_0.32","MAR","Data Deletion Simple","intercept",-2.92032308019823,"D",0.0757941256789058
670,"670","propMissAct_0.25_autoCorr_0.51","MAR","Data Deletion Simple","intercept",-2.90489705396848,"E",0.081931864000171
670,"670","propMissAct_0.27_autoCorr_0.49","MAR","Data Deletion Simple","intercept",-2.94623785224768,"F",0.0894594660782258
670,"670","propMissAct_0.37_autoCorr_0.42","MAR","Data Deletion Simple","intercept",-2.99138964845388,"G",0.088134813334869
670,"670","propMissAct_0.47_autoCorr_0.5","MAR","Data Deletion Simple","intercept",-2.86511375504245,"H",0.092534756194955
670,"670","propMissAct_0.48_autoCorr_0.47","MAR","Data Deletion Simple","intercept",-2.91796834583094,"I",0.0984141351151733
670,"670","propMissAct_0.4_autoCorr_0.52","MAR","Data Deletion Simple","intercept",-2.92517893660799,"J",0.0789933658281838
670,"670","propMissAct_0.65_autoCorr_0.46","MAR","Data Deletion Simple","intercept",-2.80160344058717,"K",0.124369525759676
670,"670","propMissAct_0.63_autoCorr_0.48","MAR","Data Deletion Simple","intercept",-2.9243676929317,"L",0.120222986982169
670,"670","propMissAct_0.66_autoCorr_0.52","MAR","Data Deletion Simple","intercept",-2.95129556421476,"M",0.111340255156759
670,"670","propMissAct_0.65_autoCorr_0.57","MAR","Data Deletion Simple","intercept",-3.04661266767231,"N",0.119547478871378
