"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
233,"233","propMissAct_0.06_autoCorr_0.57","MAR","Data Deletion Simple","ar1",0.779583528439085,"A",0.0343079175156973
233,"233","propMissAct_0.1_autoCorr_0.56","MAR","Data Deletion Simple","ar1",0.762299831599694,"B",0.0361782951223676
233,"233","propMissAct_0.19_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.74780241422304,"C",0.0389372914291003
233,"233","propMissAct_0.26_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.756887326416326,"D",0.0401440463867344
233,"233","propMissAct_0.3_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.69898882263318,"E",0.0448122686555031
233,"233","propMissAct_0.25_autoCorr_0.52","MAR","Data Deletion Simple","ar1",0.725373618478656,"F",0.0422071071633083
233,"233","propMissAct_0.37_autoCorr_0.55","MAR","Data Deletion Simple","ar1",0.700833168988121,"G",0.0482370472252101
233,"233","propMissAct_0.45_autoCorr_0.59","MAR","Data Deletion Simple","ar1",0.750781794396869,"H",0.0471007224274226
233,"233","propMissAct_0.48_autoCorr_0.45","MAR","Data Deletion Simple","ar1",0.66052263146385,"I",0.0552978993785924
233,"233","propMissAct_0.49_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.721541749789276,"J",0.051747452899239
233,"233","propMissAct_0.5_autoCorr_0.54","MAR","Data Deletion Simple","ar1",0.707724312005828,"K",0.0534959713446213
233,"233","propMissAct_0.56_autoCorr_0.56","MAR","Data Deletion Simple","ar1",0.760761128824916,"L",0.0524990688732915
233,"233","propMissAct_0.63_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.750779128395999,"M",0.0581516352570719
233,"233","propMissAct_0.71_autoCorr_0.4","MAR","Data Deletion Simple","ar1",0.511524504270743,"N",0.0848582777057184
233,"233","propMissAct_0.76_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.553251335467543,"O",0.0912648389859937
233,"233","propMissAct_0.06_autoCorr_0.57","MAR","Data Deletion Simple","intercept",0.600168468120235,"A",0.258329250258682
233,"233","propMissAct_0.1_autoCorr_0.56","MAR","Data Deletion Simple","intercept",0.666129234181002,"B",0.24114256272693
