"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
434,"434","propMissAct_0.02_autoCorr_0.43","MAR","Data Deletion Simple","ar1",0.133889493242995,"A",0.0526477817397272
434,"434","propMissAct_0.14_autoCorr_0.44","MAR","Data Deletion Simple","ar1",0.0729534874817071,"B",0.0566888448200573
434,"434","propMissAct_0.14_autoCorr_0.54","MAR","Data Deletion Simple","ar1",0.104613518280958,"C",0.0563155181887849
434,"434","propMissAct_0.19_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.0878451793013653,"D",0.0587114267727808
434,"434","propMissAct_0.25_autoCorr_0.47","MAR","Data Deletion Simple","ar1",0.162283093191351,"E",0.0597991269400858
434,"434","propMissAct_0.31_autoCorr_0.54","MAR","Data Deletion Simple","ar1",0.240350547267339,"F",0.0609973274845854
434,"434","propMissAct_0.4_autoCorr_0.47","MAR","Data Deletion Simple","ar1",0.0675817062376934,"G",0.0688055631390537
434,"434","propMissAct_0.45_autoCorr_0.52","MAR","Data Deletion Simple","ar1",0.149826825364196,"H",0.0698890212680668
434,"434","propMissAct_0.49_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.122069260424351,"I",0.0730115651687236
434,"434","propMissAct_0.58_autoCorr_0.42","MAR","Data Deletion Simple","ar1",0.0627281839607471,"J",0.0807062965250393
434,"434","propMissAct_0.46_autoCorr_0.58","MAR","Data Deletion Simple","ar1",-0.0201840083462159,"K",0.0712373762904796
434,"434","propMissAct_0.59_autoCorr_0.58","MAR","Data Deletion Simple","ar1",0.0401322605494456,"L",0.083078569970947
434,"434","propMissAct_0.67_autoCorr_0.45","MAR","Data Deletion Simple","ar1",0.0497765603464883,"M",0.0918847430317927
434,"434","propMissAct_0.68_autoCorr_0.55","MAR","Data Deletion Simple","ar1",0.0563678120343973,"N",0.0947266194540792
434,"434","propMissAct_0.72_autoCorr_0.49","MAR","Data Deletion Simple","ar1",-0.0772505345398875,"O",0.099341488074834
434,"434","propMissAct_0.02_autoCorr_0.43","MAR","Data Deletion Simple","intercept",-0.363998457051626,"A",0.0617914935614019
434,"434","propMissAct_0.14_autoCorr_0.44","MAR","Data Deletion Simple","intercept",-0.348732811525885,"B",0.0616331615702008
434,"434","propMissAct_0.14_autoCorr_0.54","MAR","Data Deletion Simple","intercept",-0.346638886547328,"C",0.0635639861046097
434,"434","propMissAct_0.19_autoCorr_0.53","MAR","Data Deletion Simple","intercept",-0.397766749608653,"D",0.0656443904353217
434,"434","propMissAct_0.25_autoCorr_0.47","MAR","Data Deletion Simple","intercept",-0.356487888087752,"E",0.0700280680183825
434,"434","propMissAct_0.31_autoCorr_0.54","MAR","Data Deletion Simple","intercept",-0.375360908414705,"F",0.0814386280866152
434,"434","propMissAct_0.4_autoCorr_0.47","MAR","Data Deletion Simple","intercept",-0.349926679177508,"G",0.0752471739571425
434,"434","propMissAct_0.45_autoCorr_0.52","MAR","Data Deletion Simple","intercept",-0.337330392852875,"H",0.0864680710949724
434,"434","propMissAct_0.49_autoCorr_0.49","MAR","Data Deletion Simple","intercept",-0.379118226836542,"I",0.0787538964307105
434,"434","propMissAct_0.58_autoCorr_0.42","MAR","Data Deletion Simple","intercept",-0.252634845761712,"J",0.0854852070352741
434,"434","propMissAct_0.46_autoCorr_0.58","MAR","Data Deletion Simple","intercept",-0.30369870060343,"K",0.0670844198747517
