"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
201,"201","propMissAct_0.05_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.0103434671629174,"A",0.0543676150830725
201,"201","propMissAct_0.07_autoCorr_0.36","MAR","Data Deletion Simple","ar1",0.0265228575058706,"B",0.054723471985142
201,"201","propMissAct_0.16_autoCorr_0.46","MAR","Data Deletion Simple","ar1",0.0462438661355966,"C",0.0585064700808217
201,"201","propMissAct_0.17_autoCorr_0.44","MAR","Data Deletion Simple","ar1",0.0234126120165521,"D",0.0581158355499554
201,"201","propMissAct_0.22_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.0140364359396014,"E",0.060769349714234
201,"201","propMissAct_0.33_autoCorr_0.47","MAR","Data Deletion Simple","ar1",0.111178138273979,"F",0.064130062813229
201,"201","propMissAct_0.37_autoCorr_0.46","MAR","Data Deletion Simple","ar1",0.041309863036172,"G",0.0678507021834019
201,"201","propMissAct_0.39_autoCorr_0.62","MAR","Data Deletion Simple","ar1",0.0844681881773574,"H",0.0676565461472282
201,"201","propMissAct_0.52_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.10265633679133,"I",0.0751664258778508
201,"201","propMissAct_0.54_autoCorr_0.47","MAR","Data Deletion Simple","ar1",-0.0744678544796239,"J",0.0776783057280471
201,"201","propMissAct_0.58_autoCorr_0.43","MAR","Data Deletion Simple","ar1",0.115011968301941,"K",0.0810034227598005
201,"201","propMissAct_0.56_autoCorr_0.54","MAR","Data Deletion Simple","ar1",0.0875681023623907,"L",0.0795722166545009
201,"201","propMissAct_0.68_autoCorr_0.58","MAR","Data Deletion Simple","ar1",0.0390260240416297,"M",0.0943560036851638
201,"201","propMissAct_0.71_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.104585447191858,"N",0.0977121626925557
201,"201","propMissAct_0.77_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.0721393979572067,"O",0.109882730171817
201,"201","propMissAct_0.05_autoCorr_0.51","MAR","Data Deletion Simple","intercept",1.41031635748939,"A",0.0534112967387255
201,"201","propMissAct_0.07_autoCorr_0.36","MAR","Data Deletion Simple","intercept",1.40947234905526,"B",0.0544294177054039
201,"201","propMissAct_0.16_autoCorr_0.46","MAR","Data Deletion Simple","intercept",1.39867173816845,"C",0.0593542041971156
201,"201","propMissAct_0.17_autoCorr_0.44","MAR","Data Deletion Simple","intercept",1.39104789493932,"D",0.0582144430294507
201,"201","propMissAct_0.22_autoCorr_0.5","MAR","Data Deletion Simple","intercept",1.43510889121183,"E",0.0593377964627867
201,"201","propMissAct_0.33_autoCorr_0.47","MAR","Data Deletion Simple","intercept",1.3751598746626,"F",0.070690356521653
201,"201","propMissAct_0.37_autoCorr_0.46","MAR","Data Deletion Simple","intercept",1.41072873876433,"G",0.0651003776141924
201,"201","propMissAct_0.39_autoCorr_0.62","MAR","Data Deletion Simple","intercept",1.38226820057435,"H",0.071419441878773
201,"201","propMissAct_0.52_autoCorr_0.49","MAR","Data Deletion Simple","intercept",1.4257749737919,"I",0.0834515816252537
201,"201","propMissAct_0.54_autoCorr_0.47","MAR","Data Deletion Simple","intercept",1.43357969349811,"J",0.0653725188921858
201,"201","propMissAct_0.58_autoCorr_0.43","MAR","Data Deletion Simple","intercept",1.26236072080982,"K",0.0951955384146043
201,"201","propMissAct_0.56_autoCorr_0.54","MAR","Data Deletion Simple","intercept",1.52048177031138,"L",0.0794425439312133
201,"201","propMissAct_0.68_autoCorr_0.58","MAR","Data Deletion Simple","intercept",1.17318690222555,"M",0.0970065158500206
201,"201","propMissAct_0.71_autoCorr_0.5","MAR","Data Deletion Simple","intercept",1.31358799116406,"N",0.09907840679695
201,"201","propMissAct_0.77_autoCorr_0.51","MAR","Data Deletion Simple","intercept",1.49303725319588,"O",0.125095595078755
201,"201","propMissAct_0.05_autoCorr_0.51","MAR","Data Deletion Simple","light",1.70421397562669,"A",0.0563765006700439
201,"201","propMissAct_0.07_autoCorr_0.36","MAR","Data Deletion Simple","light",1.70221630916633,"B",0.055916842876974
201,"201","propMissAct_0.16_autoCorr_0.46","MAR","Data Deletion Simple","light",1.71885690609904,"C",0.0601631187548108
201,"201","propMissAct_0.17_autoCorr_0.44","MAR","Data Deletion Simple","light",1.72818724732319,"D",0.0594534879268079
201,"201","propMissAct_0.22_autoCorr_0.5","MAR","Data Deletion Simple","light",1.72793359613339,"E",0.0615727809782434
201,"201","propMissAct_0.33_autoCorr_0.47","MAR","Data Deletion Simple","light",1.70696144356035,"F",0.063781925291785
201,"201","propMissAct_0.37_autoCorr_0.46","MAR","Data Deletion Simple","light",1.67483944356458,"G",0.0666498497058924
201,"201","propMissAct_0.39_autoCorr_0.62","MAR","Data Deletion Simple","light",1.79347169567459,"H",0.0706149463789907
201,"201","propMissAct_0.52_autoCorr_0.49","MAR","Data Deletion Simple","light",1.66444514284581,"I",0.0797174482487359
201,"201","propMissAct_0.54_autoCorr_0.47","MAR","Data Deletion Simple","light",1.7627819679917,"J",0.0777557874733665
201,"201","propMissAct_0.58_autoCorr_0.43","MAR","Data Deletion Simple","light",1.75414388084795,"K",0.0937314943082548
201,"201","propMissAct_0.56_autoCorr_0.54","MAR","Data Deletion Simple","light",1.62318004232491,"L",0.0753127133560625
201,"201","propMissAct_0.68_autoCorr_0.58","MAR","Data Deletion Simple","light",1.93494781429926,"M",0.09896639519466
201,"201","propMissAct_0.71_autoCorr_0.5","MAR","Data Deletion Simple","light",1.62600745093054,"N",0.0901277685458979
201,"201","propMissAct_0.77_autoCorr_0.51","MAR","Data Deletion Simple","light",1.85334669288719,"O",0.116211990740884
201,"201","propMissAct_0.05_autoCorr_0.51","MAR","Data Deletion Simple","discharge",0.218418206886637,"A",0.051383282794769
201,"201","propMissAct_0.07_autoCorr_0.36","MAR","Data Deletion Simple","discharge",0.22247342694651,"B",0.052810535347136
201,"201","propMissAct_0.16_autoCorr_0.46","MAR","Data Deletion Simple","discharge",0.24671424127598,"C",0.0576594030385049
201,"201","propMissAct_0.17_autoCorr_0.44","MAR","Data Deletion Simple","discharge",0.24834018929782,"D",0.0555331736044616
201,"201","propMissAct_0.22_autoCorr_0.5","MAR","Data Deletion Simple","discharge",0.22053820684153,"E",0.0577744947090736
201,"201","propMissAct_0.33_autoCorr_0.47","MAR","Data Deletion Simple","discharge",0.249075870698647,"F",0.0590712664957446
201,"201","propMissAct_0.37_autoCorr_0.46","MAR","Data Deletion Simple","discharge",0.252356326125359,"G",0.0630122097160906
201,"201","propMissAct_0.39_autoCorr_0.62","MAR","Data Deletion Simple","discharge",0.282712256490972,"H",0.0611775287362938
201,"201","propMissAct_0.52_autoCorr_0.49","MAR","Data Deletion Simple","discharge",0.281472550967102,"I",0.0743425960971025
201,"201","propMissAct_0.54_autoCorr_0.47","MAR","Data Deletion Simple","discharge",0.154321800696652,"J",0.0700939672034159
201,"201","propMissAct_0.58_autoCorr_0.43","MAR","Data Deletion Simple","discharge",0.224877019474455,"K",0.0877459170086905
201,"201","propMissAct_0.56_autoCorr_0.54","MAR","Data Deletion Simple","discharge",0.249705122521482,"L",0.0722344611939556
201,"201","propMissAct_0.68_autoCorr_0.58","MAR","Data Deletion Simple","discharge",0.218298547401257,"M",0.0845906831615777
