"CurSim","simName","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
246,"246","propMissAct_0.07_autoCorr_0.57","MAR","Data Deletion Simple","ar1",0.399659247636719,"A",0.0497897720683885
246,"246","propMissAct_0.13_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.405335534319228,"B",0.0514663400881395
246,"246","propMissAct_0.19_autoCorr_0.61","MAR","Data Deletion Simple","ar1",0.333174006327859,"C",0.054872214543139
246,"246","propMissAct_0.21_autoCorr_0.4","MAR","Data Deletion Simple","ar1",0.363656234882814,"D",0.0550723150807516
246,"246","propMissAct_0.21_autoCorr_0.3","MAR","Data Deletion Simple","ar1",0.358617302411722,"E",0.0550651776120271
246,"246","propMissAct_0.3_autoCorr_0.55","MAR","Data Deletion Simple","ar1",0.390820147840526,"F",0.0575222155649058
246,"246","propMissAct_0.37_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.414036470903422,"G",0.0601794330973943
246,"246","propMissAct_0.37_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.260458340054558,"H",0.0636537328435052
246,"246","propMissAct_0.41_autoCorr_0.49","MAR","Data Deletion Simple","ar1",0.317156924846853,"I",0.0648437945980602
246,"246","propMissAct_0.43_autoCorr_0.47","MAR","Data Deletion Simple","ar1",0.258967106660461,"J",0.0671820876735513
246,"246","propMissAct_0.47_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.327161439026898,"K",0.0682779467537305
246,"246","propMissAct_0.68_autoCorr_0.51","MAR","Data Deletion Simple","ar1",0.213097969074364,"L",0.0915652349636142
246,"246","propMissAct_0.63_autoCorr_0.5","MAR","Data Deletion Simple","ar1",0.30022941174159,"M",0.0827853364020561
246,"246","propMissAct_0.66_autoCorr_0.53","MAR","Data Deletion Simple","ar1",0.324404225734554,"N",0.0858521590544586
246,"246","propMissAct_0.78_autoCorr_0.55","MAR","Data Deletion Simple","ar1",0.145450411884023,"O",0.111715673368181
246,"246","propMissAct_0.07_autoCorr_0.57","MAR","Data Deletion Simple","intercept",0.470155212309323,"A",0.094028762686531
246,"246","propMissAct_0.13_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.51640416667275,"B",0.0968475167638107
246,"246","propMissAct_0.19_autoCorr_0.61","MAR","Data Deletion Simple","intercept",0.488950654489281,"C",0.0924756156520125
246,"246","propMissAct_0.21_autoCorr_0.4","MAR","Data Deletion Simple","intercept",0.458499358461444,"D",0.0978221711116994
246,"246","propMissAct_0.21_autoCorr_0.3","MAR","Data Deletion Simple","intercept",0.490227758397229,"E",0.0969613928465485
246,"246","propMissAct_0.3_autoCorr_0.55","MAR","Data Deletion Simple","intercept",0.531391617392375,"F",0.110280607257102
246,"246","propMissAct_0.37_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.518446279740672,"G",0.118444613900415
246,"246","propMissAct_0.37_autoCorr_0.53","MAR","Data Deletion Simple","intercept",0.573545023629306,"H",0.0948857515172634
246,"246","propMissAct_0.41_autoCorr_0.49","MAR","Data Deletion Simple","intercept",0.412918798131669,"I",0.108682927446354
246,"246","propMissAct_0.43_autoCorr_0.47","MAR","Data Deletion Simple","intercept",0.493252761548119,"J",0.103621942844178
246,"246","propMissAct_0.47_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.441234083169244,"K",0.113716429518169
246,"246","propMissAct_0.68_autoCorr_0.51","MAR","Data Deletion Simple","intercept",0.455183741698747,"L",0.131367283351326
246,"246","propMissAct_0.63_autoCorr_0.5","MAR","Data Deletion Simple","intercept",0.646264472617374,"M",0.134822795749307
246,"246","propMissAct_0.66_autoCorr_0.53","MAR","Data Deletion Simple","intercept",0.278112912831888,"N",0.152585996754489
246,"246","propMissAct_0.78_autoCorr_0.55","MAR","Data Deletion Simple","intercept",0.467424682799141,"O",0.131321393381864
246,"246","propMissAct_0.07_autoCorr_0.57","MAR","Data Deletion Simple","light",-0.51568844355661,"A",0.05496778476631
246,"246","propMissAct_0.13_autoCorr_0.51","MAR","Data Deletion Simple","light",-0.489084211333787,"B",0.0550621678778667
246,"246","propMissAct_0.19_autoCorr_0.61","MAR","Data Deletion Simple","light",-0.439138999974989,"C",0.0612560654631395
246,"246","propMissAct_0.21_autoCorr_0.4","MAR","Data Deletion Simple","light",-0.503679116547232,"D",0.0597252598055946
246,"246","propMissAct_0.21_autoCorr_0.3","MAR","Data Deletion Simple","light",-0.584272525557901,"E",0.0629717902471645
246,"246","propMissAct_0.3_autoCorr_0.55","MAR","Data Deletion Simple","light",-0.494403548037205,"F",0.0679335196569232
246,"246","propMissAct_0.37_autoCorr_0.51","MAR","Data Deletion Simple","light",-0.52766593204639,"G",0.072661550295268
246,"246","propMissAct_0.37_autoCorr_0.53","MAR","Data Deletion Simple","light",-0.512140913374951,"H",0.0728256401886545
246,"246","propMissAct_0.41_autoCorr_0.49","MAR","Data Deletion Simple","light",-0.569037413813737,"I",0.0742720879681682
246,"246","propMissAct_0.43_autoCorr_0.47","MAR","Data Deletion Simple","light",-0.444629519907002,"J",0.0774857670556085
246,"246","propMissAct_0.47_autoCorr_0.51","MAR","Data Deletion Simple","light",-0.446771415265096,"K",0.0735044282483066
246,"246","propMissAct_0.68_autoCorr_0.51","MAR","Data Deletion Simple","light",-0.481993880043353,"L",0.103948054205337
246,"246","propMissAct_0.63_autoCorr_0.5","MAR","Data Deletion Simple","light",-0.402617958119575,"M",0.103315875277858
246,"246","propMissAct_0.66_autoCorr_0.53","MAR","Data Deletion Simple","light",-0.540492398417183,"N",0.117336017520281
246,"246","propMissAct_0.78_autoCorr_0.55","MAR","Data Deletion Simple","light",-0.586565622669204,"O",0.117791662513137
246,"246","propMissAct_0.07_autoCorr_0.57","MAR","Data Deletion Simple","discharge",-0.511623235908913,"A",0.0532687562202996
246,"246","propMissAct_0.13_autoCorr_0.51","MAR","Data Deletion Simple","discharge",-0.486526945284723,"B",0.057098634323355
