"","missingprop_autocor","parameters","param_value","param_se","missingness","type","curSim","sim_no","simParams","missingnessName"
"40","1","sigma",1.19692963814628,NA,"MAR","comple case drop NA",641,"N_160_sim_41",NA,"propMissAct_0.38_autoCorr_0.02"
"41",NA,"phi",0.174196944936414,0.11619193691642,"MAR","Multiple Imputation",641,"N_160_sim_41",0.386590459756553,"propMissAct_0.38_autoCorr_0.02"
"42",NA,"intercept",-2.28183327739653,0.113215664971624,"MAR","Multiple Imputation",641,"N_160_sim_41",-2.3374780050241,"propMissAct_0.38_autoCorr_0.02"
"43",NA,"xreg1",1.22874635613244,0.0898990524695078,"MAR","Multiple Imputation",641,"N_160_sim_41",1.41241820335925,"propMissAct_0.38_autoCorr_0.02"
"44",NA,"xreg2",-0.282123691885126,0.0835331350683686,"MAR","Multiple Imputation",641,"N_160_sim_41",-0.500441437525415,"propMissAct_0.38_autoCorr_0.02"
"45",NA,"sigma",1.10161415609224,NA,"MAR","Multiple Imputation",641,"N_160_sim_41",NA,"propMissAct_0.38_autoCorr_0.02"
"46",NA,"intercept",-2.23823107932471,0.150180625118636,"MAR","data augmentation",641,"N_160_sim_41",-2.3374780050241,"propMissAct_0.38_autoCorr_0.02"
"47",NA,"xreg1",1.24643815591398,0.101206488024678,"MAR","data augmentation",641,"N_160_sim_41",1.41241820335925,"propMissAct_0.38_autoCorr_0.02"
"48",NA,"xreg2",-0.329326914122436,0.0911051928026514,"MAR","data augmentation",641,"N_160_sim_41",-0.500441437525415,"propMissAct_0.38_autoCorr_0.02"
"49",NA,"phi",0.339025391036134,0.104335413005297,"MAR","data augmentation",641,"N_160_sim_41",0.386590459756553,"propMissAct_0.38_autoCorr_0.02"
"50",NA,"sigma",1.06515386444667,0.0774852516738483,"MAR","data augmentation",641,"N_160_sim_41",NA,"propMissAct_0.38_autoCorr_0.02"
"51","1","phi",0.731503010580603,0.0598403912133239,"MAR","Kalman Filter",642,"N_160_sim_42",0.644390464387834,"propMissAct_0.38_autoCorr_0.09"
"52","1","intercept",-0.976798453914768,0.257240078335786,"MAR","Kalman Filter",642,"N_160_sim_42",-0.829361380755994,"propMissAct_0.38_autoCorr_0.09"
"53","1","xreg1",-0.0591479250818788,0.0668406038371826,"MAR","Kalman Filter",642,"N_160_sim_42",-0.104296718770777,"propMissAct_0.38_autoCorr_0.09"
"54","1","xreg2",0.492348318163016,0.0802348699323618,"MAR","Kalman Filter",642,"N_160_sim_42",0.459033670292465,"propMissAct_0.38_autoCorr_0.09"
"55","1","sigma",0.749393866571107,NA,"MAR","Kalman Filter",642,"N_160_sim_42",NA,"propMissAct_0.38_autoCorr_0.09"
"56","1","phi",0.658570028959467,0.0761547189205589,"MAR","simple drop NA",642,"N_160_sim_42",0.644390464387834,"propMissAct_0.38_autoCorr_0.09"
"57","1","intercept",-0.945950769224774,0.287463036926178,"MAR","simple drop NA",642,"N_160_sim_42",-0.829361380755994,"propMissAct_0.38_autoCorr_0.09"
"58","1","xreg1",-0.0691233913837016,0.076146080269725,"MAR","simple drop NA",642,"N_160_sim_42",-0.104296718770777,"propMissAct_0.38_autoCorr_0.09"
"59","1","xreg2",0.526470749418325,0.0850985150336761,"MAR","simple drop NA",642,"N_160_sim_42",0.459033670292465,"propMissAct_0.38_autoCorr_0.09"
"60","1","sigma",0.998124032777232,NA,"MAR","simple drop NA",642,"N_160_sim_42",NA,"propMissAct_0.38_autoCorr_0.09"
"61","1","phi",0.65987967760399,0.094567327215564,"MAR","comple case drop NA",642,"N_160_sim_42",0.644390464387834,"propMissAct_0.38_autoCorr_0.09"
"62","1","intercept",-0.91796547016405,0.359449349891361,"MAR","comple case drop NA",642,"N_160_sim_42",-0.829361380755994,"propMissAct_0.38_autoCorr_0.09"
"63","1","xreg1",0.0279017356477594,0.0939773624748458,"MAR","comple case drop NA",642,"N_160_sim_42",-0.104296718770777,"propMissAct_0.38_autoCorr_0.09"
"64","1","xreg2",0.497918255629621,0.117376747193781,"MAR","comple case drop NA",642,"N_160_sim_42",0.459033670292465,"propMissAct_0.38_autoCorr_0.09"
"65","1","sigma",1.04130066667563,NA,"MAR","comple case drop NA",642,"N_160_sim_42",NA,"propMissAct_0.38_autoCorr_0.09"
"66",NA,"phi",0.504692864305038,0.107317572464363,"MAR","Multiple Imputation",642,"N_160_sim_42",0.644390464387834,"propMissAct_0.38_autoCorr_0.09"
"67",NA,"intercept",-0.951509643987457,0.21629910264289,"MAR","Multiple Imputation",642,"N_160_sim_42",-0.829361380755994,"propMissAct_0.38_autoCorr_0.09"
"68",NA,"xreg1",-0.0508821181594287,0.117990772309657,"MAR","Multiple Imputation",642,"N_160_sim_42",-0.104296718770777,"propMissAct_0.38_autoCorr_0.09"
"69",NA,"xreg2",0.480774303256262,0.107829983471645,"MAR","Multiple Imputation",642,"N_160_sim_42",0.459033670292465,"propMissAct_0.38_autoCorr_0.09"
"70",NA,"sigma",1.36386701780509,NA,"MAR","Multiple Imputation",642,"N_160_sim_42",NA,"propMissAct_0.38_autoCorr_0.09"
"71",NA,"intercept",-0.835148175466671,0.315078178786592,"MAR","data augmentation",642,"N_160_sim_42",-0.829361380755994,"propMissAct_0.38_autoCorr_0.09"
"72",NA,"xreg1",-0.0572036966001041,0.0708381786688116,"MAR","data augmentation",642,"N_160_sim_42",-0.104296718770777,"propMissAct_0.38_autoCorr_0.09"
"73",NA,"xreg2",0.498994646744405,0.0862579346075462,"MAR","data augmentation",642,"N_160_sim_42",0.459033670292465,"propMissAct_0.38_autoCorr_0.09"
"74",NA,"phi",0.719614924518329,0.0697625124211503,"MAR","data augmentation",642,"N_160_sim_42",0.644390464387834,"propMissAct_0.38_autoCorr_0.09"
"75",NA,"sigma",0.915351648842595,0.068904405895201,"MAR","data augmentation",642,"N_160_sim_42",NA,"propMissAct_0.38_autoCorr_0.09"
"76","1","phi",0.294248794294499,0.108407101409906,"MAR","Kalman Filter",643,"N_160_sim_43",0.250782788358629,"propMissAct_0.38_autoCorr_0.01"
"77","1","intercept",1.8215160727738,0.131092922035858,"MAR","Kalman Filter",643,"N_160_sim_43",1.66825483504369,"propMissAct_0.38_autoCorr_0.01"
"78","1","xreg1",1.52965347829762,0.0949021099383247,"MAR","Kalman Filter",643,"N_160_sim_43",1.55258310948933,"propMissAct_0.38_autoCorr_0.01"
"79","1","xreg2",-0.902409770254213,0.118146263758945,"MAR","Kalman Filter",643,"N_160_sim_43",-0.903864497667406,"propMissAct_0.38_autoCorr_0.01"
"80","1","sigma",1.05786589086115,NA,"MAR","Kalman Filter",643,"N_160_sim_43",NA,"propMissAct_0.38_autoCorr_0.01"
"81","1","phi",0.1134804795234,0.101000990528105,"MAR","simple drop NA",643,"N_160_sim_43",0.250782788358629,"propMissAct_0.38_autoCorr_0.01"
"82","1","intercept",1.84344151345017,0.121129743558202,"MAR","simple drop NA",643,"N_160_sim_43",1.66825483504369,"propMissAct_0.38_autoCorr_0.01"
"83","1","xreg1",1.52170056674363,0.0983419450698961,"MAR","simple drop NA",643,"N_160_sim_43",1.55258310948933,"propMissAct_0.38_autoCorr_0.01"
"84","1","xreg2",-0.940029286474573,0.119929498049385,"MAR","simple drop NA",643,"N_160_sim_43",-0.903864497667406,"propMissAct_0.38_autoCorr_0.01"
"85","1","sigma",1.14984351294959,NA,"MAR","simple drop NA",643,"N_160_sim_43",NA,"propMissAct_0.38_autoCorr_0.01"
"86","1","phi",0.195348479577492,0.129348757197437,"MAR","comple case drop NA",643,"N_160_sim_43",0.250782788358629,"propMissAct_0.38_autoCorr_0.01"
"87","1","intercept",1.88878016959588,0.154908070949069,"MAR","comple case drop NA",643,"N_160_sim_43",1.66825483504369,"propMissAct_0.38_autoCorr_0.01"
"88","1","xreg1",1.32665385464071,0.127039157290293,"MAR","comple case drop NA",643,"N_160_sim_43",1.55258310948933,"propMissAct_0.38_autoCorr_0.01"
"89","1","xreg2",-0.915419712316475,0.1550147853075,"MAR","comple case drop NA",643,"N_160_sim_43",-0.903864497667406,"propMissAct_0.38_autoCorr_0.01"
"90","1","sigma",0.982935135416498,NA,"MAR","comple case drop NA",643,"N_160_sim_43",NA,"propMissAct_0.38_autoCorr_0.01"
"91",NA,"phi",0.206784157467906,0.107561005136052,"MAR","Multiple Imputation",643,"N_160_sim_43",0.250782788358629,"propMissAct_0.38_autoCorr_0.01"
"92",NA,"intercept",1.85806939586542,0.111549520840225,"MAR","Multiple Imputation",643,"N_160_sim_43",1.66825483504369,"propMissAct_0.38_autoCorr_0.01"
"93",NA,"xreg1",1.45790597624355,0.11180206221655,"MAR","Multiple Imputation",643,"N_160_sim_43",1.55258310948933,"propMissAct_0.38_autoCorr_0.01"
"94",NA,"xreg2",-0.95567279200397,0.122062805226253,"MAR","Multiple Imputation",643,"N_160_sim_43",-0.903864497667406,"propMissAct_0.38_autoCorr_0.01"
"95",NA,"sigma",1.12074595249012,NA,"MAR","Multiple Imputation",643,"N_160_sim_43",NA,"propMissAct_0.38_autoCorr_0.01"
"96",NA,"intercept",1.81622235911799,0.140974900264929,"MAR","data augmentation",643,"N_160_sim_43",1.66825483504369,"propMissAct_0.38_autoCorr_0.01"
"97",NA,"xreg1",1.52772989508556,0.0978740307782017,"MAR","data augmentation",643,"N_160_sim_43",1.55258310948933,"propMissAct_0.38_autoCorr_0.01"
"98",NA,"xreg2",-0.900213514205412,0.121463556802148,"MAR","data augmentation",643,"N_160_sim_43",-0.903864497667406,"propMissAct_0.38_autoCorr_0.01"
"99",NA,"phi",0.291178261051018,0.110440970027179,"MAR","data augmentation",643,"N_160_sim_43",0.250782788358629,"propMissAct_0.38_autoCorr_0.01"
"100",NA,"sigma",1.06161674596031,0.0781209548241171,"MAR","data augmentation",643,"N_160_sim_43",NA,"propMissAct_0.38_autoCorr_0.01"
"101","1","phi",0.370774605335043,0.115761955410777,"MAR","Kalman Filter",644,"N_160_sim_44",0.420618317835033,"propMissAct_0.38_autoCorr_0.04"
"102","1","intercept",-0.238626926499505,0.158811392397083,"MAR","Kalman Filter",644,"N_160_sim_44",-0.245036108590067,"propMissAct_0.38_autoCorr_0.04"
"103","1","xreg1",0.151459059608175,0.114523059116583,"MAR","Kalman Filter",644,"N_160_sim_44",0.175460225815986,"propMissAct_0.38_autoCorr_0.04"
"104","1","xreg2",-1.71449761513619,0.115071726999576,"MAR","Kalman Filter",644,"N_160_sim_44",-1.71638189479526,"propMissAct_0.38_autoCorr_0.04"
"105","1","sigma",1.26755666625343,NA,"MAR","Kalman Filter",644,"N_160_sim_44",NA,"propMissAct_0.38_autoCorr_0.04"
"106","1","phi",0.336472075460729,0.0936796102479248,"MAR","simple drop NA",644,"N_160_sim_44",0.420618317835033,"propMissAct_0.38_autoCorr_0.04"
"107","1","intercept",-0.220329151199202,0.171265212629231,"MAR","simple drop NA",644,"N_160_sim_44",-0.245036108590067,"propMissAct_0.38_autoCorr_0.04"
"108","1","xreg1",0.117172066198529,0.110223446476035,"MAR","simple drop NA",644,"N_160_sim_44",0.175460225815986,"propMissAct_0.38_autoCorr_0.04"
"109","1","xreg2",-1.69495962837602,0.111879670925373,"MAR","simple drop NA",644,"N_160_sim_44",-1.71638189479526,"propMissAct_0.38_autoCorr_0.04"
"110","1","sigma",1.2732192273263,NA,"MAR","simple drop NA",644,"N_160_sim_44",NA,"propMissAct_0.38_autoCorr_0.04"
"111","1","phi",0.114229620606957,0.128417583379029,"MAR","comple case drop NA",644,"N_160_sim_44",0.420618317835033,"propMissAct_0.38_autoCorr_0.04"
"112","1","intercept",-0.198298715700637,0.163826251118732,"MAR","comple case drop NA",644,"N_160_sim_44",-0.245036108590067,"propMissAct_0.38_autoCorr_0.04"
"113","1","xreg1",-0.121164403257028,0.163281266209078,"MAR","comple case drop NA",644,"N_160_sim_44",0.175460225815986,"propMissAct_0.38_autoCorr_0.04"
"114","1","xreg2",-1.72032151611942,0.142115881781018,"MAR","comple case drop NA",644,"N_160_sim_44",-1.71638189479526,"propMissAct_0.38_autoCorr_0.04"
"115","1","sigma",1.27282738783111,NA,"MAR","comple case drop NA",644,"N_160_sim_44",NA,"propMissAct_0.38_autoCorr_0.04"
"116",NA,"phi",0.117950552403106,0.117960585588185,"MAR","Multiple Imputation",644,"N_160_sim_44",0.420618317835033,"propMissAct_0.38_autoCorr_0.04"
"117",NA,"intercept",-0.197550292014087,0.125829227977322,"MAR","Multiple Imputation",644,"N_160_sim_44",-0.245036108590067,"propMissAct_0.38_autoCorr_0.04"
"118",NA,"xreg1",0.122618891263269,0.140177048817119,"MAR","Multiple Imputation",644,"N_160_sim_44",0.175460225815986,"propMissAct_0.38_autoCorr_0.04"
"119",NA,"xreg2",-1.65220471988494,0.122809082917231,"MAR","Multiple Imputation",644,"N_160_sim_44",-1.71638189479526,"propMissAct_0.38_autoCorr_0.04"
"120",NA,"sigma",1.39031646560859,NA,"MAR","Multiple Imputation",644,"N_160_sim_44",NA,"propMissAct_0.38_autoCorr_0.04"
"121",NA,"intercept",-0.23563221604304,0.165864983546591,"MAR","data augmentation",644,"N_160_sim_44",-0.245036108590067,"propMissAct_0.38_autoCorr_0.04"
"122",NA,"xreg1",0.146550556158017,0.11767147402187,"MAR","data augmentation",644,"N_160_sim_44",0.175460225815986,"propMissAct_0.38_autoCorr_0.04"
"123",NA,"xreg2",-1.71128011472623,0.119738208868853,"MAR","data augmentation",644,"N_160_sim_44",-1.71638189479526,"propMissAct_0.38_autoCorr_0.04"
"124",NA,"phi",0.360614480201943,0.121281623484156,"MAR","data augmentation",644,"N_160_sim_44",0.420618317835033,"propMissAct_0.38_autoCorr_0.04"
"125",NA,"sigma",1.15925742118473,0.0871348559910596,"MAR","data augmentation",644,"N_160_sim_44",NA,"propMissAct_0.38_autoCorr_0.04"
"126","1","phi",0.308330396094083,0.109954441973284,"MAR","Kalman Filter",645,"N_160_sim_45",0.355359488539398,"propMissAct_0.38_autoCorr_0.01"
"127","1","intercept",0.517286841466672,0.13680998717896,"MAR","Kalman Filter",645,"N_160_sim_45",0.452379783741636,"propMissAct_0.38_autoCorr_0.01"
"128","1","xreg1",-0.707794170469024,0.107084496816284,"MAR","Kalman Filter",645,"N_160_sim_45",-0.683880530308054,"propMissAct_0.38_autoCorr_0.01"
"129","1","xreg2",-0.515689360279996,0.116357847400613,"MAR","Kalman Filter",645,"N_160_sim_45",-0.5344215301355,"propMissAct_0.38_autoCorr_0.01"
"130","1","sigma",1.11489706187992,NA,"MAR","Kalman Filter",645,"N_160_sim_45",NA,"propMissAct_0.38_autoCorr_0.01"
"131","1","phi",0.190966406087431,0.104005135457655,"MAR","simple drop NA",645,"N_160_sim_45",0.355359488539398,"propMissAct_0.38_autoCorr_0.01"
"132","1","intercept",0.495407853309317,0.135344371135631,"MAR","simple drop NA",645,"N_160_sim_45",0.452379783741636,"propMissAct_0.38_autoCorr_0.01"
"133","1","xreg1",-0.705647622780836,0.110483960522306,"MAR","simple drop NA",645,"N_160_sim_45",-0.683880530308054,"propMissAct_0.38_autoCorr_0.01"
"134","1","xreg2",-0.506141494491253,0.12260491215745,"MAR","simple drop NA",645,"N_160_sim_45",-0.5344215301355,"propMissAct_0.38_autoCorr_0.01"
"135","1","sigma",1.19546727026635,NA,"MAR","simple drop NA",645,"N_160_sim_45",NA,"propMissAct_0.38_autoCorr_0.01"
"136","1","phi",0.248386339057479,0.125158646557204,"MAR","comple case drop NA",645,"N_160_sim_45",0.355359488539398,"propMissAct_0.38_autoCorr_0.01"
"137","1","intercept",0.46511743306652,0.184006403269763,"MAR","comple case drop NA",645,"N_160_sim_45",0.452379783741636,"propMissAct_0.38_autoCorr_0.01"
"138","1","xreg1",-0.82328188083788,0.147450064201789,"MAR","comple case drop NA",645,"N_160_sim_45",-0.683880530308054,"propMissAct_0.38_autoCorr_0.01"
"139","1","xreg2",-0.537930806990169,0.156613247717793,"MAR","comple case drop NA",645,"N_160_sim_45",-0.5344215301355,"propMissAct_0.38_autoCorr_0.01"
"140","1","sigma",1.1919379626922,NA,"MAR","comple case drop NA",645,"N_160_sim_45",NA,"propMissAct_0.38_autoCorr_0.01"
"141",NA,"phi",0.14012927248174,0.107508472028492,"MAR","Multiple Imputation",645,"N_160_sim_45",0.355359488539398,"propMissAct_0.38_autoCorr_0.01"
"142",NA,"intercept",0.555137681213246,0.128979155087251,"MAR","Multiple Imputation",645,"N_160_sim_45",0.452379783741636,"propMissAct_0.38_autoCorr_0.01"
"143",NA,"xreg1",-0.728647773235721,0.112404806490114,"MAR","Multiple Imputation",645,"N_160_sim_45",-0.683880530308054,"propMissAct_0.38_autoCorr_0.01"
"144",NA,"xreg2",-0.516874832187833,0.116269978155163,"MAR","Multiple Imputation",645,"N_160_sim_45",-0.5344215301355,"propMissAct_0.38_autoCorr_0.01"
"145",NA,"sigma",1.15674252117514,NA,"MAR","Multiple Imputation",645,"N_160_sim_45",NA,"propMissAct_0.38_autoCorr_0.01"
"146",NA,"intercept",0.510291496623758,0.144347511109967,"MAR","data augmentation",645,"N_160_sim_45",0.452379783741636,"propMissAct_0.38_autoCorr_0.01"
"147",NA,"xreg1",-0.709679509007313,0.111353380492044,"MAR","data augmentation",645,"N_160_sim_45",-0.683880530308054,"propMissAct_0.38_autoCorr_0.01"
"148",NA,"xreg2",-0.51714062361884,0.117726684930312,"MAR","data augmentation",645,"N_160_sim_45",-0.5344215301355,"propMissAct_0.38_autoCorr_0.01"
"149",NA,"phi",0.303021981116969,0.111606253388822,"MAR","data augmentation",645,"N_160_sim_45",0.355359488539398,"propMissAct_0.38_autoCorr_0.01"
"150",NA,"sigma",1.08825710189679,0.0789660100912124,"MAR","data augmentation",645,"N_160_sim_45",NA,"propMissAct_0.38_autoCorr_0.01"
"151","1","phi",0.784949047396381,0.053679100399208,"MAR","Kalman Filter",646,"N_160_sim_46",0.75141991507262,"propMissAct_0.38_autoCorr_0.09"
"152","1","intercept",1.06691065876475,0.365110516643287,"MAR","Kalman Filter",646,"N_160_sim_46",0.582367456630492,"propMissAct_0.38_autoCorr_0.09"
"153","1","xreg1",-0.420680529461502,0.0652782357514268,"MAR","Kalman Filter",646,"N_160_sim_46",-0.464225334098144,"propMissAct_0.38_autoCorr_0.09"
"154","1","xreg2",-0.55397562519958,0.0815256730392346,"MAR","Kalman Filter",646,"N_160_sim_46",-0.47857617964912,"propMissAct_0.38_autoCorr_0.09"
"155","1","sigma",1.0021942359003,NA,"MAR","Kalman Filter",646,"N_160_sim_46",NA,"propMissAct_0.38_autoCorr_0.09"
"156","1","phi",0.675591803029585,0.0732682212477182,"MAR","simple drop NA",646,"N_160_sim_46",0.75141991507262,"propMissAct_0.38_autoCorr_0.09"
"157","1","intercept",1.06994738692053,0.358893832833652,"MAR","simple drop NA",646,"N_160_sim_46",0.582367456630492,"propMissAct_0.38_autoCorr_0.09"
"158","1","xreg1",-0.452642479778722,0.076170123242272,"MAR","simple drop NA",646,"N_160_sim_46",-0.464225334098144,"propMissAct_0.38_autoCorr_0.09"
"159","1","xreg2",-0.507034317950539,0.0938077132262361,"MAR","simple drop NA",646,"N_160_sim_46",-0.47857617964912,"propMissAct_0.38_autoCorr_0.09"
"160","1","sigma",1.40791747554592,NA,"MAR","simple drop NA",646,"N_160_sim_46",NA,"propMissAct_0.38_autoCorr_0.09"
"161","1","phi",0.686765145393845,0.0917423432492689,"MAR","comple case drop NA",646,"N_160_sim_46",0.75141991507262,"propMissAct_0.38_autoCorr_0.09"
"162","1","intercept",1.33562466106637,0.438748012255961,"MAR","comple case drop NA",646,"N_160_sim_46",0.582367456630492,"propMissAct_0.38_autoCorr_0.09"
"163","1","xreg1",-0.457054642584279,0.0875696895510858,"MAR","comple case drop NA",646,"N_160_sim_46",-0.464225334098144,"propMissAct_0.38_autoCorr_0.09"
"164","1","xreg2",-0.611824541189951,0.104225693036414,"MAR","comple case drop NA",646,"N_160_sim_46",-0.47857617964912,"propMissAct_0.38_autoCorr_0.09"
"165","1","sigma",1.29503692226134,NA,"MAR","comple case drop NA",646,"N_160_sim_46",NA,"propMissAct_0.38_autoCorr_0.09"
"166",NA,"phi",0.551718843999848,0.09380461239719,"MAR","Multiple Imputation",646,"N_160_sim_46",0.75141991507262,"propMissAct_0.38_autoCorr_0.09"
"167",NA,"intercept",0.991240905982249,0.226335404481582,"MAR","Multiple Imputation",646,"N_160_sim_46",0.582367456630492,"propMissAct_0.38_autoCorr_0.09"
"168",NA,"xreg1",-0.442558083294523,0.0805822145812563,"MAR","Multiple Imputation",646,"N_160_sim_46",-0.464225334098144,"propMissAct_0.38_autoCorr_0.09"
"169",NA,"xreg2",-0.633602661198599,0.129241189150607,"MAR","Multiple Imputation",646,"N_160_sim_46",-0.47857617964912,"propMissAct_0.38_autoCorr_0.09"
"170",NA,"sigma",1.58460982612531,NA,"MAR","Multiple Imputation",646,"N_160_sim_46",NA,"propMissAct_0.38_autoCorr_0.09"
"171",NA,"intercept",1.13483514188048,0.409636335726451,"MAR","data augmentation",646,"N_160_sim_46",0.582367456630492,"propMissAct_0.38_autoCorr_0.09"
"172",NA,"xreg1",-0.418690378354838,0.0673074449896795,"MAR","data augmentation",646,"N_160_sim_46",-0.464225334098144,"propMissAct_0.38_autoCorr_0.09"
"173",NA,"xreg2",-0.555180430712955,0.0852112625263889,"MAR","data augmentation",646,"N_160_sim_46",-0.47857617964912,"propMissAct_0.38_autoCorr_0.09"
"174",NA,"phi",0.790463346402446,0.0579738021663851,"MAR","data augmentation",646,"N_160_sim_46",0.75141991507262,"propMissAct_0.38_autoCorr_0.09"
