"","missingprop_autocor","parameters","param_value","param_se","missingness","type","curSim","sim_no","simParams","missingnessName"
"175",NA,"sigma",0.889868370762365,0.0665685672686985,"MAR","data augmentation",995,"N_190_sim_95",NA,"propMissAct_0.47_autoCorr_0"
"176","1","phi",0.579702766709182,0.0873862959655968,"MAR","Kalman Filter",996,"N_190_sim_96",0.707723801396787,"propMissAct_0.47_autoCorr_0.07"
"177","1","intercept",-0.337933790822886,0.179088364014757,"MAR","Kalman Filter",996,"N_190_sim_96",-0.195338068854922,"propMissAct_0.47_autoCorr_0.07"
"178","1","xreg1",-0.469839998100208,0.090419436684466,"MAR","Kalman Filter",996,"N_190_sim_96",-0.356003625314146,"propMissAct_0.47_autoCorr_0.07"
"179","1","xreg2",0.532829266983986,0.10445283615849,"MAR","Kalman Filter",996,"N_190_sim_96",0.32960218722535,"propMissAct_0.47_autoCorr_0.07"
"180","1","sigma",0.928160504583565,NA,"MAR","Kalman Filter",996,"N_190_sim_96",NA,"propMissAct_0.47_autoCorr_0.07"
"181","1","phi",0.486606471258977,0.0911286949197088,"MAR","simple drop NA",996,"N_190_sim_96",0.707723801396787,"propMissAct_0.47_autoCorr_0.07"
"182","1","intercept",-0.333846087952648,0.199947008975099,"MAR","simple drop NA",996,"N_190_sim_96",-0.195338068854922,"propMissAct_0.47_autoCorr_0.07"
"183","1","xreg1",-0.416614708303439,0.0885767485524496,"MAR","simple drop NA",996,"N_190_sim_96",-0.356003625314146,"propMissAct_0.47_autoCorr_0.07"
"184","1","xreg2",0.537530111778579,0.09994706405224,"MAR","simple drop NA",996,"N_190_sim_96",0.32960218722535,"propMissAct_0.47_autoCorr_0.07"
"185","1","sigma",1.06758583936855,NA,"MAR","simple drop NA",996,"N_190_sim_96",NA,"propMissAct_0.47_autoCorr_0.07"
"186","1","phi",0.28973480512506,0.139371787789113,"MAR","comple case drop NA",996,"N_190_sim_96",0.707723801396787,"propMissAct_0.47_autoCorr_0.07"
"187","1","intercept",-0.320237247145098,0.213145602035528,"MAR","comple case drop NA",996,"N_190_sim_96",-0.195338068854922,"propMissAct_0.47_autoCorr_0.07"
"188","1","xreg1",-0.616297640480401,0.134890061585977,"MAR","comple case drop NA",996,"N_190_sim_96",-0.356003625314146,"propMissAct_0.47_autoCorr_0.07"
"189","1","xreg2",0.813210859545182,0.184567296873826,"MAR","comple case drop NA",996,"N_190_sim_96",0.32960218722535,"propMissAct_0.47_autoCorr_0.07"
"190","1","sigma",1.29341907214189,NA,"MAR","comple case drop NA",996,"N_190_sim_96",NA,"propMissAct_0.47_autoCorr_0.07"
"191",NA,"phi",0.225320939798625,0.0905430269680843,"MAR","Multiple Imputation",996,"N_190_sim_96",0.707723801396787,"propMissAct_0.47_autoCorr_0.07"
"192",NA,"intercept",-0.267114876095728,0.131895325262898,"MAR","Multiple Imputation",996,"N_190_sim_96",-0.195338068854922,"propMissAct_0.47_autoCorr_0.07"
"193",NA,"xreg1",-0.35886351844226,0.0884130297558704,"MAR","Multiple Imputation",996,"N_190_sim_96",-0.356003625314146,"propMissAct_0.47_autoCorr_0.07"
"194",NA,"xreg2",0.68016682491755,0.107659486039962,"MAR","Multiple Imputation",996,"N_190_sim_96",0.32960218722535,"propMissAct_0.47_autoCorr_0.07"
"195",NA,"sigma",1.22257920393169,NA,"MAR","Multiple Imputation",996,"N_190_sim_96",NA,"propMissAct_0.47_autoCorr_0.07"
"196",NA,"intercept",-0.352221319899602,0.191491737428366,"MAR","data augmentation",996,"N_190_sim_96",-0.195338068854922,"propMissAct_0.47_autoCorr_0.07"
"197",NA,"xreg1",-0.459221798162658,0.0954728958504121,"MAR","data augmentation",996,"N_190_sim_96",-0.356003625314146,"propMissAct_0.47_autoCorr_0.07"
"198",NA,"xreg2",0.55337112486131,0.110420379830696,"MAR","data augmentation",996,"N_190_sim_96",0.32960218722535,"propMissAct_0.47_autoCorr_0.07"
"199",NA,"phi",0.550392630405117,0.0975684631188484,"MAR","data augmentation",996,"N_190_sim_96",0.707723801396787,"propMissAct_0.47_autoCorr_0.07"
"200",NA,"sigma",1.00786726188401,0.0792221416297424,"MAR","data augmentation",996,"N_190_sim_96",NA,"propMissAct_0.47_autoCorr_0.07"
"201","1","phi",0.127603553812235,0.12969611182892,"MAR","Kalman Filter",997,"N_190_sim_97",0.322973351366818,"propMissAct_0.47_autoCorr_0.09"
"202","1","intercept",0.284552145918496,0.102221879574723,"MAR","Kalman Filter",997,"N_190_sim_97",0.265730338571058,"propMissAct_0.47_autoCorr_0.09"
"203","1","xreg1",-0.311722410162098,0.0950990059581033,"MAR","Kalman Filter",997,"N_190_sim_97",-0.471332760286604,"propMissAct_0.47_autoCorr_0.09"
"204","1","xreg2",0.98059336389778,0.080258873771178,"MAR","Kalman Filter",997,"N_190_sim_97",1.14140230364963,"propMissAct_0.47_autoCorr_0.09"
"205","1","sigma",0.858477541950683,NA,"MAR","Kalman Filter",997,"N_190_sim_97",NA,"propMissAct_0.47_autoCorr_0.09"
"206","1","phi",0.13775583373014,0.101577752475036,"MAR","simple drop NA",997,"N_190_sim_97",0.322973351366818,"propMissAct_0.47_autoCorr_0.09"
"207","1","intercept",0.287888962491065,0.108549347299996,"MAR","simple drop NA",997,"N_190_sim_97",0.265730338571058,"propMissAct_0.47_autoCorr_0.09"
"208","1","xreg1",-0.301503560935593,0.0945508473867875,"MAR","simple drop NA",997,"N_190_sim_97",-0.471332760286604,"propMissAct_0.47_autoCorr_0.09"
"209","1","xreg2",0.947573900376745,0.0788615755656854,"MAR","simple drop NA",997,"N_190_sim_97",1.14140230364963,"propMissAct_0.47_autoCorr_0.09"
"210","1","sigma",0.856697145147221,NA,"MAR","simple drop NA",997,"N_190_sim_97",NA,"propMissAct_0.47_autoCorr_0.09"
"211","1","phi",0.0101181329278052,0.148670990706459,"MAR","comple case drop NA",997,"N_190_sim_97",0.322973351366818,"propMissAct_0.47_autoCorr_0.09"
"212","1","intercept",0.389979435444739,0.128113199391341,"MAR","comple case drop NA",997,"N_190_sim_97",0.265730338571058,"propMissAct_0.47_autoCorr_0.09"
"213","1","xreg1",-0.296060076099305,0.123929425988283,"MAR","comple case drop NA",997,"N_190_sim_97",-0.471332760286604,"propMissAct_0.47_autoCorr_0.09"
"214","1","xreg2",0.991024987872192,0.109465030840063,"MAR","comple case drop NA",997,"N_190_sim_97",1.14140230364963,"propMissAct_0.47_autoCorr_0.09"
"215","1","sigma",0.865575540148964,NA,"MAR","comple case drop NA",997,"N_190_sim_97",NA,"propMissAct_0.47_autoCorr_0.09"
"216",NA,"phi",0.0320886319227447,0.108631502822917,"MAR","Multiple Imputation",997,"N_190_sim_97",0.322973351366818,"propMissAct_0.47_autoCorr_0.09"
"217",NA,"intercept",0.282704141751485,0.140473132902145,"MAR","Multiple Imputation",997,"N_190_sim_97",0.265730338571058,"propMissAct_0.47_autoCorr_0.09"
"218",NA,"xreg1",-0.299502135435457,0.101562419929957,"MAR","Multiple Imputation",997,"N_190_sim_97",-0.471332760286604,"propMissAct_0.47_autoCorr_0.09"
"219",NA,"xreg2",0.998211768585627,0.0883572802026924,"MAR","Multiple Imputation",997,"N_190_sim_97",1.14140230364963,"propMissAct_0.47_autoCorr_0.09"
"220",NA,"sigma",0.823816200493622,NA,"MAR","Multiple Imputation",997,"N_190_sim_97",NA,"propMissAct_0.47_autoCorr_0.09"
"221",NA,"intercept",0.283438264267484,0.1059584667865,"MAR","data augmentation",997,"N_190_sim_97",0.265730338571058,"propMissAct_0.47_autoCorr_0.09"
"222",NA,"xreg1",-0.311244715519304,0.0985114319971129,"MAR","data augmentation",997,"N_190_sim_97",-0.471332760286604,"propMissAct_0.47_autoCorr_0.09"
"223",NA,"xreg2",0.975980913523147,0.0829309514269521,"MAR","data augmentation",997,"N_190_sim_97",1.14140230364963,"propMissAct_0.47_autoCorr_0.09"
"224",NA,"phi",0.121429666248951,0.128068420646396,"MAR","data augmentation",997,"N_190_sim_97",0.322973351366818,"propMissAct_0.47_autoCorr_0.09"
"225",NA,"sigma",0.95219355833018,0.0680165531628596,"MAR","data augmentation",997,"N_190_sim_97",NA,"propMissAct_0.47_autoCorr_0.09"
"226","1","phi",0.184230565799996,0.122907321717043,"MAR","Kalman Filter",998,"N_190_sim_98",0.0511688556522131,"propMissAct_0.47_autoCorr_0"
"227","1","intercept",-0.912846427486168,0.119679510171952,"MAR","Kalman Filter",998,"N_190_sim_98",-0.891559727581389,"propMissAct_0.47_autoCorr_0"
"228","1","xreg1",-0.261933815503827,0.110700080757224,"MAR","Kalman Filter",998,"N_190_sim_98",-0.360207750110732,"propMissAct_0.47_autoCorr_0"
"229","1","xreg2",0.0789375826949601,0.104124193904518,"MAR","Kalman Filter",998,"N_190_sim_98",0.196360562285957,"propMissAct_0.47_autoCorr_0"
"230","1","sigma",1.11768391821842,NA,"MAR","Kalman Filter",998,"N_190_sim_98",NA,"propMissAct_0.47_autoCorr_0"
"231","1","phi",0.136425357126279,0.100525815426139,"MAR","simple drop NA",998,"N_190_sim_98",0.0511688556522131,"propMissAct_0.47_autoCorr_0"
"232","1","intercept",-0.907037693738612,0.124434366251554,"MAR","simple drop NA",998,"N_190_sim_98",-0.891559727581389,"propMissAct_0.47_autoCorr_0"
"233","1","xreg1",-0.270824921435136,0.108059098181146,"MAR","simple drop NA",998,"N_190_sim_98",-0.360207750110732,"propMissAct_0.47_autoCorr_0"
"234","1","xreg2",0.093642277974546,0.104411599241209,"MAR","simple drop NA",998,"N_190_sim_98",0.196360562285957,"propMissAct_0.47_autoCorr_0"
"235","1","sigma",1.13920280726917,NA,"MAR","simple drop NA",998,"N_190_sim_98",NA,"propMissAct_0.47_autoCorr_0"
"236","1","phi",0.0864706173532139,0.141797904986392,"MAR","comple case drop NA",998,"N_190_sim_98",0.0511688556522131,"propMissAct_0.47_autoCorr_0"
"237","1","intercept",-0.954924118046865,0.179043630826854,"MAR","comple case drop NA",998,"N_190_sim_98",-0.891559727581389,"propMissAct_0.47_autoCorr_0"
"238","1","xreg1",-0.581971531712886,0.158605166595694,"MAR","comple case drop NA",998,"N_190_sim_98",-0.360207750110732,"propMissAct_0.47_autoCorr_0"
"239","1","xreg2",-0.177605216982617,0.170693480023252,"MAR","comple case drop NA",998,"N_190_sim_98",0.196360562285957,"propMissAct_0.47_autoCorr_0"
"240","1","sigma",1.33150868786281,NA,"MAR","comple case drop NA",998,"N_190_sim_98",NA,"propMissAct_0.47_autoCorr_0"
"241",NA,"phi",0.0888862619308084,0.102004570006236,"MAR","Multiple Imputation",998,"N_190_sim_98",0.0511688556522131,"propMissAct_0.47_autoCorr_0"
"242",NA,"intercept",-0.936383135334356,0.145676011315664,"MAR","Multiple Imputation",998,"N_190_sim_98",-0.891559727581389,"propMissAct_0.47_autoCorr_0"
"243",NA,"xreg1",-0.274170544433053,0.109583223939588,"MAR","Multiple Imputation",998,"N_190_sim_98",-0.360207750110732,"propMissAct_0.47_autoCorr_0"
"244",NA,"xreg2",0.0754336730322802,0.081838633951828,"MAR","Multiple Imputation",998,"N_190_sim_98",0.196360562285957,"propMissAct_0.47_autoCorr_0"
"245",NA,"sigma",1.11491047631304,NA,"MAR","Multiple Imputation",998,"N_190_sim_98",NA,"propMissAct_0.47_autoCorr_0"
"246",NA,"intercept",-0.907274271781141,0.123933059400866,"MAR","data augmentation",998,"N_190_sim_98",-0.891559727581389,"propMissAct_0.47_autoCorr_0"
"247",NA,"xreg1",-0.261046091703584,0.112543625539681,"MAR","data augmentation",998,"N_190_sim_98",-0.360207750110732,"propMissAct_0.47_autoCorr_0"
"248",NA,"xreg2",0.0789451520468264,0.108267806234372,"MAR","data augmentation",998,"N_190_sim_98",0.196360562285957,"propMissAct_0.47_autoCorr_0"
"249",NA,"phi",0.180947009047751,0.122582865807389,"MAR","data augmentation",998,"N_190_sim_98",0.0511688556522131,"propMissAct_0.47_autoCorr_0"
"250",NA,"sigma",1.08705447745839,0.0804032806228083,"MAR","data augmentation",998,"N_190_sim_98",NA,"propMissAct_0.47_autoCorr_0"
"251","1","phi",0.3664399439162,0.111232115157913,"MAR","Kalman Filter",999,"N_190_sim_99",0.337172974646091,"propMissAct_0.47_autoCorr_0.1"
"252","1","intercept",1.21280122393007,0.13403949237029,"MAR","Kalman Filter",999,"N_190_sim_99",1.34187852613337,"propMissAct_0.47_autoCorr_0.1"
"253","1","xreg1",-1.55623365602562,0.10138070830887,"MAR","Kalman Filter",999,"N_190_sim_99",-1.51043608741548,"propMissAct_0.47_autoCorr_0.1"
"254","1","xreg2",0.484210525797974,0.105033992526333,"MAR","Kalman Filter",999,"N_190_sim_99",0.675280511847943,"propMissAct_0.47_autoCorr_0.1"
"255","1","sigma",0.975511847042277,NA,"MAR","Kalman Filter",999,"N_190_sim_99",NA,"propMissAct_0.47_autoCorr_0.1"
"256","1","phi",0.163916791692416,0.10018198786406,"MAR","simple drop NA",999,"N_190_sim_99",0.337172974646091,"propMissAct_0.47_autoCorr_0.1"
"257","1","intercept",1.21908456112595,0.124902588227115,"MAR","simple drop NA",999,"N_190_sim_99",1.34187852613337,"propMissAct_0.47_autoCorr_0.1"
"258","1","xreg1",-1.52566901712698,0.106636023453086,"MAR","simple drop NA",999,"N_190_sim_99",-1.51043608741548,"propMissAct_0.47_autoCorr_0.1"
"259","1","xreg2",0.48591388068785,0.111186168306329,"MAR","simple drop NA",999,"N_190_sim_99",0.675280511847943,"propMissAct_0.47_autoCorr_0.1"
"260","1","sigma",1.08388907410255,NA,"MAR","simple drop NA",999,"N_190_sim_99",NA,"propMissAct_0.47_autoCorr_0.1"
"261","1","phi",0.133206227216368,0.135544579393401,"MAR","comple case drop NA",999,"N_190_sim_99",0.337172974646091,"propMissAct_0.47_autoCorr_0.1"
"262","1","intercept",1.20917205505394,0.136853574340936,"MAR","comple case drop NA",999,"N_190_sim_99",1.34187852613337,"propMissAct_0.47_autoCorr_0.1"
"263","1","xreg1",-1.50420534151377,0.13169141365851,"MAR","comple case drop NA",999,"N_190_sim_99",-1.51043608741548,"propMissAct_0.47_autoCorr_0.1"
"264","1","xreg2",0.584785602298115,0.130342382124193,"MAR","comple case drop NA",999,"N_190_sim_99",0.675280511847943,"propMissAct_0.47_autoCorr_0.1"
"265","1","sigma",0.796882343667882,NA,"MAR","comple case drop NA",999,"N_190_sim_99",NA,"propMissAct_0.47_autoCorr_0.1"
"266",NA,"phi",0.139640541473794,0.0860094320365492,"MAR","Multiple Imputation",999,"N_190_sim_99",0.337172974646091,"propMissAct_0.47_autoCorr_0.1"
"267",NA,"intercept",1.22144050669113,0.096595519236012,"MAR","Multiple Imputation",999,"N_190_sim_99",1.34187852613337,"propMissAct_0.47_autoCorr_0.1"
"268",NA,"xreg1",-1.51865443580501,0.0924720740433384,"MAR","Multiple Imputation",999,"N_190_sim_99",-1.51043608741548,"propMissAct_0.47_autoCorr_0.1"
"269",NA,"xreg2",0.511959681000546,0.114469240944817,"MAR","Multiple Imputation",999,"N_190_sim_99",0.675280511847943,"propMissAct_0.47_autoCorr_0.1"
"270",NA,"sigma",1.04422062177871,NA,"MAR","Multiple Imputation",999,"N_190_sim_99",NA,"propMissAct_0.47_autoCorr_0.1"
"271",NA,"intercept",1.20822372744596,0.137171292272019,"MAR","data augmentation",999,"N_190_sim_99",1.34187852613337,"propMissAct_0.47_autoCorr_0.1"
"272",NA,"xreg1",-1.55210271931333,0.107293201588802,"MAR","data augmentation",999,"N_190_sim_99",-1.51043608741548,"propMissAct_0.47_autoCorr_0.1"
"273",NA,"xreg2",0.484884114386977,0.109443217490737,"MAR","data augmentation",999,"N_190_sim_99",0.675280511847943,"propMissAct_0.47_autoCorr_0.1"
"274",NA,"phi",0.348565739992648,0.11760593044358,"MAR","data augmentation",999,"N_190_sim_99",0.337172974646091,"propMissAct_0.47_autoCorr_0.1"
"275",NA,"sigma",1.01935378625083,0.0759754178803249,"MAR","data augmentation",999,"N_190_sim_99",NA,"propMissAct_0.47_autoCorr_0.1"
"276","1","phi",0.199626880309804,0.10939522177327,"MAR","Kalman Filter",1000,"N_190_sim_100",0.191329208575189,"propMissAct_0.47_autoCorr_0.14"
"277","1","intercept",0.441863278731422,0.110373340477796,"MAR","Kalman Filter",1000,"N_190_sim_100",0.433494320450669,"propMissAct_0.47_autoCorr_0.14"
"278","1","xreg1",-0.734049786342715,0.0937555273871667,"MAR","Kalman Filter",1000,"N_190_sim_100",-0.575838218725486,"propMissAct_0.47_autoCorr_0.14"
"279","1","xreg2",0.55652294419934,0.0914186624740256,"MAR","Kalman Filter",1000,"N_190_sim_100",0.434972506131689,"propMissAct_0.47_autoCorr_0.14"
"280","1","sigma",0.89845709150255,NA,"MAR","Kalman Filter",1000,"N_190_sim_100",NA,"propMissAct_0.47_autoCorr_0.14"
"281","1","phi",0.00748567446060299,0.101356592402801,"MAR","simple drop NA",1000,"N_190_sim_100",0.191329208575189,"propMissAct_0.47_autoCorr_0.14"
"282","1","intercept",0.446407790615048,0.0988569092734264,"MAR","simple drop NA",1000,"N_190_sim_100",0.433494320450669,"propMissAct_0.47_autoCorr_0.14"
"283","1","xreg1",-0.724767986515555,0.0965643570985165,"MAR","simple drop NA",1000,"N_190_sim_100",-0.575838218725486,"propMissAct_0.47_autoCorr_0.14"
"284","1","xreg2",0.553511996350332,0.0941925856645919,"MAR","simple drop NA",1000,"N_190_sim_100",0.434972506131689,"propMissAct_0.47_autoCorr_0.14"
"285","1","sigma",0.941704125636322,NA,"MAR","simple drop NA",1000,"N_190_sim_100",NA,"propMissAct_0.47_autoCorr_0.14"
"286","1","phi",0.245209429036255,0.125448978289203,"MAR","comple case drop NA",1000,"N_190_sim_100",0.191329208575189,"propMissAct_0.47_autoCorr_0.14"
"287","1","intercept",0.386460440471768,0.161121355501965,"MAR","comple case drop NA",1000,"N_190_sim_100",0.433494320450669,"propMissAct_0.47_autoCorr_0.14"
"288","1","xreg1",-0.632883583861122,0.118978571130816,"MAR","comple case drop NA",1000,"N_190_sim_100",-0.575838218725486,"propMissAct_0.47_autoCorr_0.14"
"289","1","xreg2",0.446069841644335,0.120836115524303,"MAR","comple case drop NA",1000,"N_190_sim_100",0.434972506131689,"propMissAct_0.47_autoCorr_0.14"
"290","1","sigma",0.838370224522988,NA,"MAR","comple case drop NA",1000,"N_190_sim_100",NA,"propMissAct_0.47_autoCorr_0.14"
"291",NA,"phi",0.117406899485016,0.0918925964769102,"MAR","Multiple Imputation",1000,"N_190_sim_100",0.191329208575189,"propMissAct_0.47_autoCorr_0.14"
"292",NA,"intercept",0.475111473893025,0.112828046115854,"MAR","Multiple Imputation",1000,"N_190_sim_100",0.433494320450669,"propMissAct_0.47_autoCorr_0.14"
"293",NA,"xreg1",-0.691202706110558,0.0943229713623391,"MAR","Multiple Imputation",1000,"N_190_sim_100",-0.575838218725486,"propMissAct_0.47_autoCorr_0.14"
"294",NA,"xreg2",0.542613729462113,0.0918523761866523,"MAR","Multiple Imputation",1000,"N_190_sim_100",0.434972506131689,"propMissAct_0.47_autoCorr_0.14"
"295",NA,"sigma",0.919014636560411,NA,"MAR","Multiple Imputation",1000,"N_190_sim_100",NA,"propMissAct_0.47_autoCorr_0.14"
"296",NA,"intercept",0.441284240722776,0.115756320103572,"MAR","data augmentation",1000,"N_190_sim_100",0.433494320450669,"propMissAct_0.47_autoCorr_0.14"
"297",NA,"xreg1",-0.73233014158144,0.0967783486953645,"MAR","data augmentation",1000,"N_190_sim_100",-0.575838218725486,"propMissAct_0.47_autoCorr_0.14"
"298",NA,"xreg2",0.556336534872286,0.0945195132213694,"MAR","data augmentation",1000,"N_190_sim_100",0.434972506131689,"propMissAct_0.47_autoCorr_0.14"
"299",NA,"phi",0.199515917478486,0.109833061380345,"MAR","data augmentation",1000,"N_190_sim_100",0.191329208575189,"propMissAct_0.47_autoCorr_0.14"
"300",NA,"sigma",0.975607685276391,0.069789274153718,"MAR","data augmentation",1000,"N_190_sim_100",NA,"propMissAct_0.47_autoCorr_0.14"
