missingprop_autocor,Estimate,Est.Error,Q2.5,Q97.5,date,GPP,missingness,type,run_no
propMissAct_0.2,0.029558972712965644,0.5106557771729178,-0.9611084262206486,1.018317286413627,2013-12-31T00:00:00Z,-0.6527207780258462,MNAR,brms,1
propMissAct_0.2,0.1882897724980422,0.6005034408139712,-0.9988172216844035,1.3371087280377085,2014-01-01T00:00:00Z,-0.8727313138081563,MNAR,brms,1
propMissAct_0.2,0.09949739915131853,0.6226807619357604,-1.117743114006663,1.3218893826863065,2014-01-02T00:00:00Z,-0.997448953547836,MNAR,brms,1
propMissAct_0.2,0.130004246323562,0.6205303955617293,-1.0838849237701393,1.3377839699822356,2014-01-03T00:00:00Z,-0.9123565532483736,MNAR,brms,1
propMissAct_0.2,0.09709749538654915,0.6288990100392747,-1.1371761760688062,1.3416335276177325,2014-01-04T00:00:00Z,-0.3616596898638746,MNAR,brms,1
propMissAct_0.2,-0.1385553403395633,0.6280259482077415,-1.3549417472743193,1.0863867765549808,2014-01-05T00:00:00Z,-3.302246029167979,MNAR,brms,1
propMissAct_0.2,-0.2991689890281265,0.6373656141723535,-1.5432995402248308,0.945741863209148,2014-01-06T00:00:00Z,-0.86609053874533,MNAR,brms,1
propMissAct_0.2,0.07777364089796975,0.6383219475771349,-1.1881053416978904,1.3011917559785016,2014-01-07T00:00:00Z,-0.9983829539508916,MNAR,brms,1
propMissAct_0.2,0.2658262290908335,0.6407344109945384,-0.9883280799888884,1.4952724668150337,2014-01-08T00:00:00Z,-0.6019689923534888,MNAR,brms,1
propMissAct_0.2,0.039786063485810735,0.6282054491047181,-1.188741237186128,1.2885370251316959,2014-01-09T00:00:00Z,-1.191266078598353,MNAR,brms,1
propMissAct_0.2,-0.0940272208366604,0.6319790120036862,-1.3073355443193933,1.1454527649595254,2014-01-10T00:00:00Z,NA,MNAR,brms,1
propMissAct_0.2,-0.3166325916430303,0.6435228563522133,-1.5590091273636317,0.9583476933338881,2014-01-11T00:00:00Z,-1.1347333379405111,MNAR,brms,1
propMissAct_0.2,-0.18678355828306567,0.6374271819631633,-1.4063728115920962,1.0840241214647597,2014-01-12T00:00:00Z,-1.7675445093418511,MNAR,brms,1
propMissAct_0.2,-0.23003542710484812,0.6307845516409628,-1.4538434645501686,0.9771023381059214,2014-01-13T00:00:00Z,-1.9119688214503865,MNAR,brms,1
propMissAct_0.2,-0.18351241788002695,0.632603783692225,-1.4309140698757326,1.0456685497335652,2014-01-14T00:00:00Z,-0.9170628234403512,MNAR,brms,1
propMissAct_0.2,-0.19925778392698903,0.6344534363760269,-1.4354024826942904,1.0413835202365684,2014-01-15T00:00:00Z,-1.0014252217898034,MNAR,brms,1
propMissAct_0.2,-0.12281625434497781,0.6362088461875756,-1.3781141387398872,1.0931121153268055,2014-01-16T00:00:00Z,-3.174940954929717,MNAR,brms,1
propMissAct_0.2,-0.17341750850596926,0.6363627158825116,-1.4274934208689034,1.075631693848011,2014-01-17T00:00:00Z,-1.290529229294103,MNAR,brms,1
propMissAct_0.2,-0.12636038373501288,0.6373396143112586,-1.3709593767362402,1.1273108987054588,2014-01-18T00:00:00Z,-0.7628452653477644,MNAR,brms,1
propMissAct_0.2,-0.17497535235943423,0.6420714891045342,-1.412555297054042,1.1125768441346866,2014-01-19T00:00:00Z,-1.2016932001648797,MNAR,brms,1
propMissAct_0.2,-0.1525067345657578,0.6424287331910267,-1.4220524880749457,1.1011288228950777,2014-01-20T00:00:00Z,-1.2241431279305734,MNAR,brms,1
propMissAct_0.2,0.16165989093936053,0.6375844031292621,-1.1118751051292193,1.400814783978021,2014-01-21T00:00:00Z,-0.8554972594008597,MNAR,brms,1
propMissAct_0.2,0.3784141758931135,0.640908492659404,-0.8895933517540311,1.6454985000027793,2014-01-22T00:00:00Z,-0.341929286950213,MNAR,brms,1
propMissAct_0.2,0.1244404097691348,0.6366893934873009,-1.1328193927678827,1.3787075668261193,2014-01-23T00:00:00Z,-2.087499256902139,MNAR,brms,1
propMissAct_0.2,0.06690841375858718,0.6403213242186703,-1.1838733826078012,1.3168675365938434,2014-01-24T00:00:00Z,-1.081975505966163,MNAR,brms,1
propMissAct_0.2,-0.02400953258552042,0.642761868734645,-1.2792645890747902,1.221445849321705,2014-01-25T00:00:00Z,-1.654491324424658,MNAR,brms,1
propMissAct_0.2,-0.11807064225447744,0.6316498740724552,-1.3790180737857276,1.119627938493076,2014-01-26T00:00:00Z,-1.4574538118164022,MNAR,brms,1
propMissAct_0.2,-5.344623194408624e-4,0.6340473342607253,-1.2708931970208368,1.2606804166191266,2014-01-27T00:00:00Z,NA,MNAR,brms,1
propMissAct_0.2,0.10150615886832315,0.6383936779863526,-1.1648822428543821,1.3560042221654556,2014-01-28T00:00:00Z,NA,MNAR,brms,1
propMissAct_0.2,0.1561142034681296,0.6401365292816734,-1.0929681392414765,1.4123345292039942,2014-01-29T00:00:00Z,-0.9555811396258306,MNAR,brms,1
propMissAct_0.2,0.06379337079708892,0.6370439312406422,-1.1891714136357616,1.2969667772765339,2014-01-30T00:00:00Z,-0.920195703683634,MNAR,brms,1
propMissAct_0.2,0.10348963727659638,0.6319519148058208,-1.1194388320973045,1.3478746488382625,2014-01-31T00:00:00Z,-0.6720761118358493,MNAR,brms,1
propMissAct_0.2,-0.021239357524219227,0.6367261534832924,-1.2796864471249678,1.2305272413981632,2014-02-01T00:00:00Z,-1.210548819806026,MNAR,brms,1
