"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"118",1,"propMissAct_0.5","xreg1",0.00487967558804253,0.0008868158364095,"MAR","dropNA_complete",1
"119",1,"propMissAct_0.5","xreg2",-0.15298815474808,0.0319820271391153,"MAR","dropNA_complete",1
"120",1,"propMissAct_0.5","sigma",0.193725731150185,NA,"MAR","dropNA_complete",1
"121",1,"propMissAct_0.61","ar1",0.247151405844045,0.107169476505591,"MAR","dropNA_complete",1
"122",1,"propMissAct_0.61","intercept",1.51734007766504,0.247880398447732,"MAR","dropNA_complete",1
"123",1,"propMissAct_0.61","xreg1",0.00482839223128209,0.00081959689145659,"MAR","dropNA_complete",1
"124",1,"propMissAct_0.61","xreg2",-0.0806913521674661,0.034814744698698,"MAR","dropNA_complete",1
"125",1,"propMissAct_0.61","sigma",0.16785141396039,NA,"MAR","dropNA_complete",1
"126",1,"propMissAct_0.66","ar1",0.229734200887582,0.110560606187281,"MAR","dropNA_complete",1
"127",1,"propMissAct_0.66","intercept",1.65542528126256,0.226608155609004,"MAR","dropNA_complete",1
"128",1,"propMissAct_0.66","xreg1",0.00477009580271909,0.00078827560363268,"MAR","dropNA_complete",1
"129",1,"propMissAct_0.66","xreg2",-0.0995453199966616,0.0326267934423491,"MAR","dropNA_complete",1
"130",1,"propMissAct_0.66","sigma",0.13508880657149,NA,"MAR","dropNA_complete",1
"131",1,"propMissAct_0.69","ar1",0.250722472500311,0.107769266698261,"MAR","dropNA_complete",1
"132",1,"propMissAct_0.69","intercept",1.69884534096113,0.206192813533612,"MAR","dropNA_complete",1
"133",1,"propMissAct_0.69","xreg1",0.0047375987340789,0.000697160436836792,"MAR","dropNA_complete",1
"134",1,"propMissAct_0.69","xreg2",-0.101293028095153,0.0291179949748364,"MAR","dropNA_complete",1
"135",1,"propMissAct_0.69","sigma",0.10738457613672,NA,"MAR","dropNA_complete",1
"136",1,"propMissAct_0.71","ar1",0.242674881828475,0.116842529761237,"MAR","dropNA_complete",1
"137",1,"propMissAct_0.71","intercept",1.6522256032332,0.218982124438717,"MAR","dropNA_complete",1
"138",1,"propMissAct_0.71","xreg1",0.00414254685081505,0.000807184434860316,"MAR","dropNA_complete",1
"139",1,"propMissAct_0.71","xreg2",-0.085372916581419,0.0335794694426862,"MAR","dropNA_complete",1
"140",1,"propMissAct_0.71","sigma",0.104800301770957,NA,"MAR","dropNA_complete",1
"141",1,"propMissAct_0.73","ar1",0.0923493595698559,0.127537939134884,"MAR","dropNA_complete",1
"142",1,"propMissAct_0.73","intercept",1.65181178858539,0.186161727273043,"MAR","dropNA_complete",1
"143",1,"propMissAct_0.73","xreg1",0.00378461521361586,0.000739856888314966,"MAR","dropNA_complete",1
"144",1,"propMissAct_0.73","xreg2",-0.0793334662143872,0.0298286352172565,"MAR","dropNA_complete",1
"145",1,"propMissAct_0.73","sigma",0.0825568899010982,NA,"MAR","dropNA_complete",1
"146",1,"propMissAct_0.75","ar1",-0.00119339360848328,0.142961411012548,"MAR","dropNA_complete",1
"147",1,"propMissAct_0.75","intercept",1.50357283473516,0.191356485313613,"MAR","dropNA_complete",1
"148",1,"propMissAct_0.75","xreg1",0.00337632140430894,0.000853765666607113,"MAR","dropNA_complete",1
"149",1,"propMissAct_0.75","xreg2",-0.052652619711115,0.0334031175125299,"MAR","dropNA_complete",1
"150",1,"propMissAct_0.75","sigma",0.0747836055331562,NA,"MAR","dropNA_complete",1
"151",1,"propMissAct_0.78","ar1",-0.218110424238837,0.154714848614119,"MAR","dropNA_complete",1
"152",1,"propMissAct_0.78","intercept",1.3595840296269,0.156348344660987,"MAR","dropNA_complete",1
"153",1,"propMissAct_0.78","xreg1",0.00284176880274929,0.000783274965318867,"MAR","dropNA_complete",1
"154",1,"propMissAct_0.78","xreg2",-0.0212167217185875,0.0285211198020185,"MAR","dropNA_complete",1
"155",1,"propMissAct_0.78","sigma",0.057105403326463,NA,"MAR","dropNA_complete",1
"156",1,"propMissAct_0.83","ar1",-0.0110616470697123,0.203336324623662,"MAR","dropNA_complete",1
"157",1,"propMissAct_0.83","intercept",1.49291897158889,0.226939755403434,"MAR","dropNA_complete",1
"158",1,"propMissAct_0.83","xreg1",0.00204414790633549,0.00115881297424896,"MAR","dropNA_complete",1
"159",1,"propMissAct_0.83","xreg2",-0.0180457456392847,0.0420661555479675,"MAR","dropNA_complete",1
"160",1,"propMissAct_0.83","sigma",0.0595188917803364,NA,"MAR","dropNA_complete",1
"161",1,"y","ar1",0.775032979489163,0.0424243020113546,"MAR","Kalman Filter",1
"162",1,"y","intercept",2.0010106579323,0.272240337139472,"MAR","Kalman Filter",1
"163",1,"y","xreg1",0.00628825756927085,0.000707248290139408,"MAR","Kalman Filter",1
"164",1,"y","xreg2",-0.132299697247577,0.0249205987287958,"MAR","Kalman Filter",1
"165",1,"y","sigma",0.359163582349593,NA,"MAR","Kalman Filter",1
"166",1,"propMissAct_0.04","ar1",0.760986356468043,0.0455234446742726,"MAR","Kalman Filter",1
"167",1,"propMissAct_0.04","intercept",1.92307507574375,0.257070765658097,"MAR","Kalman Filter",1
"168",1,"propMissAct_0.04","xreg1",0.00667786969149388,0.000699541442878743,"MAR","Kalman Filter",1
"169",1,"propMissAct_0.04","xreg2",-0.133353741246768,0.0238875103944272,"MAR","Kalman Filter",1
"170",1,"propMissAct_0.04","sigma",0.334831649028132,NA,"MAR","Kalman Filter",1
"171",1,"propMissAct_0.09","ar1",0.775514235621383,0.0450808494032382,"MAR","Kalman Filter",1
"172",1,"propMissAct_0.09","intercept",1.92356425155839,0.253626290989879,"MAR","Kalman Filter",1
"173",1,"propMissAct_0.09","xreg1",0.00577967800946795,0.000677557895940344,"MAR","Kalman Filter",1
"174",1,"propMissAct_0.09","xreg2",-0.123964598885446,0.0238820742070934,"MAR","Kalman Filter",1
"175",1,"propMissAct_0.09","sigma",0.299431139131006,NA,"MAR","Kalman Filter",1
"176",1,"propMissAct_0.12","ar1",0.810020036097518,0.0409945549883263,"MAR","Kalman Filter",1
"177",1,"propMissAct_0.12","intercept",1.89277265177372,0.285626147047046,"MAR","Kalman Filter",1
"178",1,"propMissAct_0.12","xreg1",0.00496058589379614,0.000638337821056946,"MAR","Kalman Filter",1
"179",1,"propMissAct_0.12","xreg2",-0.110973906459191,0.0270186495310752,"MAR","Kalman Filter",1
"180",1,"propMissAct_0.12","sigma",0.26335759238339,NA,"MAR","Kalman Filter",1
"181",1,"propMissAct_0.17","ar1",0.834035108231353,0.036339066220159,"MAR","Kalman Filter",1
"182",1,"propMissAct_0.17","intercept",1.79778936019922,0.277915183020731,"MAR","Kalman Filter",1
"183",1,"propMissAct_0.17","xreg1",0.00444362106629539,0.000564518905230373,"MAR","Kalman Filter",1
"184",1,"propMissAct_0.17","xreg2",-0.098503886162583,0.025502042363826,"MAR","Kalman Filter",1
"185",1,"propMissAct_0.17","sigma",0.211387777657101,NA,"MAR","Kalman Filter",1
"186",1,"propMissAct_0.23","ar1",0.812092773501445,0.0394028957815941,"MAR","Kalman Filter",1
"187",1,"propMissAct_0.23","intercept",1.9794749661856,0.269253299249102,"MAR","Kalman Filter",1
"188",1,"propMissAct_0.23","xreg1",0.00439000250401198,0.000571731699293229,"MAR","Kalman Filter",1
"189",1,"propMissAct_0.23","xreg2",-0.122840123641652,0.0266514600010815,"MAR","Kalman Filter",1
"190",1,"propMissAct_0.23","sigma",0.196448732025515,NA,"MAR","Kalman Filter",1
"191",1,"propMissAct_0.34","ar1",0.758025098874305,0.0503316744117078,"MAR","Kalman Filter",1
"192",1,"propMissAct_0.34","intercept",2.07834425142415,0.279343220703264,"MAR","Kalman Filter",1
"193",1,"propMissAct_0.34","xreg1",0.00483074805451279,0.000685627117829633,"MAR","Kalman Filter",1
"194",1,"propMissAct_0.34","xreg2",-0.144399429131835,0.029487325607782,"MAR","Kalman Filter",1
"195",1,"propMissAct_0.34","sigma",0.211176251955565,NA,"MAR","Kalman Filter",1
"196",1,"propMissAct_0.5","ar1",0.640332858735604,0.0701324601812722,"MAR","Kalman Filter",1
"197",1,"propMissAct_0.5","intercept",2.42852651608089,0.244202709365706,"MAR","Kalman Filter",1
"198",1,"propMissAct_0.5","xreg1",0.00556799743669895,0.000709058388936426,"MAR","Kalman Filter",1
"199",1,"propMissAct_0.5","xreg2",-0.199029939874216,0.0259691648830585,"MAR","Kalman Filter",1
"200",1,"propMissAct_0.5","sigma",0.171355187887296,NA,"MAR","Kalman Filter",1
"201",1,"propMissAct_0.61","ar1",0.617150940427494,0.0801280255709296,"MAR","Kalman Filter",1
"202",1,"propMissAct_0.61","intercept",2.35016840869501,0.29016505718127,"MAR","Kalman Filter",1
"203",1,"propMissAct_0.61","xreg1",0.0053679435475187,0.00073648810720016,"MAR","Kalman Filter",1
"204",1,"propMissAct_0.61","xreg2",-0.182548068510796,0.0338971770543744,"MAR","Kalman Filter",1
"205",1,"propMissAct_0.61","sigma",0.157776468958973,NA,"MAR","Kalman Filter",1
"206",1,"propMissAct_0.66","ar1",0.557349100493933,0.0975177005899948,"MAR","Kalman Filter",1
"207",1,"propMissAct_0.66","intercept",2.12266473750942,0.285344780491564,"MAR","Kalman Filter",1
"208",1,"propMissAct_0.66","xreg1",0.00455185661094725,0.000736160328246829,"MAR","Kalman Filter",1
"209",1,"propMissAct_0.66","xreg2",-0.138226665694447,0.033836842822139,"MAR","Kalman Filter",1
"210",1,"propMissAct_0.66","sigma",0.140055383884652,NA,"MAR","Kalman Filter",1
"211",1,"propMissAct_0.69","ar1",0.472839438728258,0.114165534674314,"MAR","Kalman Filter",1
"212",1,"propMissAct_0.69","intercept",1.87639787384001,0.260876543660872,"MAR","Kalman Filter",1
"213",1,"propMissAct_0.69","xreg1",0.00467517981057238,0.000702062889509438,"MAR","Kalman Filter",1
"214",1,"propMissAct_0.69","xreg2",-0.106397301239513,0.0330617242765706,"MAR","Kalman Filter",1
"215",1,"propMissAct_0.69","sigma",0.132103695198424,NA,"MAR","Kalman Filter",1
"216",1,"propMissAct_0.71","ar1",0.398569893644585,0.117228697101217,"MAR","Kalman Filter",1
"217",1,"propMissAct_0.71","intercept",1.90464973168622,0.227264505277291,"MAR","Kalman Filter",1
"218",1,"propMissAct_0.71","xreg1",0.00508988924310138,0.000675660389654762,"MAR","Kalman Filter",1
"219",1,"propMissAct_0.71","xreg2",-0.120703416849884,0.0317553618920842,"MAR","Kalman Filter",1
"220",1,"propMissAct_0.71","sigma",0.11419777639188,NA,"MAR","Kalman Filter",1
"221",1,"propMissAct_0.73","ar1",0.306263452686887,0.157654183689061,"MAR","Kalman Filter",1
