missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
y,b_Intercept,1.942948492718062,0.2821355822821377,1.3723204318294455,1.9468741317510163,2.4809372915167858,MAR,brms,10
y,b_light,0.006363255026875125,7.052912539755256e-4,0.005005527979688284,0.006348905242696153,0.007746668691258455,MAR,brms,10
y,b_Q,-0.13197765533399566,0.02529745994426219,-0.18140773893074044,-0.1325601865627408,-0.08039463245963385,MAR,brms,10
y,phi,0.7775510832949297,0.04403434048045417,0.6893614936838636,0.779031794118585,0.8609592401360219,MAR,brms,10
y,sigma,0.6068287458747667,0.023614972735148017,0.5626630405370607,0.6059206958990102,0.6552485231633819,MAR,brms,10
propMissAct_0.02_autoCorr_0.66,b_Intercept,1.9386286787927716,0.2817563443637279,1.3692293448421113,1.9448094431783192,2.4875314876812373,MAR,brms,10
propMissAct_0.02_autoCorr_0.66,b_light,0.006373948952729176,7.253329747295431e-4,0.004987257053803835,0.006371677365899308,0.007839776078302744,MAR,brms,10
propMissAct_0.02_autoCorr_0.66,b_Q,-0.1311730435219734,0.025162456034124224,-0.179486245419649,-0.13150017514581822,-0.08126770345037208,MAR,brms,10
propMissAct_0.02_autoCorr_0.66,phi,0.7781799528016982,0.04435752707144833,0.6864869548213544,0.7794505568493455,0.8622513721508075,MAR,brms,10
propMissAct_0.02_autoCorr_0.66,sigma,0.6066943552152395,0.023514319679485036,0.5631144230223786,0.6060121361143034,0.6563774293407056,MAR,brms,10
propMissAct_0.05_autoCorr_0.72,b_Intercept,1.885500233534979,0.28639405449344946,1.3104912622510692,1.8878047188135145,2.4399660950254827,MAR,brms,10
propMissAct_0.05_autoCorr_0.72,b_light,0.006268884111735754,6.907410756010849e-4,0.004916036560023574,0.006258445571883616,0.007610372994210773,MAR,brms,10
propMissAct_0.05_autoCorr_0.72,b_Q,-0.12253263920673879,0.02501824794528194,-0.1708038336344956,-0.12279485451561012,-0.07230021139313403,MAR,brms,10
propMissAct_0.05_autoCorr_0.72,phi,0.795051665793742,0.0419013527327029,0.707247859819364,0.7970445939645421,0.873859601910347,MAR,brms,10
propMissAct_0.05_autoCorr_0.72,sigma,0.5927532580684559,0.024096343716488174,0.5483714483376788,0.5919136627673927,0.6434877707099478,MAR,brms,10
propMissAct_0.35_autoCorr_0.94,b_Intercept,1.9924300643594604,0.28055198858647296,1.4399709330192023,1.9953214959295817,2.5395942498481157,MAR,brms,10
