"missingprop_autocor","parameter","mean","sd","2.5%","50%","97.5%","missingness","type","run_no"
"y","b_Intercept",1.96998463179755,0.392644936639931,1.21122733765006,1.96340318523998,2.75448146529749,"MNAR","brms",1
"y","b_light",0.0157372775035689,0.00141851925493356,0.0129555897192748,0.01575470866289,0.0184693458036659,"MNAR","brms",1
"y","b_discharge",-1.65613055423657,0.516213030669066,-2.67394442025261,-1.65649326248948,-0.64381825493429,"MNAR","brms",1
"y","phi",0.720331101599272,0.0400563768007798,0.640736548231726,0.720475626640814,0.79858643317583,"MNAR","brms",1
"y","sigma",1.20088836926213,0.0450112792839828,1.11553047518667,1.1999942490353,1.29404141238737,"MNAR","brms",1
"propMissAct_0.07","b_Intercept",1.77320680820348,0.333858242060689,1.13477686581257,1.77199554375239,2.43819034575154,"MNAR","brms",1
"propMissAct_0.07","b_light",0.0157806214451273,0.00124211728603922,0.0133125411688899,0.0157981536228332,0.0181638317539112,"MNAR","brms",1
"propMissAct_0.07","b_discharge",-1.45907041977256,0.468454706541679,-2.35741664706764,-1.46135425588341,-0.538560056827452,"MNAR","brms",1
"propMissAct_0.07","phi",0.678572792912188,0.0448380679342952,0.589610455763801,0.679363440132177,0.764507963611297,"MNAR","brms",1
"propMissAct_0.07","sigma",1.05946431967244,0.0404418333459921,0.983555254949982,1.05853630006058,1.14172841264999,"MNAR","brms",1
"propMissAct_0.1","b_Intercept",1.71623803589369,0.320618172834781,1.09427543340405,1.71021975563441,2.35187135171516,"MNAR","brms",1
"propMissAct_0.1","b_light",0.0154841118369501,0.00123802158097859,0.0130415282044122,0.0154976852269667,0.0178527137740964,"MNAR","brms",1
"propMissAct_0.1","b_discharge",-1.3326825030329,0.45103919866384,-2.22863490244947,-1.32907654031398,-0.460784305395647,"MNAR","brms",1
"propMissAct_0.1","phi",0.636938566077931,0.0495070065507479,0.537627755802985,0.637975319546242,0.733181370776729,"MNAR","brms",1
"propMissAct_0.1","sigma",1.02359107504213,0.0405097747592709,0.948838218857414,1.02219033929571,1.10688612150575,"MNAR","brms",1
"propMissAct_0.13","b_Intercept",1.642769437664,0.307646486753306,1.04826944219722,1.6419634675371,2.24770221584337,"MNAR","brms",1
"propMissAct_0.13","b_light",0.0146118104866461,0.00117632495367628,0.0122850910004476,0.0146055673494586,0.0168690204624765,"MNAR","brms",1
"propMissAct_0.13","b_discharge",-0.91790515357569,0.471068801181209,-1.82598648982143,-0.918686654334061,2.85000879044708e-05,"MNAR","brms",1
"propMissAct_0.13","phi",0.617739508345742,0.0473398221200611,0.523478680877907,0.61854397699569,0.708920807974984,"MNAR","brms",1
"propMissAct_0.13","sigma",0.969487035786707,0.0388333472760896,0.896660555899709,0.968030923485007,1.0507076115421,"MNAR","brms",1
"propMissAct_0.2","b_Intercept",3.1432557512466,0.388069323132032,2.39885193420229,3.14175559133499,3.91371431525834,"MNAR","brms",1
"propMissAct_0.2","b_light",0.0133409677446197,0.00111183961007619,0.0111191897972025,0.0133477902414549,0.0154742492225423,"MNAR","brms",1
"propMissAct_0.2","b_discharge",-5.10283162362736,0.78698815352137,-6.64557748500066,-5.10785002986834,-3.57814676613898,"MNAR","brms",1
"propMissAct_0.2","phi",0.747329488053194,0.0443322471409247,0.656750798542847,0.748434734541245,0.8295518423969,"MNAR","brms",1
"propMissAct_0.2","sigma",0.805552051527812,0.0335236275882437,0.744280531163581,0.80458664973435,0.875336353470857,"MNAR","brms",1
"propMissAct_0.25","b_Intercept",2.83109345406019,0.442137314483949,1.94584928991469,2.83160338379712,3.70722177267698,"MNAR","brms",1
"propMissAct_0.25","b_light",0.0126886010154344,0.00108210278067644,0.010500943321351,0.0126973562500759,0.0147766093233299,"MNAR","brms",1
"propMissAct_0.25","b_discharge",-3.68661888733536,1.03130047180152,-5.72071962008418,-3.69955588416933,-1.61024975747577,"MNAR","brms",1
"propMissAct_0.25","phi",0.726590156564469,0.0477838014716144,0.629744948502871,0.726799468219494,0.816835436260208,"MNAR","brms",1
"propMissAct_0.25","sigma",0.770033805848882,0.0336991349871901,0.707845886352571,0.769285686718963,0.84004929054108,"MNAR","brms",1
"propMissAct_0.35","b_Intercept",2.72893002272616,0.478981129150557,1.81053063742133,2.72526965457464,3.67115056581628,"MNAR","brms",1
"propMissAct_0.35","b_light",0.0120629003236246,0.00113868040195858,0.00984931261014555,0.0120600835671253,0.014298482152789,"MNAR","brms",1
"propMissAct_0.35","b_discharge",-2.70400102528092,1.15267210022914,-4.97556618195724,-2.71597290706475,-0.425836051256038,"MNAR","brms",1
"propMissAct_0.35","phi",0.718404035274564,0.053706822306511,0.60840759374291,0.719681313276682,0.819982153813165,"MNAR","brms",1
"propMissAct_0.35","sigma",0.739372573049676,0.0345535643291799,0.67549759004996,0.737915740229238,0.812192080978603,"MNAR","brms",1
"propMissAct_0.41","b_Intercept",2.65857055325965,0.437097649140148,1.83045754290385,2.64743133566289,3.52770822562997,"MNAR","brms",1
"propMissAct_0.41","b_light",0.0106960259312916,0.00105379512240545,0.00857805012074531,0.0107018639838338,0.0127680434274336,"MNAR","brms",1
"propMissAct_0.41","b_discharge",-1.73682244224094,1.07412307449931,-3.87903206766389,-1.73162178501534,0.328223364452026,"MNAR","brms",1
"propMissAct_0.41","phi",0.705637977857825,0.055618377922227,0.592022328580274,0.707430297993181,0.808055589296345,"MNAR","brms",1
"propMissAct_0.41","sigma",0.677664658299235,0.0334841120098655,0.61503699281364,0.676369613772665,0.746576906676729,"MNAR","brms",1
