"","CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
"49",1,"propMissAct_0.04",1.24213098073335,0.861711780817756,2016-12-16,0.269401760261086,"MAR","dropNA_simple",1
"50",1,"propMissAct_0.04",1.21687276704135,0.861718758275429,2016-12-17,0.316764261250687,"MAR","dropNA_simple",1
"51",1,"propMissAct_0.04",1.4632027949514,0.86172257907963,2016-12-18,0.503715978970523,"MAR","dropNA_simple",1
"52",1,"propMissAct_0.04",1.5248395116431,0.861724671329675,2016-12-19,0.391838911292807,"MAR","dropNA_simple",1
"53",1,"propMissAct_0.04",1.49585564042239,0.861725817035346,2016-12-20,0.364620582783133,"MAR","dropNA_simple",1
"54",1,"propMissAct_0.04",1.46164468383383,0.861726444418581,2016-12-21,0.584347525364993,"MAR","dropNA_simple",1
"55",1,"propMissAct_0.04",1.52707295354922,0.861726787970958,2016-12-22,0.523494209635502,"MAR","dropNA_simple",1
"56",1,"propMissAct_0.04",1.47167564985555,0.861726976098819,2016-12-23,0.590600885709447,"MAR","dropNA_simple",1
"57",1,"propMissAct_0.04",1.51662343853921,0.861727079116872,2016-12-24,0.352856725125781,"MAR","dropNA_simple",1
"58",1,"propMissAct_0.04",1.51566693288447,0.861727135529144,2016-12-25,0.638796268228445,"MAR","dropNA_simple",1
"59",1,"propMissAct_0.04",1.34518026625003,0.861727166420278,2016-12-26,0.382867072316656,"MAR","dropNA_simple",1
"60",1,"propMissAct_0.04",0.830480366786808,0.861727183336141,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",1
"61",1,"propMissAct_0.04",1.06205539246854,0.8617271925992,2016-12-28,0.380477405644794,"MAR","dropNA_simple",1
"62",1,"propMissAct_0.04",1.18482159612098,0.861727197671614,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",1
"63",1,"propMissAct_0.04",1.2698053707539,0.861727200449248,2016-12-30,0.459958607719185,"MAR","dropNA_simple",1
"64",1,"propMissAct_0.04",NA,0.861727201970269,2016-12-31,NA,"MAR","dropNA_simple",1
"65",1,"propMissAct_0.09",0.250391814381359,0.563233488982742,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",1
"66",1,"propMissAct_0.09",0.415320474640514,0.701198706104179,2016-12-01,0.378646182477892,"MAR","dropNA_simple",1
"67",1,"propMissAct_0.09",0.655615051080553,0.766556839370625,2016-12-02,0.704274591016821,"MAR","dropNA_simple",1
"68",1,"propMissAct_0.09",0.868528743591606,0.80022603711733,2016-12-03,0.465486802605711,"MAR","dropNA_simple",1
"69",1,"propMissAct_0.09",1.00641287793402,0.81815066638628,2016-12-04,0.399462914168786,"MAR","dropNA_simple",1
"70",1,"propMissAct_0.09",1.26428797905015,0.827842145878943,2016-12-05,0.707736309903312,"MAR","dropNA_simple",1
"71",1,"propMissAct_0.09",1.25953749265323,0.833123503545961,2016-12-06,0.676981656015052,"MAR","dropNA_simple",1
"72",1,"propMissAct_0.09",1.28134096891879,0.836013534218817,2016-12-07,0.651421657701972,"MAR","dropNA_simple",1
"73",1,"propMissAct_0.09",1.15173447882777,0.837598529100123,2016-12-08,0.452620201394598,"MAR","dropNA_simple",1
"74",1,"propMissAct_0.09",1.20996196883698,0.838468849981093,2016-12-09,0.713630219522972,"MAR","dropNA_simple",1
"75",1,"propMissAct_0.09",1.29177810716658,0.838947059629777,2016-12-10,0.685235312064148,"MAR","dropNA_simple",1
"76",1,"propMissAct_0.09",1.27264303277663,0.83920991371174,2016-12-11,0.399202048988361,"MAR","dropNA_simple",1
"77",1,"propMissAct_0.09",1.26134470012537,0.839354423588657,2016-12-12,0.450831021651176,"MAR","dropNA_simple",1
"78",1,"propMissAct_0.09",1.45502459603911,0.839433879790968,2016-12-13,0.653991463731387,"MAR","dropNA_simple",1
"79",1,"propMissAct_0.09",1.39800872024235,0.839477570004049,2016-12-14,0.589519727153451,"MAR","dropNA_simple",1
"80",1,"propMissAct_0.09",1.5084397636771,0.839501594531955,2016-12-15,0.403866696016504,"MAR","dropNA_simple",1
"81",1,"propMissAct_0.09",1.24412885885669,0.839514805463624,2016-12-16,0.269401760261086,"MAR","dropNA_simple",1
"82",1,"propMissAct_0.09",1.21899394288469,0.839522070141558,2016-12-17,0.316764261250687,"MAR","dropNA_simple",1
"83",1,"propMissAct_0.09",1.43117540495283,0.839526065002518,2016-12-18,0.503715978970523,"MAR","dropNA_simple",1
"84",1,"propMissAct_0.09",1.48751823241736,0.839528261791199,2016-12-19,0.391838911292807,"MAR","dropNA_simple",1
"85",1,"propMissAct_0.09",1.46095730548959,0.83952946981535,2016-12-20,0.364620582783133,"MAR","dropNA_simple",1
"86",1,"propMissAct_0.09",1.43233627684531,0.839530134113967,2016-12-21,0.584347525364993,"MAR","dropNA_simple",1
"87",1,"propMissAct_0.09",1.48802403535685,0.839530499415334,2016-12-22,0.523494209635502,"MAR","dropNA_simple",1
"88",1,"propMissAct_0.09",1.43998896101346,0.839530700296567,2016-12-23,0.590600885709447,"MAR","dropNA_simple",1
"89",1,"propMissAct_0.09",1.47825498458675,0.83953081076228,2016-12-24,0.352856725125781,"MAR","dropNA_simple",1
"90",1,"propMissAct_0.09",1.47745295214895,0.839530871507998,2016-12-25,0.638796268228445,"MAR","dropNA_simple",1
"91",1,"propMissAct_0.09",1.32073408865847,0.839530904912413,2016-12-26,0.382867072316656,"MAR","dropNA_simple",1
"92",1,"propMissAct_0.09",0.850767656629871,0.83953092328169,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",1
"93",1,"propMissAct_0.09",1.0566509987991,0.83953093338306,2016-12-28,0.380477405644794,"MAR","dropNA_simple",1
"94",1,"propMissAct_0.09",1.17249225588102,0.839530938937861,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",1
"95",1,"propMissAct_0.09",1.25160447577536,0.839530941992477,2016-12-30,0.459958607719185,"MAR","dropNA_simple",1
"96",1,"propMissAct_0.09",NA,0.839530943672228,2016-12-31,NA,"MAR","dropNA_simple",1
"97",1,"propMissAct_0.12",0.217880802657567,0.52320384377805,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",1
"98",1,"propMissAct_0.12",0.370693608728989,0.664533945651435,2016-12-01,0.378646182477892,"MAR","dropNA_simple",1
"99",1,"propMissAct_0.12",0.592625532689441,0.737930678034326,2016-12-02,0.704274591016821,"MAR","dropNA_simple",1
"100",1,"propMissAct_0.12",0.792635680743262,0.779527980427832,2016-12-03,0.465486802605711,"MAR","dropNA_simple",1
"101",1,"propMissAct_0.12",0.927465358280044,0.803972262995063,2016-12-04,0.399462914168786,"MAR","dropNA_simple",1
"102",1,"propMissAct_0.12",1.1668213026061,0.818600922443541,2016-12-05,0.707736309903312,"MAR","dropNA_simple",1
"103",1,"propMissAct_0.12",1.17443469432177,0.827443536245271,2016-12-06,0.676981656015052,"MAR","dropNA_simple",1
"104",1,"propMissAct_0.12",1.2043807020367,0.832819529395233,2016-12-07,0.651421657701972,"MAR","dropNA_simple",1
"105",1,"propMissAct_0.12",1.10047200393636,0.83609907633631,2016-12-08,0.452620201394598,"MAR","dropNA_simple",1
"106",1,"propMissAct_0.12",1.16021179212801,0.838103799086172,2016-12-09,0.713630219522972,"MAR","dropNA_simple",1
"107",1,"propMissAct_0.12",1.23918235450373,0.839330758539147,2016-12-10,0.685235312064148,"MAR","dropNA_simple",1
"108",1,"propMissAct_0.12",1.22824900071877,0.840082263194139,2016-12-11,0.399202048988361,"MAR","dropNA_simple",1
"109",1,"propMissAct_0.12",1.2232336586862,0.840542765446643,2016-12-12,0.450831021651176,"MAR","dropNA_simple",1
"110",1,"propMissAct_0.12",1.397181202572,0.840825027993628,2016-12-13,0.653991463731387,"MAR","dropNA_simple",1
"111",1,"propMissAct_0.12",1.35090694752478,0.840998069012,2016-12-14,0.589519727153451,"MAR","dropNA_simple",1
"112",1,"propMissAct_0.12",1.45102445512493,0.841104162904164,2016-12-15,0.403866696016504,"MAR","dropNA_simple",1
"113",1,"propMissAct_0.12",1.22114315930643,0.841169214745135,2016-12-16,0.269401760261086,"MAR","dropNA_simple",1
"114",1,"propMissAct_0.12",1.20033431387156,0.841209103078953,2016-12-17,0.316764261250687,"MAR","dropNA_simple",1
"115",1,"propMissAct_0.12",1.38793807348987,0.841233562303249,2016-12-18,0.503715978970523,"MAR","dropNA_simple",1
"116",1,"propMissAct_0.12",1.43908140477109,0.841248560736301,2016-12-19,0.391838911292807,"MAR","dropNA_simple",1
"117",1,"propMissAct_0.12",1.41647314381506,0.841257757881394,2016-12-20,0.364620582783133,"MAR","dropNA_simple",1
"118",1,"propMissAct_0.12",1.39227222140254,0.841263397667103,2016-12-21,0.584347525364993,"MAR","dropNA_simple",1
"119",1,"propMissAct_0.12",1.44163529338231,0.84126685605457,2016-12-22,0.523494209635502,"MAR","dropNA_simple",1
"120",1,"propMissAct_0.12",1.39993880207693,0.84126897678566,2016-12-23,0.590600885709447,"MAR","dropNA_simple",1
"121",1,"propMissAct_0.12",1.43383287666198,0.841270277249002,2016-12-24,0.352856725125781,"MAR","dropNA_simple",1
"122",1,"propMissAct_0.12",1.43345064726419,0.841271074712783,2016-12-25,0.638796268228445,"MAR","dropNA_simple",1
"123",1,"propMissAct_0.12",1.29460018192197,0.841271563729865,2016-12-26,0.382867072316656,"MAR","dropNA_simple",1
"124",1,"propMissAct_0.12",0.878144979131967,0.841271863602766,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",1
"125",1,"propMissAct_0.12",1.05997587975757,0.841272047489539,2016-12-28,0.380477405644794,"MAR","dropNA_simple",1
"126",1,"propMissAct_0.12",1.16338391348183,0.841272160251808,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",1
"127",1,"propMissAct_0.12",1.23385817707733,0.841272229399415,2016-12-30,0.459958607719185,"MAR","dropNA_simple",1
"128",1,"propMissAct_0.12",NA,0.841272271801823,2016-12-31,NA,"MAR","dropNA_simple",1
"129",1,"propMissAct_0.17",0.210249095956743,0.489965838740027,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",1
"130",1,"propMissAct_0.17",0.361355674736698,0.624299513259138,2016-12-01,0.378646182477892,"MAR","dropNA_simple",1
"131",1,"propMissAct_0.17",0.57059639373838,0.695038581720379,2016-12-02,0.704274591016821,"MAR","dropNA_simple",1
"132",1,"propMissAct_0.17",0.758536806552857,0.735710429434829,2016-12-03,0.465486802605711,"MAR","dropNA_simple",1
"133",1,"propMissAct_0.17",0.88697037475173,0.759968755301806,2016-12-04,0.399462914168786,"MAR","dropNA_simple",1
"134",1,"propMissAct_0.17",1.10712866420408,0.774709648910843,2016-12-05,0.707736309903312,"MAR","dropNA_simple",1
"135",1,"propMissAct_0.17",1.11915802425699,0.783760400625617,2016-12-06,0.676981656015052,"MAR","dropNA_simple",1
"136",1,"propMissAct_0.17",1.15045833716087,0.789351092098508,2016-12-07,0.651421657701972,"MAR","dropNA_simple",1
"137",1,"propMissAct_0.17",1.06185512930638,0.792816978564778,2016-12-08,0.452620201394598,"MAR","dropNA_simple",1
"138",1,"propMissAct_0.17",1.11874350717879,0.794970338050757,2016-12-09,0.713630219522972,"MAR","dropNA_simple",1
"139",1,"propMissAct_0.17",1.19201780363121,0.79631002732498,2016-12-10,0.685235312064148,"MAR","dropNA_simple",1
"140",1,"propMissAct_0.17",1.18441230648597,0.79714419452946,2016-12-11,0.399202048988361,"MAR","dropNA_simple",1
"141",1,"propMissAct_0.17",1.18171343743542,0.797663862798578,2016-12-12,0.450831021651176,"MAR","dropNA_simple",1
"142",1,"propMissAct_0.17",1.33832488297037,0.797987708751967,2016-12-13,0.653991463731387,"MAR","dropNA_simple",1
"143",1,"propMissAct_0.17",1.29860072118798,0.798189562740245,2016-12-14,0.589519727153451,"MAR","dropNA_simple",1
"144",1,"propMissAct_0.17",1.38933981748993,0.798315394451825,2016-12-15,0.403866696016504,"MAR","dropNA_simple",1
"145",1,"propMissAct_0.17",1.18484308281997,0.798393841472839,2016-12-16,0.269401760261086,"MAR","dropNA_simple",1
"146",1,"propMissAct_0.17",1.16640636074644,0.798442749904415,2016-12-17,0.316764261250687,"MAR","dropNA_simple",1
"147",1,"propMissAct_0.17",1.33428130215391,0.79847324317865,2016-12-18,0.503715978970523,"MAR","dropNA_simple",1
"148",1,"propMissAct_0.17",1.38081021874848,0.79849225538479,2016-12-19,0.391838911292807,"MAR","dropNA_simple",1
"149",1,"propMissAct_0.17",1.36074996233074,0.798504109415246,2016-12-20,0.364620582783133,"MAR","dropNA_simple",1
"150",1,"propMissAct_0.17",1.33956797215912,0.798511500407094,2016-12-21,0.584347525364993,"MAR","dropNA_simple",1
"151",1,"propMissAct_0.17",1.38373454694796,0.798516108713827,2016-12-22,0.523494209635502,"MAR","dropNA_simple",1
"152",1,"propMissAct_0.17",1.34667734706318,0.798518982015741,2016-12-23,0.590600885709447,"MAR","dropNA_simple",1
"153",1,"propMissAct_0.17",1.37699912908446,0.798520773536776,2016-12-24,0.352856725125781,"MAR","dropNA_simple",1
"154",1,"propMissAct_0.17",1.37678489303562,0.79852189056215,2016-12-25,0.638796268228445,"MAR","dropNA_simple",1
"155",1,"propMissAct_0.17",1.25155370470651,0.798522587035438,2016-12-26,0.382867072316656,"MAR","dropNA_simple",1
"156",1,"propMissAct_0.17",0.876168893026088,0.798523021291685,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",1
"157",1,"propMissAct_0.17",1.03939581673852,0.798523292053739,2016-12-28,0.380477405644794,"MAR","dropNA_simple",1
"158",1,"propMissAct_0.17",1.1331962930969,0.798523460875956,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",1
"159",1,"propMissAct_0.17",1.19698573103065,0.798523566137914,2016-12-30,0.459958607719185,"MAR","dropNA_simple",1
"160",1,"propMissAct_0.17",NA,0.798523631769563,2016-12-31,NA,"MAR","dropNA_simple",1
"161",1,"propMissAct_0.23",0.679151572903148,0.467929536031336,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",1
"162",1,"propMissAct_0.23",0.750854885197048,0.596565829309108,2016-12-01,0.378646182477892,"MAR","dropNA_simple",1
"163",1,"propMissAct_0.23",0.880439301877671,0.664474420012606,2016-12-02,0.704274591016821,"MAR","dropNA_simple",1
"164",1,"propMissAct_0.23",1.00307860608154,0.703620108359937,2016-12-03,0.465486802605711,"MAR","dropNA_simple",1
"165",1,"propMissAct_0.23",1.08227644045677,0.727030720162476,2016-12-04,0.399462914168786,"MAR","dropNA_simple",1
"166",1,"propMissAct_0.23",1.25211936238747,0.741295667886529,2016-12-05,0.707736309903312,"MAR","dropNA_simple",1
"167",1,"propMissAct_0.23",1.23520241055663,0.750078861185157,2016-12-06,0.676981656015052,"MAR","dropNA_simple",1
"168",1,"propMissAct_0.23",1.24323993473636,0.755519830886926,2016-12-07,0.651421657701972,"MAR","dropNA_simple",1
"169",1,"propMissAct_0.23",1.14749016549865,0.758902697305901,2016-12-08,0.452620201394598,"MAR","dropNA_simple",1
"170",1,"propMissAct_0.23",1.18984619154256,0.761010643191022,2016-12-09,0.713630219522972,"MAR","dropNA_simple",1
"171",1,"propMissAct_0.23",1.24830319084977,0.762325955190805,2016-12-10,0.685235312064148,"MAR","dropNA_simple",1
"172",1,"propMissAct_0.23",1.23301844965673,0.763147377346361,2016-12-11,0.399202048988361,"MAR","dropNA_simple",1
"173",1,"propMissAct_0.23",1.22399906980741,0.763660632096005,2016-12-12,0.450831021651176,"MAR","dropNA_simple",1
"174",1,"propMissAct_0.23",1.36243218864417,0.76398143786581,2016-12-13,0.653991463731387,"MAR","dropNA_simple",1
"175",1,"propMissAct_0.23",1.32448189611571,0.764181996032477,2016-12-14,0.589519727153451,"MAR","dropNA_simple",1
"176",1,"propMissAct_0.23",1.407801585855,0.764307395040198,2016-12-15,0.403866696016504,"MAR","dropNA_simple",1
"177",1,"propMissAct_0.23",1.21580183280152,0.764385807046904,2016-12-16,0.269401760261086,"MAR","dropNA_simple",1
"178",1,"propMissAct_0.23",1.19294524599019,0.764434840529188,2016-12-17,0.316764261250687,"MAR","dropNA_simple",1
"179",1,"propMissAct_0.23",1.34532791348317,0.764465503658349,2016-12-18,0.503715978970523,"MAR","dropNA_simple",1
"180",1,"propMissAct_0.23",1.39020954751909,0.764484679246331,2016-12-19,0.391838911292807,"MAR","dropNA_simple",1
"181",1,"propMissAct_0.23",1.36896680078637,0.764496671096972,2016-12-20,0.364620582783133,"MAR","dropNA_simple",1
"182",1,"propMissAct_0.23",1.34958806257228,0.764504170506124,2016-12-21,0.584347525364993,"MAR","dropNA_simple",1
"183",1,"propMissAct_0.23",1.38874350285549,0.764508860474997,2016-12-22,0.523494209635502,"MAR","dropNA_simple",1
"184",1,"propMissAct_0.23",1.35384579695994,0.76451179348922,2016-12-23,0.590600885709447,"MAR","dropNA_simple",1
"185",1,"propMissAct_0.23",1.38078422509255,0.764513627742014,2016-12-24,0.352856725125781,"MAR","dropNA_simple",1
"186",1,"propMissAct_0.23",1.38028719419841,0.764514774851091,2016-12-25,0.638796268228445,"MAR","dropNA_simple",1
"187",1,"propMissAct_0.23",1.25429491277331,0.764515492233232,2016-12-26,0.382867072316656,"MAR","dropNA_simple",1
"188",1,"propMissAct_0.23",0.880412722708088,0.764515940871798,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",1
"189",1,"propMissAct_0.23",1.03711738309794,0.764516221442791,2016-12-28,0.380477405644794,"MAR","dropNA_simple",1
"190",1,"propMissAct_0.23",1.13411877807059,0.764516396907191,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",1
"191",1,"propMissAct_0.23",1.19903175661954,0.7645165066397,2016-12-30,0.459958607719185,"MAR","dropNA_simple",1
"192",1,"propMissAct_0.23",NA,0.764516575264585,2016-12-31,NA,"MAR","dropNA_simple",1
