missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
y,b_Intercept,1.9437677329424603,0.2787155685058895,1.3920521117199292,1.943967135479412,2.4945212812388067,MAR,brms,10
y,b_light,0.006349849702131493,7.107679238901851e-4,0.004993296089746987,0.0063330575367278145,0.007761246556500858,MAR,brms,10
y,b_Q,-0.1318007367912246,0.024950787044733917,-0.1816093146428533,-0.13183242741031062,-0.08328507692911055,MAR,brms,10
y,phi,0.778228955239359,0.04362931525258179,0.6884942012085927,0.7793270811520729,0.8593351165121753,MAR,brms,10
y,sigma,0.6060461983646802,0.023942073137966143,0.5620129135711638,0.60531707585717,0.6554596843587873,MAR,brms,10
propMissAct_0.02_autoCorr_0.66,b_Intercept,1.9368127950427603,0.2868322719943794,1.3586390876885257,1.9451325313436283,2.476342233532987,MAR,brms,10
propMissAct_0.02_autoCorr_0.66,b_light,0.0063563897880361386,7.225398985372722e-4,0.004975232814171708,0.006342115450116657,0.007809612460596909,MAR,brms,10
propMissAct_0.02_autoCorr_0.66,b_Q,-0.1307518623103871,0.025150976786561776,-0.1786420296877469,-0.13126799525945315,-0.08132319286861003,MAR,brms,10
propMissAct_0.02_autoCorr_0.66,phi,0.7806250076835731,0.04445852031928211,0.6878591889474401,0.7825215505680894,0.8637880970946956,MAR,brms,10
propMissAct_0.02_autoCorr_0.66,sigma,0.6066770814093473,0.02368143772447275,0.5625746759937386,0.6057693377654665,0.6557720699300666,MAR,brms,10
propMissAct_0.05_autoCorr_0.72,b_Intercept,1.880456318327651,0.29027187850689856,1.3002720382328041,1.884797211952733,2.4398206843905306,MAR,brms,10
propMissAct_0.05_autoCorr_0.72,b_light,0.006273646958388266,7.067749075814691e-4,0.004921560077983258,0.006266157478952514,0.007710847142063579,MAR,brms,10
propMissAct_0.05_autoCorr_0.72,b_Q,-0.1223375909049167,0.026088941433738053,-0.17300612675170818,-0.1225459379330047,-0.07077681868198149,MAR,brms,10
propMissAct_0.05_autoCorr_0.72,phi,0.7967294516832979,0.04286969189588947,0.7080842084394571,0.7977132898983845,0.8751595124415406,MAR,brms,10
propMissAct_0.05_autoCorr_0.72,sigma,0.5935132454048048,0.024207120398943092,0.548460768993293,0.5928766803506444,0.6426235700470417,MAR,brms,10
propMissAct_0.35_autoCorr_0.94,b_Intercept,1.9967492071435151,0.27702313913924026,1.4623987696283864,1.9919520744895083,2.5440016469026023,MAR,brms,10
propMissAct_0.35_autoCorr_0.94,b_light,0.007784176937376303,9.952168254202748e-4,0.005824169740144935,0.007771610432422317,0.009706164414255182,MAR,brms,10
propMissAct_0.35_autoCorr_0.94,b_Q,-0.15612586579890889,0.023745803123393874,-0.20045649879400276,-0.15700501326487143,-0.10728456753162173,MAR,brms,10
propMissAct_0.35_autoCorr_0.94,phi,0.6264149338096989,0.08096989082974093,0.46209810668612566,0.6295576542410688,0.775132409404097,MAR,brms,10
propMissAct_0.35_autoCorr_0.94,sigma,0.6419687386069003,0.031279230255259756,0.5830067468157938,0.6409511560143402,0.7062469038514351,MAR,brms,10
propMissAct_0.12_autoCorr_0.86,b_Intercept,1.9553929276302906,0.2836308509059164,1.4062163581464175,1.956191732626161,2.514439718802046,MAR,brms,10
propMissAct_0.12_autoCorr_0.86,b_light,0.006482558595782881,7.223290953589348e-4,0.005109759875114326,0.006476743446575449,0.007931802359537275,MAR,brms,10
propMissAct_0.12_autoCorr_0.86,b_Q,-0.13468917592918242,0.025233765328215575,-0.18377451866889372,-0.1351193035025821,-0.08512264254709073,MAR,brms,10
propMissAct_0.12_autoCorr_0.86,phi,0.7762413344891691,0.04449812603660822,0.6878082440181695,0.7770015390090047,0.8593923942987166,MAR,brms,10
propMissAct_0.12_autoCorr_0.86,sigma,0.6122128884630638,0.025071281546520545,0.5646331305099452,0.611312201334987,0.6643971263648986,MAR,brms,10
propMissAct_0.14_autoCorr_0.89,b_Intercept,1.9718942126977126,0.29172936322843784,1.3895108031862577,1.9786566922017856,2.5265489124924265,MAR,brms,10
propMissAct_0.14_autoCorr_0.89,b_light,0.006462862877073133,7.51616796360211e-4,0.00502837810303069,0.006451885925907236,0.007961272682837622,MAR,brms,10
propMissAct_0.14_autoCorr_0.89,b_Q,-0.13398554251800962,0.026624065826033962,-0.1841430303886344,-0.13442205775895583,-0.08042689870434039,MAR,brms,10
propMissAct_0.14_autoCorr_0.89,phi,0.764174414324465,0.04873192808356171,0.6671802324494577,0.765406007783664,0.8563118178425475,MAR,brms,10
propMissAct_0.14_autoCorr_0.89,sigma,0.6320840507522927,0.026218142165460236,0.5839251836175686,0.6311386896630085,0.6866405247351213,MAR,brms,10
propMissAct_0.27_autoCorr_0.87,b_Intercept,1.9927028377736304,0.33086942947589293,1.3349187621932328,1.999796198842318,2.6286514300390977,MAR,brms,10
propMissAct_0.27_autoCorr_0.87,b_light,0.004986900635602026,7.76984050748329e-4,0.0035119471537261907,0.0049766839395315975,0.006551205744308741,MAR,brms,10
propMissAct_0.27_autoCorr_0.87,b_Q,-0.11934760468995742,0.027485120633765656,-0.17123226073389822,-0.1197814145834474,-0.06465325690145257,MAR,brms,10
propMissAct_0.27_autoCorr_0.87,phi,0.8296769404656155,0.04170860776758162,0.7455781269085687,0.830532127222786,0.9073923134712162,MAR,brms,10
propMissAct_0.27_autoCorr_0.87,sigma,0.6044673410013365,0.027325722692184928,0.5544578583987776,0.6037413762951769,0.6608208984124513,MAR,brms,10
