missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
y,b_Intercept,1.9422899194624605,0.28067988894060236,1.3832643406959895,1.9480941026024547,2.474838235627755,MAR,brms,1
y,b_light,0.006356158610347275,7.088440535920349e-4,0.0049980946180586865,0.00634785714995546,0.007773442670384093,MAR,brms,1
y,b_discharge,-0.13172700614237656,0.02465533770335859,-0.17776824942852384,-0.13218804621372876,-0.08252777911031946,MAR,brms,1
y,phi,0.7776408768309467,0.043775891979131204,0.6883314604910042,0.778517715302325,0.8621189107614675,MAR,brms,1
y,sigma,0.6061984556237816,0.024313976683307273,0.5611723727226389,0.6050922000154378,0.6563593991642893,MAR,brms,1
propMissAct_0.04,b_Intercept,1.8767196184756487,0.2639025971448848,1.3581330410036883,1.879198324142326,2.3881478700478995,MAR,brms,1
propMissAct_0.04,b_light,0.006733124140925196,6.981183698935938e-4,0.005413441281219256,0.006724706774458978,0.008126937098656278,MAR,brms,1
propMissAct_0.04,b_discharge,-0.13308427185137345,0.02410463086612851,-0.17953194993474594,-0.13341944683764526,-0.08555961326028427,MAR,brms,1
propMissAct_0.04,phi,0.7629153436205676,0.04742685180888993,0.6659384119322413,0.7642469010655435,0.8536701543167999,MAR,brms,1
propMissAct_0.04,sigma,0.5856514049126315,0.023695051548440087,0.5416019406640517,0.5844862077997643,0.6344771567693686,MAR,brms,1
propMissAct_0.09,b_Intercept,1.8690347820576583,0.2644542825415289,1.3456041441507132,1.8683954881224611,2.377979206474078,MAR,brms,1
propMissAct_0.09,b_light,0.005860144518559157,6.839574834332353e-4,0.004531221203972274,0.005850910048783443,0.007248156851714054,MAR,brms,1
propMissAct_0.09,b_discharge,-0.12370120502796406,0.024177087864011043,-0.1690743552409819,-0.12418749176239025,-0.07574016123964622,MAR,brms,1
propMissAct_0.09,phi,0.7767967827884611,0.04663410818810288,0.6800038722998477,0.7783823948670681,0.8633713300885715,MAR,brms,1
propMissAct_0.09,sigma,0.5548351648726694,0.02346492513482145,0.5107067927431602,0.5539114690661946,0.6032805930506958,MAR,brms,1
propMissAct_0.12,b_Intercept,1.806234206816442,0.29800542181613865,1.1975321864383512,1.813233755438008,2.3811086002103754,MAR,brms,1
propMissAct_0.12,b_light,0.005058036114696595,6.456607506701689e-4,0.0038089485184644844,0.005052655344907725,0.006333520945603824,MAR,brms,1
propMissAct_0.12,b_discharge,-0.11035903241482925,0.02690286777010815,-0.16163317682105505,-0.11055111925898656,-0.05694883580662397,MAR,brms,1
propMissAct_0.12,phi,0.8113108198075765,0.04279585569878019,0.7234062324743195,0.8126705351541011,0.8914534663620494,MAR,brms,1
propMissAct_0.12,sigma,0.5203611318163414,0.02207903907868638,0.4795661057033604,0.5195924571322472,0.5659104848530143,MAR,brms,1
propMissAct_0.17,b_Intercept,1.6953411123011997,0.30689596041144984,1.063686022387672,1.7065928068532128,2.2731994051250033,MAR,brms,1
propMissAct_0.17,b_light,0.004535369556736767,5.701544602880629e-4,0.003424750137023538,0.004523381074498359,0.005663454312945307,MAR,brms,1
propMissAct_0.17,b_discharge,-0.09840744745233168,0.02592840205483828,-0.1489036652282815,-0.09853770440398027,-0.04713006347552864,MAR,brms,1
propMissAct_0.17,phi,0.8375788228590062,0.039656749224892145,0.7556793423791178,0.8384986173675456,0.912421519251937,MAR,brms,1
propMissAct_0.17,sigma,0.46786186920382694,0.02054560503685169,0.42983813957751993,0.46697702685764897,0.5104412556675615,MAR,brms,1
propMissAct_0.23,b_Intercept,1.9088082179785697,0.28179203147156706,1.3351461545524357,1.9166498469481943,2.4444495629717817,MAR,brms,1
propMissAct_0.23,b_light,0.00448852833117578,5.716811590682985e-4,0.00338854081228911,0.004477246951059479,0.005646409892076637,MAR,brms,1
propMissAct_0.23,b_discharge,-0.12340565379799388,0.027042811284912545,-0.1758046345688399,-0.12366957384705209,-0.0700862954589381,MAR,brms,1
propMissAct_0.23,phi,0.8124138112700274,0.04189333617943093,0.7255174553694776,0.8144321028756221,0.892433147473385,MAR,brms,1
propMissAct_0.23,sigma,0.45085434713081524,0.020225693094168076,0.4127719693877793,0.4501974897329345,0.49215409130754895,MAR,brms,1
propMissAct_0.34,b_Intercept,2.0601301097824374,0.2887290382724624,1.4756735366684146,2.0590218332321752,2.6165519371214456,MAR,brms,1
propMissAct_0.34,b_light,0.004840593661045992,6.914091629342976e-4,0.003528333801830772,0.004823492292019377,0.006250332603999117,MAR,brms,1
propMissAct_0.34,b_discharge,-0.1431838912723331,0.030049476294615747,-0.1998903057010067,-0.14414449207157637,-0.08150501666491079,MAR,brms,1
propMissAct_0.34,phi,0.760719245527353,0.0519873061650042,0.6519627107045068,0.7633923331809069,0.8540250132008135,MAR,brms,1
propMissAct_0.34,sigma,0.4665299280180639,0.02328540293822603,0.4244770265183409,0.46541066890405663,0.5149563285011536,MAR,brms,1
propMissAct_0.5,b_Intercept,2.419229462073123,0.25469101905197783,1.9288579992455372,2.415151889430719,2.9201900595702015,MAR,brms,1
propMissAct_0.5,b_light,0.005549106042683125,7.056523079544101e-4,0.004178996957210848,0.0055364534613020905,0.006978021648718193,MAR,brms,1
propMissAct_0.5,b_discharge,-0.19764555727628502,0.027152911979983603,-0.25035638902345553,-0.19768401531517157,-0.14412636584787275,MAR,brms,1
propMissAct_0.5,phi,0.6440422619422984,0.07057775283399201,0.49717837764296285,0.6478309566295102,0.7718515191337133,MAR,brms,1
propMissAct_0.5,sigma,0.4213917746655227,0.024436810238342203,0.37704361886695914,0.42000883420534546,0.47319386863583485,MAR,brms,1
propMissAct_0.61,b_Intercept,2.3544300612416524,0.30449493409642386,1.772731524775494,2.347570643808345,2.963230921115374,MAR,brms,1
propMissAct_0.61,b_light,0.0053607774901169155,7.481517733085109e-4,0.0038974180394594753,0.005360514387720455,0.006825228508658743,MAR,brms,1
propMissAct_0.61,b_discharge,-0.18280143776539046,0.035454133918009875,-0.25285423961397246,-0.1825423218673305,-0.11407860728153107,MAR,brms,1
propMissAct_0.61,phi,0.6195752547095467,0.08214066965151304,0.4414622204958675,0.6241817126310029,0.7632023446461769,MAR,brms,1
propMissAct_0.61,sigma,0.4059736262315372,0.026587640422640512,0.3582980033957343,0.4045456133401216,0.4622395774836399,MAR,brms,1
propMissAct_0.66,b_Intercept,2.1379111347477817,0.29487992697830306,1.5846150045354717,2.12979127901421,2.7507187053001743,MAR,brms,1
propMissAct_0.66,b_light,0.004568694037726226,7.413936563559197e-4,0.003118151001061029,0.004575201782493623,0.006013924692151358,MAR,brms,1
propMissAct_0.66,b_discharge,-0.14050515051379053,0.03503108885690687,-0.21105205551406137,-0.1402346547022455,-0.07195995742891989,MAR,brms,1
propMissAct_0.66,phi,0.5592027569063162,0.10064620095333052,0.3453132598502452,0.5664834758976262,0.7394819119008993,MAR,brms,1
propMissAct_0.66,sigma,0.3832900746206157,0.02646555330912377,0.335024605660626,0.381752098567256,0.43914371680105874,MAR,brms,1
propMissAct_0.69,b_Intercept,1.901727570729604,0.2766910369295126,1.3775620274815956,1.8923444157162497,2.473886146424074,MAR,brms,1
propMissAct_0.69,b_light,0.004648407368260793,7.092355388296767e-4,0.0032287941018563533,0.004641646571262627,0.006041016781901806,MAR,brms,1
propMissAct_0.69,b_discharge,-0.10909910870690429,0.03520548829282644,-0.17968927341788138,-0.10846620056634614,-0.04166993310772132,MAR,brms,1
propMissAct_0.69,phi,0.4735210006382986,0.12120266463222794,0.21454611618161415,0.48366526157146333,0.6874578810767117,MAR,brms,1
propMissAct_0.69,sigma,0.37343537351832257,0.026150356511989145,0.326290186662495,0.3719664247767176,0.4297379968152264,MAR,brms,1
propMissAct_0.71,b_Intercept,1.9219889176430933,0.23830346288898518,1.4715065609783478,1.915406220238729,2.4126424224101934,MAR,brms,1
propMissAct_0.71,b_light,0.005079322499728448,6.864857829790624e-4,0.003745078732886448,0.0050810907665842335,0.0064142163063958665,MAR,brms,1
propMissAct_0.71,b_discharge,-0.12280777213126572,0.032945147065029996,-0.19011255566612303,-0.12228283350521939,-0.059114244393867525,MAR,brms,1
propMissAct_0.71,phi,0.4089057629718831,0.11559224509235712,0.16348144323892821,0.4144106934336498,0.6217054636081625,MAR,brms,1
propMissAct_0.71,sigma,0.3471165667478954,0.02534616962824604,0.3017090227190604,0.3455642232763148,0.40163163913297817,MAR,brms,1
propMissAct_0.73,b_Intercept,1.7989946037989055,0.22771390038099157,1.3886696240280696,1.785987388366761,2.288597393203199,MAR,brms,1
propMissAct_0.73,b_light,0.004827098869734911,6.327166146047884e-4,0.0035881547878749273,0.0048270686530509045,0.006074935175319016,MAR,brms,1
propMissAct_0.73,b_discharge,-0.10384559847227133,0.03171069424931713,-0.17080784337549546,-0.10270276992355978,-0.043904322527280625,MAR,brms,1
propMissAct_0.73,phi,0.30573116788066856,0.1640578089143983,-0.0553810582700065,0.3189501693563215,0.5857321225251261,MAR,brms,1
propMissAct_0.73,sigma,0.3282033468991403,0.024251459160411323,0.2851834029284427,0.3270664555243244,0.37861014891406763,MAR,brms,1
propMissAct_0.75,b_Intercept,1.628559131523102,0.19519741437075214,1.2768824926992495,1.6193052142091806,2.0441144153858484,MAR,brms,1
