"","CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
"47",10,"propMissAct_0.02_autoCorr_0.66",1.5112733269922,0.953200906821082,2016-12-14,0.589519727153451,"MAR","dropNA_simple",10
"48",10,"propMissAct_0.02_autoCorr_0.66",1.63068939634747,0.953300478777543,2016-12-15,0.403866696016504,"MAR","dropNA_simple",10
"49",10,"propMissAct_0.02_autoCorr_0.66",1.34919380922684,0.953360682315657,2016-12-16,0.269401760261086,"MAR","dropNA_simple",10
"50",10,"propMissAct_0.02_autoCorr_0.66",1.32584381428937,0.953397083991724,2016-12-17,0.316764261250687,"MAR","dropNA_simple",10
"51",10,"propMissAct_0.02_autoCorr_0.66",1.55547870368776,0.95341909446829,2016-12-18,0.503715978970523,"MAR","dropNA_simple",10
"52",10,"propMissAct_0.02_autoCorr_0.66",1.61529268574915,0.953432403386959,2016-12-19,0.391838911292807,"MAR","dropNA_simple",10
"53",10,"propMissAct_0.02_autoCorr_0.66",1.58854659510756,0.953440450855294,2016-12-20,0.364620582783133,"MAR","dropNA_simple",10
"54",10,"propMissAct_0.02_autoCorr_0.66",1.55797394666321,0.953445316918041,2016-12-21,0.584347525364993,"MAR","dropNA_simple",10
"55",10,"propMissAct_0.02_autoCorr_0.66",1.61884434166264,0.953448259288122,2016-12-22,0.523494209635502,"MAR","dropNA_simple",10
"56",10,"propMissAct_0.02_autoCorr_0.66",1.56781145349337,0.953450038458708,2016-12-23,0.590600885709447,"MAR","dropNA_simple",10
"57",10,"propMissAct_0.02_autoCorr_0.66",1.60960324087344,0.953451114275476,2016-12-24,0.352856725125781,"MAR","dropNA_simple",10
"58",10,"propMissAct_0.02_autoCorr_0.66",1.60901561609943,0.953451764793427,2016-12-25,0.638796268228445,"MAR","dropNA_simple",10
"59",10,"propMissAct_0.02_autoCorr_0.66",1.44644141597097,0.95345215814457,2016-12-26,0.382867072316656,"MAR","dropNA_simple",10
"60",10,"propMissAct_0.02_autoCorr_0.66",0.956669800142292,0.953452395993742,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",10
"61",10,"propMissAct_0.02_autoCorr_0.66",1.17453250440755,0.953452539814947,2016-12-28,0.380477405644794,"MAR","dropNA_simple",10
"62",10,"propMissAct_0.02_autoCorr_0.66",1.29334082904898,0.953452626779896,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",10
"63",10,"propMissAct_0.02_autoCorr_0.66",1.37506879088616,0.953452679365344,2016-12-30,0.459958607719185,"MAR","dropNA_simple",10
"64",10,"propMissAct_0.02_autoCorr_0.66",NA,0.953452711162401,2016-12-31,NA,"MAR","dropNA_simple",10
"65",10,"propMissAct_0.05_autoCorr_0.72",0.902534116408119,0.584966832914976,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",10
