"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"54",1,"propMissAct_0.28","xreg2",-0.596412165457802,0.146138225535841,"MNAR","dropNA_simple",1
"55",1,"propMissAct_0.28","sigma",0.231989808021469,NA,"MNAR","dropNA_simple",1
"56",1,"propMissAct_0.39","ar1",0.486967497232256,0.0489350249421796,"MNAR","dropNA_simple",1
"57",1,"propMissAct_0.39","intercept",1.28920163597376,0.45404619112555,"MNAR","dropNA_simple",1
"58",1,"propMissAct_0.39","xreg1",0.751129603659706,0.124770907488784,"MNAR","dropNA_simple",1
"59",1,"propMissAct_0.39","xreg2",-0.4007163898259,0.129506313171804,"MNAR","dropNA_simple",1
"60",1,"propMissAct_0.39","sigma",0.177246013593523,NA,"MNAR","dropNA_simple",1
"61",1,"propMissAct_0.4","ar1",0.48916411914501,0.0493889043744438,"MNAR","dropNA_simple",1
"62",1,"propMissAct_0.4","intercept",1.21457316599943,0.451444977317566,"MNAR","dropNA_simple",1
"63",1,"propMissAct_0.4","xreg1",0.721125639092467,0.125888548862051,"MNAR","dropNA_simple",1
"64",1,"propMissAct_0.4","xreg2",-0.376375857899955,0.128819735223452,"MNAR","dropNA_simple",1
"65",1,"propMissAct_0.4","sigma",0.173876511158541,NA,"MNAR","dropNA_simple",1
"66",1,"propMissAct_0.41","ar1",0.512355882273028,0.0491955321055114,"MNAR","dropNA_simple",1
"67",1,"propMissAct_0.41","intercept",1.06040114894347,0.453973066524773,"MNAR","dropNA_simple",1
"68",1,"propMissAct_0.41","xreg1",0.67950858810176,0.125062410096885,"MNAR","dropNA_simple",1
"69",1,"propMissAct_0.41","xreg2",-0.328368923828288,0.129223228476262,"MNAR","dropNA_simple",1
"70",1,"propMissAct_0.41","sigma",0.164741930280719,NA,"MNAR","dropNA_simple",1
"71",1,"propMissAct_0.42","ar1",0.505005843026315,0.0491298369194719,"MNAR","dropNA_simple",1
"72",1,"propMissAct_0.42","intercept",0.906704509772901,0.44368259548425,"MNAR","dropNA_simple",1
"73",1,"propMissAct_0.42","xreg1",0.653535427357251,0.122061841302893,"MNAR","dropNA_simple",1
"74",1,"propMissAct_0.42","xreg2",-0.286658237108278,0.125949436245846,"MNAR","dropNA_simple",1
"75",1,"propMissAct_0.42","sigma",0.160174356831309,NA,"MNAR","dropNA_simple",1
"76",1,"propMissAct_0.43","ar1",0.498336052242367,0.0489382743216426,"MNAR","dropNA_simple",1
"77",1,"propMissAct_0.43","intercept",0.871581763917436,0.432191925228901,"MNAR","dropNA_simple",1
"78",1,"propMissAct_0.43","xreg1",0.639692568523151,0.119571885315851,"MNAR","dropNA_simple",1
"79",1,"propMissAct_0.43","xreg2",-0.276497653546965,0.122469861285513,"MNAR","dropNA_simple",1
"80",1,"propMissAct_0.43","sigma",0.156353349403609,NA,"MNAR","dropNA_simple",1
"81",1,"propMissAct_0.44","ar1",0.487256048352659,0.0494208541400372,"MNAR","dropNA_simple",1
"82",1,"propMissAct_0.44","intercept",0.841277460325946,0.426371525721967,"MNAR","dropNA_simple",1
"83",1,"propMissAct_0.44","xreg1",0.629455971181818,0.118868235481049,"MNAR","dropNA_simple",1
"84",1,"propMissAct_0.44","xreg2",-0.267786045502762,0.120897166155692,"MNAR","dropNA_simple",1
"85",1,"propMissAct_0.44","sigma",0.155325113567528,NA,"MNAR","dropNA_simple",1
"86",1,"propMissAct_0.44.1","ar1",0.502059475196049,0.0486621948854982,"MNAR","dropNA_simple",1
"87",1,"propMissAct_0.44.1","intercept",0.640978522305439,0.427871997776767,"MNAR","dropNA_simple",1
"88",1,"propMissAct_0.44.1","xreg1",0.614663905427484,0.116472022428645,"MNAR","dropNA_simple",1
"89",1,"propMissAct_0.44.1","xreg2",-0.211880217618988,0.121046896089224,"MNAR","dropNA_simple",1
"90",1,"propMissAct_0.44.1","sigma",0.148366869806489,NA,"MNAR","dropNA_simple",1
"91",1,"propMissAct_0.46","ar1",0.477219394579791,0.0496997694110951,"MNAR","dropNA_simple",1
"92",1,"propMissAct_0.46","intercept",0.519879146378221,0.419824441483741,"MNAR","dropNA_simple",1
"93",1,"propMissAct_0.46","xreg1",0.598430455504222,0.114683536540819,"MNAR","dropNA_simple",1
"94",1,"propMissAct_0.46","xreg2",-0.17873130483899,0.118782819256431,"MNAR","dropNA_simple",1
"95",1,"propMissAct_0.46","sigma",0.146390215134554,NA,"MNAR","dropNA_simple",1
"96",1,"propMissAct_0.47","ar1",0.456306638459454,0.0507859650308185,"MNAR","dropNA_simple",1
"97",1,"propMissAct_0.47","intercept",0.442301450100475,0.409351275876018,"MNAR","dropNA_simple",1
"98",1,"propMissAct_0.47","xreg1",0.575946146663434,0.112062338082569,"MNAR","dropNA_simple",1
"99",1,"propMissAct_0.47","xreg2",-0.155698537139293,0.115746552242108,"MNAR","dropNA_simple",1
"100",1,"propMissAct_0.47","sigma",0.142474940790045,NA,"MNAR","dropNA_simple",1
"101",1,"propMissAct_0.48","ar1",0.471872153007774,0.0513233495095768,"MNAR","dropNA_simple",1
"102",1,"propMissAct_0.48","intercept",0.340409780766612,0.416004295776672,"MNAR","dropNA_simple",1
"103",1,"propMissAct_0.48","xreg1",0.570789074578547,0.112659521475949,"MNAR","dropNA_simple",1
"104",1,"propMissAct_0.48","xreg2",-0.124566236607087,0.117677541759169,"MNAR","dropNA_simple",1
"105",1,"propMissAct_0.48","sigma",0.136816766644997,NA,"MNAR","dropNA_simple",1
"106",1,"propMissAct_0.49","ar1",0.444780704592605,0.052159378351443,"MNAR","dropNA_simple",1
"107",1,"propMissAct_0.49","intercept",0.38026252946652,0.39756644517095,"MNAR","dropNA_simple",1
"108",1,"propMissAct_0.49","xreg1",0.602323267551751,0.107992222409473,"MNAR","dropNA_simple",1
"109",1,"propMissAct_0.49","xreg2",-0.138641306103311,0.112351029076072,"MNAR","dropNA_simple",1
"110",1,"propMissAct_0.49","sigma",0.131320264901989,NA,"MNAR","dropNA_simple",1
"111",1,"propMissAct_0.58","ar1",0.285050558304369,0.0579637273122485,"MNAR","dropNA_simple",1
"112",1,"propMissAct_0.58","intercept",0.490290152416893,0.308514221483955,"MNAR","dropNA_simple",1
"113",1,"propMissAct_0.58","xreg1",0.590480331336868,0.084768485493458,"MNAR","dropNA_simple",1
"114",1,"propMissAct_0.58","xreg2",-0.167898979662037,0.0872104999070143,"MNAR","dropNA_simple",1
"115",1,"propMissAct_0.58","sigma",0.090360156872786,NA,"MNAR","dropNA_simple",1
"116",1,"propMissAct_0.59","ar1",0.291845073209695,0.059084298575759,"MNAR","dropNA_simple",1
"117",1,"propMissAct_0.59","intercept",0.455403896023077,0.307824382911878,"MNAR","dropNA_simple",1
"118",1,"propMissAct_0.59","xreg1",0.545448571306026,0.0866026642299248,"MNAR","dropNA_simple",1
"119",1,"propMissAct_0.59","xreg2",-0.151645177454639,0.0870926554808999,"MNAR","dropNA_simple",1
"120",1,"propMissAct_0.59","sigma",0.0872487069419692,NA,"MNAR","dropNA_simple",1
"121",1,"propMissAct_0.6","ar1",0.298847984237695,0.0594626571373158,"MNAR","dropNA_simple",1
"122",1,"propMissAct_0.6","intercept",0.458047038219241,0.305302927364519,"MNAR","dropNA_simple",1
"123",1,"propMissAct_0.6","xreg1",0.501865991514343,0.0869055264562417,"MNAR","dropNA_simple",1
"124",1,"propMissAct_0.6","xreg2",-0.147656206889909,0.0863361061018541,"MNAR","dropNA_simple",1
"125",1,"propMissAct_0.6","sigma",0.084543293972933,NA,"MNAR","dropNA_simple",1
"126",1,"propMissAct_0.61","ar1",0.28051870619541,0.0616879318133213,"MNAR","dropNA_simple",1
"127",1,"propMissAct_0.61","intercept",0.351545352544652,0.298099406216026,"MNAR","dropNA_simple",1
"128",1,"propMissAct_0.61","xreg1",0.477785207356435,0.0859661872890588,"MNAR","dropNA_simple",1
"129",1,"propMissAct_0.61","xreg2",-0.115787853280269,0.0845448175453306,"MNAR","dropNA_simple",1
"130",1,"propMissAct_0.61","sigma",0.0794395380315761,NA,"MNAR","dropNA_simple",1
"131",1,"propMissAct_0.62","ar1",0.278196270278316,0.0627948962983926,"MNAR","dropNA_simple",1
"132",1,"propMissAct_0.62","intercept",0.410351134659767,0.294389474961687,"MNAR","dropNA_simple",1
"133",1,"propMissAct_0.62","xreg1",0.441984937186307,0.0859811394167052,"MNAR","dropNA_simple",1
"134",1,"propMissAct_0.62","xreg2",-0.127217397588631,0.0834791287574746,"MNAR","dropNA_simple",1
"135",1,"propMissAct_0.62","sigma",0.0768314206455753,NA,"MNAR","dropNA_simple",1
"136",1,"propMissAct_0.63","ar1",0.301849637822773,0.0639226609869455,"MNAR","dropNA_simple",1
"137",1,"propMissAct_0.63","intercept",0.445840517287223,0.293582155187339,"MNAR","dropNA_simple",1
"138",1,"propMissAct_0.63","xreg1",0.41021678365199,0.0882335500985356,"MNAR","dropNA_simple",1
"139",1,"propMissAct_0.63","xreg2",-0.13164410527553,0.0832396235097271,"MNAR","dropNA_simple",1
"140",1,"propMissAct_0.63","sigma",0.0733812511562483,NA,"MNAR","dropNA_simple",1
"141",1,"propMissAct_0.64","ar1",0.305476977380508,0.063264374468551,"MNAR","dropNA_simple",1
"142",1,"propMissAct_0.64","intercept",0.487014287507667,0.285421433939537,"MNAR","dropNA_simple",1
"143",1,"propMissAct_0.64","xreg1",0.41532668240347,0.0850843546888677,"MNAR","dropNA_simple",1
"144",1,"propMissAct_0.64","xreg2",-0.144925223264902,0.0807261313203379,"MNAR","dropNA_simple",1
"145",1,"propMissAct_0.64","sigma",0.0681007550289726,NA,"MNAR","dropNA_simple",1
"146",1,"propMissAct_0.65","ar1",0.229868408591528,0.0648562167925193,"MNAR","dropNA_simple",1
"147",1,"propMissAct_0.65","intercept",0.492685156952875,0.266576641367001,"MNAR","dropNA_simple",1
"148",1,"propMissAct_0.65","xreg1",0.456815696464514,0.0790347059519157,"MNAR","dropNA_simple",1
"149",1,"propMissAct_0.65","xreg2",-0.151724401461092,0.0755827390669178,"MNAR","dropNA_simple",1
"150",1,"propMissAct_0.65","sigma",0.0651083256908308,NA,"MNAR","dropNA_simple",1
"151",1,"propMissAct_0.66","ar1",0.246198673860195,0.0648021273172093,"MNAR","dropNA_simple",1
"152",1,"propMissAct_0.66","intercept",0.405260468669273,0.264489106664283,"MNAR","dropNA_simple",1
"153",1,"propMissAct_0.66","xreg1",0.456417474586026,0.0762028176464024,"MNAR","dropNA_simple",1
"154",1,"propMissAct_0.66","xreg2",-0.12731153835459,0.0747375902413537,"MNAR","dropNA_simple",1
"155",1,"propMissAct_0.66","sigma",0.0600142187951618,NA,"MNAR","dropNA_simple",1
"156",1,"propMissAct_0.66.1","ar1",0.232574072603476,0.0651072383145955,"MNAR","dropNA_simple",1
"157",1,"propMissAct_0.66.1","intercept",0.406077250114945,0.264733741009774,"MNAR","dropNA_simple",1
"158",1,"propMissAct_0.66.1","xreg1",0.441070201746368,0.0754020144234916,"MNAR","dropNA_simple",1
"159",1,"propMissAct_0.66.1","xreg2",-0.124041315765205,0.0747957439884906,"MNAR","dropNA_simple",1
"160",1,"propMissAct_0.66.1","sigma",0.059777592982567,NA,"MNAR","dropNA_simple",1
"161",1,"propMissAct_0.68","ar1",0.221071008384463,0.0670621041619048,"MNAR","dropNA_simple",1
"162",1,"propMissAct_0.68","intercept",0.450149692962547,0.257818696642758,"MNAR","dropNA_simple",1
