"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"99",1,"propMissAct_0.27","xreg2",-0.300552625777582,0.0541483409779802,"MNAR","dropNA_complete",1
"100",1,"propMissAct_0.27","sigma",0.112088732682506,NA,"MNAR","dropNA_complete",1
"101",1,"propMissAct_0.32","ar1",0.761862862464474,0.0330783411668613,"MNAR","dropNA_complete",1
"102",1,"propMissAct_0.32","intercept",0.371032084256969,0.0945742266745126,"MNAR","dropNA_complete",1
"103",1,"propMissAct_0.32","xreg1",0.552917134651208,0.102822277071209,"MNAR","dropNA_complete",1
"104",1,"propMissAct_0.32","xreg2",-0.285576571113918,0.0510927908009855,"MNAR","dropNA_complete",1
"105",1,"propMissAct_0.32","sigma",0.099062153693507,NA,"MNAR","dropNA_complete",1
"106",1,"propMissAct_0.37","ar1",0.72345597486244,0.0378885373066654,"MNAR","dropNA_complete",1
"107",1,"propMissAct_0.37","intercept",0.467984030496954,0.0842274461491738,"MNAR","dropNA_complete",1
"108",1,"propMissAct_0.37","xreg1",0.384361730110725,0.10295076582543,"MNAR","dropNA_complete",1
"109",1,"propMissAct_0.37","xreg2",-0.265381581540827,0.0471982092906079,"MNAR","dropNA_complete",1
"110",1,"propMissAct_0.37","sigma",0.0816184571755086,NA,"MNAR","dropNA_complete",1
"111",1,"propMissAct_0.42","ar1",0.681297088327485,0.041304902828007,"MNAR","dropNA_complete",1
"112",1,"propMissAct_0.42","intercept",0.465999097173353,0.0823969145060892,"MNAR","dropNA_complete",1
"113",1,"propMissAct_0.42","xreg1",0.4373690745236,0.11147433567651,"MNAR","dropNA_complete",1
"114",1,"propMissAct_0.42","xreg2",-0.230968615923145,0.0475392681653018,"MNAR","dropNA_complete",1
"115",1,"propMissAct_0.42","sigma",0.0767968048441917,NA,"MNAR","dropNA_complete",1
"116",1,"propMissAct_0.46","ar1",0.677879515654286,0.0433774366225552,"MNAR","dropNA_complete",1
"117",1,"propMissAct_0.46","intercept",0.522473798368111,0.0787214230875174,"MNAR","dropNA_complete",1
"118",1,"propMissAct_0.46","xreg1",0.307396747428423,0.106899154855198,"MNAR","dropNA_complete",1
"119",1,"propMissAct_0.46","xreg2",-0.213081893262356,0.0446222620483265,"MNAR","dropNA_complete",1
"120",1,"propMissAct_0.46","sigma",0.0652950670570512,NA,"MNAR","dropNA_complete",1
"121",1,"propMissAct_0.5","ar1",0.663588590955423,0.0459220907579269,"MNAR","dropNA_complete",1
"122",1,"propMissAct_0.5","intercept",0.581995193372576,0.0751049359770018,"MNAR","dropNA_complete",1
"123",1,"propMissAct_0.5","xreg1",0.2559448935981,0.101176824508213,"MNAR","dropNA_complete",1
"124",1,"propMissAct_0.5","xreg2",-0.174271667600789,0.0427906294124533,"MNAR","dropNA_complete",1
"125",1,"propMissAct_0.5","sigma",0.0584758295370245,NA,"MNAR","dropNA_complete",1
"126",1,"propMissAct_0.53","ar1",0.614721528406929,0.0497956307429116,"MNAR","dropNA_complete",1
"127",1,"propMissAct_0.53","intercept",0.592510083755633,0.0757579427104885,"MNAR","dropNA_complete",1
"128",1,"propMissAct_0.53","xreg1",0.256522776700888,0.111013951621094,"MNAR","dropNA_complete",1
"129",1,"propMissAct_0.53","xreg2",-0.169027330026842,0.0429742443036428,"MNAR","dropNA_complete",1
"130",1,"propMissAct_0.53","sigma",0.0587992090384687,NA,"MNAR","dropNA_complete",1
"131",1,"propMissAct_0.58","ar1",0.584232298206945,0.0542437865826182,"MNAR","dropNA_complete",1
"132",1,"propMissAct_0.58","intercept",0.629339726510071,0.075146420113655,"MNAR","dropNA_complete",1
"133",1,"propMissAct_0.58","xreg1",0.263533646986591,0.114657848883446,"MNAR","dropNA_complete",1
"134",1,"propMissAct_0.58","xreg2",-0.118277160912533,0.0405620964026439,"MNAR","dropNA_complete",1
"135",1,"propMissAct_0.58","sigma",0.0523809368181833,NA,"MNAR","dropNA_complete",1
"136",1,"propMissAct_0.64","ar1",0.506187795130543,0.0652026285801624,"MNAR","dropNA_complete",1
"137",1,"propMissAct_0.64","intercept",0.697941944524607,0.0700422072447097,"MNAR","dropNA_complete",1
"138",1,"propMissAct_0.64","xreg1",0.217555189572149,0.108317160778288,"MNAR","dropNA_complete",1
"139",1,"propMissAct_0.64","xreg2",-0.0521428602819489,0.0398463503086728,"MNAR","dropNA_complete",1
"140",1,"propMissAct_0.64","sigma",0.040907137879273,NA,"MNAR","dropNA_complete",1
"141",1,"propMissAct_0.69","ar1",0.386791211127579,0.075965638305346,"MNAR","dropNA_complete",1
"142",1,"propMissAct_0.69","intercept",0.669212056679788,0.0642769302822094,"MNAR","dropNA_complete",1
"143",1,"propMissAct_0.69","xreg1",0.272802772522181,0.102167010120355,"MNAR","dropNA_complete",1
"144",1,"propMissAct_0.69","xreg2",-0.0534679210056498,0.0361485246263792,"MNAR","dropNA_complete",1
"145",1,"propMissAct_0.69","sigma",0.0330783349839919,NA,"MNAR","dropNA_complete",1
"146",1,"propMissAct_0.74","ar1",0.103159209776074,0.0966468745462905,"MNAR","dropNA_complete",1
"147",1,"propMissAct_0.74","intercept",0.669619900280698,0.0523899248946267,"MNAR","dropNA_complete",1
