"","X","SimNumber","r","alpha","N0","id","autoCorr","propMiss","actAutoCorr","actPropMiss","estim_r","estim_alpha","se_r","se_alpha","lower_r","lower_alpha","upper_r","upper_alpha"
"1","501.1",501,0.189801032715993,0.00815105531015433,22,22501,0.1,0.05,0.2,0.07,"0.234950589745003",0.00928772360462604,0.0883574367688082,0.00352029679691757,0.0605311127822218,0.00239727524910624,0.406901548862854,0.0161972803198459
"2","501.1.1",501,0.189801032715993,0.00815105531015433,22,22502,0.1,0.1,0.04,0.17,"0.24287091363801",0.00969489082958303,0.0869017948195958,0.00349016943441087,0.0713391006735393,0.00286595622831259,0.412006478891419,0.0165480201340769
"3","501.1.2",501,0.189801032715993,0.00815105531015433,22,22503,0.1,0.15,0.07,0.1,"0.212484778594099",0.00831580118828501,0.0890907347899549,0.00353290156116469,0.0366116025208581,0.0013995103517835,0.385856326215091,0.0152489091923967
"4","501.1.3",501,0.189801032715993,0.00815105531015433,22,22504,0.1,0.2,0.22,0.3,"0.253000910694219",0.0103063801410532,0.0871372816843013,0.00349298377942925,0.0809664929268829,0.00347025920310697,0.422560711016973,0.0171635293840338
"5","501.1.4",501,0.189801032715993,0.00815105531015433,22,22505,0.1,0.25,0.24,0.33,"0.222664416495663",0.00845172496536601,0.0873369345623496,0.0033107373612647,0.0502344501621107,0.00196834038148162,0.392603560203844,0.0149467990857646
"6","501.1.5",501,0.189801032715993,0.00815105531015433,22,22506,0.1,0.3,0.17,0.33,"0.236879118441544",0.0088387161253092,0.0833581155347542,0.00311213756919269,0.0724551488257639,0.00275337203285315,0.399223226804173,0.014953148984656
"7","501.1.6",501,0.189801032715993,0.00815105531015433,22,22507,0.1,0.35,0.07,0.38,"0.333763990024086",0.0137203500541802,0.0847380645205082,0.00348956142436462,0.166651274002132,0.00690376639207987,0.498827533662401,0.0205829986448734
"8","501.1.7",501,0.189801032715993,0.00815105531015433,22,22508,0.1,0.4,0.21,0.45,"0.22409863951095",0.00922584444078534,0.103021502991012,0.00422142942271084,0.0202798759777468,0.000931897190449689,0.424155057151549,0.0174812752529875
"9","501.1.8",501,0.189801032715993,0.00815105531015433,22,22509,0.1,0.45,0.18,0.6,"0.676444329296514",0.0264703478691331,0.0994063199547813,0.00380222642857389,0.480314193003439,0.0190182856826549,0.869979972622801,0.0339226860593354
"10","501.1.9",501,0.189801032715993,0.00815105531015433,22,22510,0.1,0.5,0.25,0.47,"0.223262194480455",0.00881845526206295,0.0916046361987367,0.0036626117918703,0.0426931885071631,0.00165786432391336,0.401804067301809,0.0160163186768416
"11","501.1.10",501,0.189801032715993,0.00815105531015433,22,22511,0.1,0.55,0.03,0.57,"0.414118180007915",0.0156481973703921,0.0791276440318236,0.00326393073882538,0.258080960706276,0.00927573913073244,0.568275297933351,0.022071074072516
"12","501.1.11",501,0.189801032715993,0.00815105531015433,22,22512,0.1,0.6,0.11,0.63,"0.29174901462124",0.0107703694977988,0.0765974837782038,0.00280427093144354,0.140630337221608,0.0052904423790616,0.440907557361749,0.016283890113678
"13","501.1.12",501,0.189801032715993,0.00815105531015433,22,22513,0.1,0.65,0.31,0.62,"0.424732494402218",0.0195068285013079,0.0994870330581856,0.00446332596374685,0.228266353473741,0.0107648816122227,0.618287253456506,0.0282628033092164
"14","501.1.13",501,0.189801032715993,0.00815105531015433,22,22514,0.1,0.7,0.09,0.65,"0.358387716117447",0.0142585678541923,0.104769471157408,0.00420486857163862,0.150312027082362,0.00595922861313332,0.561054750332767,0.0224441399728338
"15","501.1.14",501,0.189801032715993,0.00815105531015433,22,22515,0.1,0.75,0.08,0.8,"0.356464661890957",0.0141403099898435,0.0720804924679282,0.00268460008751146,0.21417759211389,0.00890073264737161,0.496743997274717,0.0194248903132142
"16","502.1",502,0.103537859529358,0.00757361032441259,27,22516,0.1,0.05,0.2,0.07,"population extinction",NA,NA,NA,NA,NA,NA,NA
"17","502.1.1",502,0.103537859529358,0.00757361032441259,27,22517,0.1,0.1,0.13,0.08,"population extinction",NA,NA,NA,NA,NA,NA,NA
"18","502.1.2",502,0.103537859529358,0.00757361032441259,27,22518,0.1,0.15,0.26,0.1,"population extinction",NA,NA,NA,NA,NA,NA,NA
"19","502.1.3",502,0.103537859529358,0.00757361032441259,27,22519,0.1,0.2,0.25,0.23,"population extinction",NA,NA,NA,NA,NA,NA,NA
"20","502.1.4",502,0.103537859529358,0.00757361032441259,27,22520,0.1,0.25,0.06,0.37,"population extinction",NA,NA,NA,NA,NA,NA,NA
"21","502.1.5",502,0.103537859529358,0.00757361032441259,27,22521,0.1,0.3,0.32,0.33,"population extinction",NA,NA,NA,NA,NA,NA,NA
"22","502.1.6",502,0.103537859529358,0.00757361032441259,27,22522,0.1,0.35,0.01,0.28,"population extinction",NA,NA,NA,NA,NA,NA,NA
"23","502.1.7",502,0.103537859529358,0.00757361032441259,27,22523,0.1,0.4,0.27,0.33,"population extinction",NA,NA,NA,NA,NA,NA,NA
"24","502.1.8",502,0.103537859529358,0.00757361032441259,27,22524,0.1,0.45,0.01,0.53,"population extinction",NA,NA,NA,NA,NA,NA,NA
"25","502.1.9",502,0.103537859529358,0.00757361032441259,27,22525,0.1,0.5,0.02,0.5,"population extinction",NA,NA,NA,NA,NA,NA,NA
"26","502.1.10",502,0.103537859529358,0.00757361032441259,27,22526,0.1,0.55,0.14,0.45,"population extinction",NA,NA,NA,NA,NA,NA,NA
"27","502.1.11",502,0.103537859529358,0.00757361032441259,27,22527,0.1,0.6,0.11,0.52,"population extinction",NA,NA,NA,NA,NA,NA,NA
"28","502.1.12",502,0.103537859529358,0.00757361032441259,27,22528,0.1,0.65,0.34,0.57,"population extinction",NA,NA,NA,NA,NA,NA,NA
"29","502.1.13",502,0.103537859529358,0.00757361032441259,27,22529,0.1,0.7,0.07,0.67,"population extinction",NA,NA,NA,NA,NA,NA,NA
"30","502.1.14",502,0.103537859529358,0.00757361032441259,27,22530,0.1,0.75,0.13,0.82,"population extinction",NA,NA,NA,NA,NA,NA,NA
"31","503.1",503,0.127530578209012,0.00875568771339022,17,22531,0.1,0.05,0.48,0.03,"0.269699587554121",0.0160717978957105,0.0957244069076904,0.00527532343102302,0.0807820861984116,0.00578276208190464,0.456057932812038,0.0264646459944956
"32","503.1.1",503,0.127530578209012,0.00875568771339022,17,22532,0.1,0.1,0.13,0.08,"0.306750103471455",0.0183461405417469,0.0994372317702412,0.00556595697775141,0.110336863085694,0.00747372121552779,0.50016331459181,0.0292945626557257
"33","503.1.2",503,0.127530578209012,0.00875568771339022,17,22533,0.1,0.15,0.19,0.12,"0.31089472489379",0.0185666645783958,0.099463694383486,0.00554757353157482,0.11437865084562,0.0077262154194425,0.504310134729991,0.0294750623335175
"34","503.1.3",503,0.127530578209012,0.00875568771339022,17,22534,0.1,0.2,0.08,0.27,"0.338110030397211",0.0197368305857747,0.0980753922788605,0.005361419716843,0.144320374764543,0.00925863630214124,0.52881091951339,0.0302777975606001
"35","503.1.4",503,0.127530578209012,0.00875568771339022,17,22535,0.1,0.25,0.07,0.32,"0.315830591748301",0.0190306585342515,0.0979068724744836,0.0053817859735182,0.122561223268291,0.00852816144679256,0.506375445374091,0.0296260589646274
"36","503.1.5",503,0.127530578209012,0.00875568771339022,17,22536,0.1,0.3,0.26,0.35,"0.360978880492196",0.0204251128301981,0.0974935756056281,0.0052266107700147,0.168321818567706,0.0102059451174558,0.550518663279915,0.0306956997544417
"37","503.1.6",503,0.127530578209012,0.00875568771339022,17,22537,0.1,0.35,0.17,0.32,"0.487320803862657",0.0280962258748512,0.0992111423817266,0.00567520858219058,0.291707587902171,0.0170307216049847,0.680656116379657,0.0392805092231044
"38","503.1.7",503,0.127530578209012,0.00875568771339022,17,22538,0.1,0.4,0.03,0.42,"0.470078912397939",0.025796378179888,0.0950121320509101,0.00495793447662485,0.282300736983845,0.0161004507504385,0.654775722039739,0.0355373356259205
"39","503.1.8",503,0.127530578209012,0.00875568771339022,17,22539,0.1,0.45,0.09,0.33,"0.373370721621539",0.0240620014624311,0.114753756226635,0.00702100763521855,0.146334500811309,0.0103074703123123,0.596212732675927,0.0378328456054648
"40","503.1.9",503,0.127530578209012,0.00875568771339022,17,22540,0.1,0.5,0.08,0.52,"0.34908300568943",0.0200358170354418,0.0969010191821854,0.00525395514399625,0.157781481240097,0.00977828994247906,0.537653583443561,0.0303751187534408
"41","503.1.10",503,0.127530578209012,0.00875568771339022,17,22541,0.1,0.55,0.08,0.48,"0.46342886430639",0.0257670188746001,0.0959700950856485,0.00518275826983669,0.273910961983752,0.0156420345596707,0.650136931339359,0.0359600180433774
"42","503.1.11",503,0.127530578209012,0.00875568771339022,17,22542,0.1,0.6,0.16,0.63,"0.267450302693691",0.0147557109065187,0.0916339347202427,0.0048598951856042,0.0867862516500636,0.00529208009349477,0.446028764081879,0.0243455454739043
"43","503.1.12",503,0.127530578209012,0.00875568771339022,17,22543,0.1,0.65,0.14,0.65,"0.57149563547095",0.0363274848482187,0.106119533439854,0.00655646028224591,0.362054295976318,0.0235299735915017,0.778066133125395,0.0492330259564233
"44","503.1.13",503,0.127530578209012,0.00875568771339022,17,22544,0.1,0.7,0.17,0.68,"0.94331791618163",0.0578441284427543,0.126752477925668,0.00774441821500808,0.692860817936369,0.0426660416834874,1.18977659010662,0.0730273481559887
"45","503.1.14",503,0.127530578209012,0.00875568771339022,17,22545,0.1,0.75,0.33,0.78,"0.636092836537599",0.0252468326521303,0.07574276149828,0.00294919939545386,0.486496831398369,0.0194778635830506,0.783412185953022,0.0310388864714551
"46","504.1",504,0.322937022371118,0.00120192271075211,21,22546,0.1,0.05,0.19,0.12,"0.462991282539663",0.00172285663867257,0.0538728508918312,0.000206130450079677,0.356325905860395,0.00131509818172504,0.567519151199521,0.00212317312892203
"47","504.1.1",504,0.322937022371118,0.00120192271075211,21,22547,0.1,0.1,0.13,0.08,"0.448454021445598",0.00166514400709961,0.0542105763675832,0.000207216485038962,0.341081408775654,0.00125508414082613,0.553599078018895,0.00206741822308063
"48","504.1.2",504,0.322937022371118,0.00120192271075211,21,22548,0.1,0.15,0.21,0.22,"0.498334800045478",0.00184940928423795,0.0545328147347508,0.000207660859393149,0.390302697770913,0.00143838234070292,0.60408326192256,0.00225245705432118
