"","X","SimNumber","r","alpha","N0","id","autoCorr","propMiss","actAutoCorr","actPropMiss","estim_r","estim_alpha","se_r","se_alpha","lower_r","lower_alpha","upper_r","upper_alpha"
"1","501.4",501,0.189801032715993,0.00815105531015433,22,67501,0.9,0.05,0.84,0.33,"0.164282955690424",0.00506191158904734,0.0698289312681513,0.00214556089860076,0.0262879406324074,0.000858482729790152,0.300036466690461,0.00926980519043453
"2","501.4.1",501,0.189801032715993,0.00815105531015433,22,67502,0.9,0.1,0.84,0.12,"0.167379117830967",0.00636797021681143,0.0797931267763711,0.00307264927572682,0.00993159567689131,0.000361574556877579,0.322743604677999,0.0124075147108676
"3","501.4.2",501,0.189801032715993,0.00815105531015433,22,67503,0.9,0.15,0.78,0.08,"0.239669736729569",0.0092727576335321,0.0903260110937814,0.00352649766802725,0.06129135139213,0.00236383537172258,0.415376832717168,0.0161880285009979
"4","501.4.3",501,0.189801032715993,0.00815105531015433,22,67504,0.9,0.2,0.48,0.03,"0.214385111246649",0.00846889664733991,0.0886804344595271,0.00353938497062388,0.0394504182481482,0.00154628324374489,0.387090737373469,0.0154213182161877
"5","501.4.4",501,0.189801032715993,0.00815105531015433,22,67505,0.9,0.25,0.71,0.38,"0.253570487136407",0.0101003508609083,0.0865672045190851,0.0034500969417176,0.0826548703547434,0.0033473926588688,0.42202146621767,0.016872908231295
"6","501.4.5",501,0.189801032715993,0.00815105531015433,22,67506,0.9,0.3,0.91,0.3,"0.251284032255929",0.00998706106928961,0.082253618312451,0.00325116724749691,0.0887885847081774,0.00362415160334155,0.411240808371354,0.0163695802886644
"7","501.4.6",501,0.189801032715993,0.00815105531015433,22,67507,0.9,0.35,0.95,0.45,"0.259800108927204",0.0102996122041849,0.0940975059581277,0.00362436754817487,0.0741176888428726,0.00320334302606933,0.442979568607342,0.0174108231443677
"8","501.4.7",501,0.189801032715993,0.00815105531015433,22,67508,0.9,0.4,0.83,0.63,"0.275275567752694",0.0117441090962368,0.099850638125778,0.00435334650614731,0.0776251708982992,0.00319339282144515,0.46907345304552,0.0202601638303169
"9","501.4.8",501,0.189801032715993,0.00815105531015433,22,67509,0.9,0.45,0.88,0.17,"0.278801483989153",0.0121490982371702,0.0959449089932854,0.00422411320091067,0.0889193827340463,0.00385645512806203,0.465076125236104,0.0204176828739312
"10","501.4.9",501,0.189801032715993,0.00815105531015433,22,67510,0.9,0.5,0.85,0.88,"0.751568673042886",0.0370328029988711,0.21928382937879,0.0106631412403928,0.320773487388843,0.0161703760270506,1.18030589330347,0.0579665808420379
"11","501.4.10",501,0.189801032715993,0.00815105531015433,22,67511,0.9,0.55,0.82,0.27,"0.303542863897359",0.0126839572830898,0.0988691935378805,0.00417053557109399,0.107634673328888,0.00447972335586541,0.495250269773857,0.0208304865851752
"12","501.4.11",501,0.189801032715993,0.00815105531015433,22,67512,0.9,0.6,0.87,0.67,"0.10889944534131",0.00257607243609378,0.0562988299115215,0.00147642637337011,-0.00244881876840346,-0.000313658971364085,0.218263609455999,0.00547479491617744
"13","501.4.12",501,0.189801032715993,0.00815105531015433,22,67513,0.9,0.65,0.87,0.67,"0.301499072155937",0.0180707038302945,0.118673152040726,0.00678543179311421,0.0666574642620927,0.00475821494210717,0.531875252556583,0.0313582503073842
"14","501.4.13",501,0.189801032715993,0.00815105531015433,22,67514,0.9,0.7,0.92,0.45,"0.213989692827782",0.00886743794597607,0.109527702889714,0.00468108503947999,-0.00238808030916922,-0.000317176558665134,0.427005556842322,0.0180348688135867
"15","501.4.14",501,0.189801032715993,0.00815105531015433,22,67515,0.9,0.75,0.94,0.33,"0.191067268403802",0.00872543226998238,0.0850215222402013,0.00362591954096154,0.023662183747466,0.00166143389075148,0.356963255094812,0.015876022706179
"16","502.4",502,0.103537859529358,0.00757361032441259,27,67516,0.9,0.05,0.93,0.25,"population extinction",NA,NA,NA,NA,NA,NA,NA
"17","502.4.1",502,0.103537859529358,0.00757361032441259,27,67517,0.9,0.1,0.75,0.07,"population extinction",NA,NA,NA,NA,NA,NA,NA
"18","502.4.2",502,0.103537859529358,0.00757361032441259,27,67518,0.9,0.15,0.5,0.03,"population extinction",NA,NA,NA,NA,NA,NA,NA
"19","502.4.3",502,0.103537859529358,0.00757361032441259,27,67519,0.9,0.2,0.91,0.18,"population extinction",NA,NA,NA,NA,NA,NA,NA
"20","502.4.4",502,0.103537859529358,0.00757361032441259,27,67520,0.9,0.25,0.88,0.18,"population extinction",NA,NA,NA,NA,NA,NA,NA
"21","502.4.5",502,0.103537859529358,0.00757361032441259,27,67521,0.9,0.3,0.93,0.75,"0.635228089786866",0.0356223905169846,0.155065206889378,0.00862156326950688,0.329492234238999,0.0187321576711831,0.937396344028047,0.0525315138081167
"22","502.4.6",502,0.103537859529358,0.00757361032441259,27,67522,0.9,0.35,0.78,0.42,"population extinction",NA,NA,NA,NA,NA,NA,NA
"23","502.4.7",502,0.103537859529358,0.00757361032441259,27,67523,0.9,0.4,0.87,0.15,"population extinction",NA,NA,NA,NA,NA,NA,NA
"24","502.4.8",502,0.103537859529358,0.00757361032441259,27,67524,0.9,0.45,0.88,0.17,"population extinction",NA,NA,NA,NA,NA,NA,NA
"25","502.4.9",502,0.103537859529358,0.00757361032441259,27,67525,0.9,0.5,0.94,0.35,"0.316016320705797",0.0231638817392877,0.112898236477251,0.00769630754478536,0.0926817777044962,0.00812031501907451,0.535283363636571,0.0382931519686173
"26","502.4.10",502,0.103537859529358,0.00757361032441259,27,67526,0.9,0.55,0.81,0.6,"0.385692995803479",0.0258876393176454,0.111648055866008,0.00717524375762634,0.164701133047759,0.0118462443616256,0.602388658942905,0.0399751623931847
"27","502.4.11",502,0.103537859529358,0.00757361032441259,27,67527,0.9,0.6,0.88,0.5,"0.324677846238593",0.0228595828662592,0.113937978089881,0.0075106792483648,0.0990842544828826,0.00815481927584745,0.545777624783018,0.0376010984640796
"28","502.4.12",502,0.103537859529358,0.00757361032441259,27,67528,0.9,0.65,0.74,0.77,"0.4150348141502",0.0252878000918589,0.0952916195702852,0.00534271466120032,0.226715629841842,0.0148565534182523,0.6002629768425,0.0357998892714412
"29","502.4.13",502,0.103537859529358,0.00757361032441259,27,67529,0.9,0.7,0.87,0.65,"0.138781937499635",0.00863582343927347,0.101964255057402,0.00553075350145781,-0.0631689094272694,-0.00219986415118282,0.336598156116601,0.0194851906288813
"30","502.4.14",502,0.103537859529358,0.00757361032441259,27,67530,0.9,0.75,0.86,0.7,"population extinction",NA,NA,NA,NA,NA,NA,NA
"31","503.4",503,0.127530578209012,0.00875568771339022,17,67531,0.9,0.05,0.95,0.43,"0.510431278628599",0.0285244369841825,0.111694279486656,0.00615994182886243,0.290613716690426,0.0165137697378875,0.728465335222202,0.0406614150654842
"32","503.4.1",503,0.127530578209012,0.00875568771339022,17,67532,0.9,0.1,0.67,0.05,"0.345153264873863",0.0204019521934514,0.100502949299935,0.00571369083704066,0.146948350212783,0.00925813739253865,0.540959035057692,0.0316586600863514
"33","503.4.2",503,0.127530578209012,0.00875568771339022,17,67533,0.9,0.15,0.88,0.17,"0.355464525787942",0.021436419865078,0.104106614658336,0.00593680948744763,0.150009380562572,0.00984618684576637,0.558118869133838,0.0331193042779647
"34","503.4.3",503,0.127530578209012,0.00875568771339022,17,67534,0.9,0.2,0.84,0.25,"0.372509908320905",0.0212317926023858,0.102935147162713,0.00573037584700979,0.169648568312493,0.0100560875913916,0.57319304182107,0.0325218673559578
"35","503.4.4",503,0.127530578209012,0.00875568771339022,17,67535,0.9,0.25,0.92,0.42,"0.343519700729333",0.0205435817000735,0.103543118646033,0.00584515978603124,0.139104919661071,0.00913016317876485,0.545003311268858,0.0320437677788988
"36","503.4.5",503,0.127530578209012,0.00875568771339022,17,67536,0.9,0.3,0.88,0.18,"0.280501826852278",0.0164584856526426,0.104238480172383,0.00571040598972138,0.0746291691010773,0.0052953133038596,0.483268051789999,0.0276817201791806
"37","503.4.6",503,0.127530578209012,0.00875568771339022,17,67537,0.9,0.35,0.95,0.42,"0.464782427064531",0.0260325351537395,0.110704152644222,0.0060993543894615,0.246853470042444,0.0141376855483937,0.680818259115336,0.038047465844959
"38","503.4.7",503,0.127530578209012,0.00875568771339022,17,67538,0.9,0.4,0.89,0.15,"0.349633066544638",0.0192963429476884,0.101587984677767,0.0054983859685543,0.149226771571844,0.00855905634170341,0.547483749167003,0.0301148983802107
"39","503.4.8",503,0.127530578209012,0.00875568771339022,17,67539,0.9,0.45,0.91,0.25,"0.250574147357743",0.0149254229052544,0.0985299492305684,0.00540614676878414,0.0556464832543234,0.00434771929445609,0.441916453881767,0.0255419864844403
"40","503.4.9",503,0.127530578209012,0.00875568771339022,17,67540,0.9,0.5,0.92,0.5,"0.278248491711045",0.0171113016288242,0.106055201152558,0.00601671208126587,0.0690895151298331,0.00537712731311073,0.484816493870087,0.0289621093531827
"41","503.4.10",503,0.127530578209012,0.00875568771339022,17,67541,0.9,0.55,0.87,0.87,"0.516506349806359",0.0350967803901312,0.129549510436819,0.00782941927322644,0.261104430787227,0.0197941129778687,0.76898442847011,0.0504886762240342
"42","503.4.11",503,0.127530578209012,0.00875568771339022,17,67542,0.9,0.6,0.93,0.75,"0.566180821728171",0.0347482254282703,0.1473773209954,0.00892995463834739,0.274965865742553,0.0172302326493355,0.852719563741585,0.0522379103144198
"43","503.4.12",503,0.127530578209012,0.00875568771339022,17,67543,0.9,0.65,0.77,0.72,"0.295814801643955",0.0186471341323533,0.118992693709097,0.00707297287459156,0.0602754145460889,0.00477349111487881,0.526767890146479,0.0325020985573169
"44","503.4.13",503,0.127530578209012,0.00875568771339022,17,67544,0.9,0.7,0.88,0.58,"0.297664200966099",0.0170269144433119,0.110519787964937,0.00619392287336595,0.0794055381349354,0.00490625213990074,0.512684204602723,0.0291891868882212
"45","503.4.14",503,0.127530578209012,0.00875568771339022,17,67545,0.9,0.75,0.31,0.95,"missingness limits",NA,NA,NA,NA,NA,NA,NA
"46","504.4",504,0.322937022371118,0.00120192271075211,21,67546,0.9,0.05,0.83,0.28,"0.61241403388088",0.00228696822273923,0.05971458558987,0.000227921850608599,0.494181363192659,0.00183606490749509,0.728270631478763,0.00272954779306799
"47","504.4.1",504,0.322937022371118,0.00120192271075211,21,67547,0.9,0.1,0.9,0.22,"0.380588807968459",0.00137801391390836,0.0496098188480039,0.000185194878786674,0.282532401497424,0.00101232258438651,0.477007566597113,0.0017383030064169
"48","504.4.2",504,0.322937022371118,0.00120192271075211,21,67548,0.9,0.15,0.67,0.12,"0.427888269237119",0.00158368868257113,0.0537683393614849,0.000205160943286389,0.321413641825065,0.00117778437428658,0.532197522512073,0.00198205969159456
"49","504.4.3",504,0.322937022371118,0.00120192271075211,21,67549,0.9,0.2,0.92,0.5,"0.566673253509477",0.00216887725541859,0.070726197350462,0.000268878959755178,0.427627101948203,0.00164065041036664,0.704870800759094,0.00269464492988418
"50","504.4.4",504,0.322937022371118,0.00120192271075211,21,67550,0.9,0.25,0.9,0.62,"0.258559693860833",0.00102162183448253,0.0390689419185382,0.000163694369607888,0.181507338993846,0.00069935398724587,0.334658582555562,0.00134103987746978
"51","504.4.5",504,0.322937022371118,0.00120192271075211,21,67551,0.9,0.3,0.85,0.13,"0.417147904816432",0.00154204334661971,0.0516873128456499,0.000197042048986766,0.314926229449121,0.0011527284469322,0.517546415969155,0.00192515435109419
"52","504.4.6",504,0.322937022371118,0.00120192271075211,21,67552,0.9,0.35,0.85,0.5,"0.45684508669568",0.00176291777451524,0.0416132030807252,0.000164404773737867,0.374620254588486,0.0014384944088831,0.537748711595704,0.00208297891792323
"53","504.4.7",504,0.322937022371118,0.00120192271075211,21,67553,0.9,0.4,0.82,0.65,"0.354199273046049",0.00139320742871961,0.0451756778377464,0.000183457371569451,0.264841827845604,0.00103076904224078,0.441940462244966,0.00174996164296277
"54","504.4.8",504,0.322937022371118,0.00120192271075211,21,67554,0.9,0.45,0.85,0.43,"0.404407752696017",0.00153238024379281,0.0466192836801764,0.000182340614919959,0.312200932808375,0.00117214322526469,0.494956487977008,0.00188694856143292
"55","504.4.9",504,0.322937022371118,0.00120192271075211,21,67555,0.9,0.5,0.9,0.23,"0.407123952789838",0.00149744596200931,0.0482050198497467,0.000182830951482271,0.311896856810374,0.00113663959521239,0.50086458100836,0.00185335130314597
"56","504.4.10",504,0.322937022371118,0.00120192271075211,21,67556,0.9,0.55,0.84,0.25,"0.40694994084288",0.00146133637047831,0.0524359192185889,0.000195112964854557,0.303173281156613,0.00107553741106872,0.508731362273871,0.00184041328569507
"57","504.4.11",504,0.322937022371118,0.00120192271075211,21,67557,0.9,0.6,0.74,0.23,"0.429597748133403",0.00159343070394145,0.0531543868770042,0.000203227421771967,0.324384183817205,0.00119153562307872,0.532759389775947,0.00198822371048373
"58","504.4.12",504,0.322937022371118,0.00120192271075211,21,67558,0.9,0.65,0.92,0.47,"0.305602294684691",0.00117560449850141,0.041743383013329,0.000168057141663032,0.223234775782169,0.000844473031675481,0.386870065010978,0.00150326152797696
"59","504.4.13",504,0.322937022371118,0.00120192271075211,21,67559,0.9,0.7,0.5,0.97,"missingness limits",NA,NA,NA,NA,NA,NA,NA
"60","504.4.14",504,0.322937022371118,0.00120192271075211,21,67560,0.9,0.75,0.75,0.75,"0.321460365287434",0.00112598472898019,0.035204614024392,0.000126409505940984,0.252132240041299,0.000877396734034877,0.390132921541767,0.00137291664187825
"61","505.4",505,0.0847569691942379,0.00615262387413532,24,67561,0.9,0.05,0.87,0.15,"population extinction",NA,NA,NA,NA,NA,NA,NA
"62","505.4.1",505,0.0847569691942379,0.00615262387413532,24,67562,0.9,0.1,0.95,0.42,"0.261195138710101",0.0197109118992414,0.119015098820887,0.00825468670253048,0.024982963519325,0.00350673288384213,0.491598871484613,0.0358712591896641
"63","505.4.2",505,0.0847569691942379,0.00615262387413532,24,67563,0.9,0.15,0.65,0.05,"population extinction",NA,NA,NA,NA,NA,NA,NA
"64","505.4.3",505,0.0847569691942379,0.00615262387413532,24,67564,0.9,0.2,0.89,0.2,"population extinction",NA,NA,NA,NA,NA,NA,NA
"65","505.4.4",505,0.0847569691942379,0.00615262387413532,24,67565,0.9,0.25,0.78,0.17,"population extinction",NA,NA,NA,NA,NA,NA,NA
"66","505.4.5",505,0.0847569691942379,0.00615262387413532,24,67566,0.9,0.3,0.8,0.08,"population extinction",NA,NA,NA,NA,NA,NA,NA
"67","505.4.6",505,0.0847569691942379,0.00615262387413532,24,67567,0.9,0.35,0.91,0.28,"population extinction",NA,NA,NA,NA,NA,NA,NA
"68","505.4.7",505,0.0847569691942379,0.00615262387413532,24,67568,0.9,0.4,0.77,0.18,"population extinction",NA,NA,NA,NA,NA,NA,NA
"69","505.4.8",505,0.0847569691942379,0.00615262387413532,24,67569,0.9,0.45,0.78,0.08,"population extinction",NA,NA,NA,NA,NA,NA,NA
"70","505.4.9",505,0.0847569691942379,0.00615262387413532,24,67570,0.9,0.5,0.73,0.87,"0.523843129033739",0.00900300795030145,0.0412362612067202,0.000969001368178899,0.442358243367156,0.00710992843493407,0.604015610443732,0.0109088668317141
"71","505.4.10",505,0.0847569691942379,0.00615262387413532,24,67571,0.9,0.55,0.81,0.45,"population extinction",NA,NA,NA,NA,NA,NA,NA
"72","505.4.11",505,0.0847569691942379,0.00615262387413532,24,67572,0.9,0.6,0.81,0.1,"population extinction",NA,NA,NA,NA,NA,NA,NA
"73","505.4.12",505,0.0847569691942379,0.00615262387413532,24,67573,0.9,0.65,0.88,0.62,"population extinction",NA,NA,NA,NA,NA,NA,NA
