"","X","SimNumber","r","alpha","N0","id","autoCorr","propMiss","actAutoCorr","actPropMiss","estim_r","estim_alpha","se_r","se_alpha","lower_r","lower_alpha","upper_r","upper_alpha"
"1","1.1",1,0.35270129008626,0.00529518827353604,19,15001,0.1,0.05,0.21,0.12,"0.312743639334413",0.00524211387666781,0.0769952597217092,0.00131306752328717,0.160816919577084,0.00266055123609038,0.462638433740674,0.00780777066178822
"2","1.1.1",1,0.35270129008626,0.00529518827353604,19,15002,0.1,0.1,0.22,0.18,"0.35285945958745",0.00597869917429715,0.0759564248561872,0.00130511376809819,0.20305105051013,0.00341423413048335,0.50080013863802,0.00853027409890184
"3","1.1.2",1,0.35270129008626,0.00529518827353604,19,15003,0.1,0.15,0.07,0.1,"0.299611405262166",0.00505240453712313,0.0760149363568028,0.00130659094753058,0.149694539700746,0.00248519604035018,0.447674051675634,0.00760704704047032
"4","1.1.3",1,0.35270129008626,0.00529518827353604,19,15004,0.1,0.2,0.02,0.25,"0.345227013974136",0.0058205779329739,0.0807275514886093,0.0013848049967607,0.185785522762296,0.00309474670382855,0.502239569615858,0.00852320732396523
"5","1.1.4",1,0.35270129008626,0.00529518827353604,19,15005,0.1,0.25,0.21,0.15,"0.320243092245061",0.00540966638879309,0.0775647912411718,0.00133431480490117,0.167105292266914,0.00278472516765663,0.471162152975678,0.00801528304469015
"6","1.1.5",1,0.35270129008626,0.00529518827353604,19,15006,0.1,0.3,0.12,0.33,"0.385685645689499",0.00654518007224147,0.0788226706516772,0.00135937826844368,0.230231072789685,0.00387380560556756,0.539217654650119,0.00920259695107568
"7","1.1.6",1,0.35270129008626,0.00529518827353604,19,15007,0.1,0.35,0.12,0.48,"0.805175766981398",0.0134764759519909,0.0830246544297117,0.0014051841745545,0.641487040411147,0.0107151379537533,0.966942298456979,0.0162234330493772
"8","1.1.7",1,0.35270129008626,0.00529518827353604,19,15008,0.1,0.4,0.12,0.48,"0.436991062996616",0.00745059076998404,0.0778371662262283,0.00134790728882955,0.28327724859889,0.00479814109707601,0.588402805581549,0.0100819988828805
"9","1.1.8",1,0.35270129008626,0.00529518827353604,19,15009,0.1,0.45,0.04,0.35,"0.292534118463773",0.0047648632488563,0.0713477601989862,0.00118161815385856,0.15170021813395,0.00244131263462911,0.431390364081513,0.00707337608056826
"10","1.1.9",1,0.35270129008626,0.00529518827353604,19,15010,0.1,0.5,0.17,0.42,"0.354017892099854",0.00568782070222591,0.0676336068672306,0.00110372371714298,0.220620764484682,0.00351967361168658,0.485746406158536,0.0078463022870603
"11","1.1.10",1,0.35270129008626,0.00529518827353604,19,15011,0.1,0.55,0.29,0.58,"0.344653806029843",0.00586383082323023,0.0709975414025549,0.00122819897574326,0.20471615913554,0.00345305298836131,0.483031869341965,0.00826769928245292
"12","1.1.11",1,0.35270129008626,0.00529518827353604,19,15012,0.1,0.6,0.38,0.52,"0.405606692873041",0.00703551964717299,0.0788566931067202,0.00138626733021513,0.250124704879144,0.00431232076891173,0.559239448755835,0.00974641547218976
"13","1.1.12",1,0.35270129008626,0.00529518827353604,19,15013,0.1,0.65,0.02,0.68,"0.386610128580238",0.00628023709006323,0.0801482507592253,0.00129289137863903,0.22822574370306,0.00373290253091802,0.542404879155398,0.00880099043750926
