"","X","SimNumber","r","alpha","N0","id","autoCorr","propMiss","actAutoCorr","actPropMiss","estim_r","estim_alpha","se_r","se_alpha","lower_r","lower_alpha","upper_r","upper_alpha"
"1","1.4",1,0.35270129008626,0.00529518827353604,19,60001,0.4,0.05,0.3,0.05,"0.283142119920474",0.0047761774085782,0.0764851912579241,0.00131835278769193,0.132245010627177,0.00218485546216952,0.432068745877633,0.00735282665291595
"2","1.4.1",1,0.35270129008626,0.00529518827353604,19,60002,0.4,0.1,0.4,0.17,"0.280485835178274",0.00464546415084612,0.0770981830705543,0.00130407381003318,0.128297443386195,0.00208044585506445,0.4305248183731,0.00719245250427086
"3","1.4.2",1,0.35270129008626,0.00529518827353604,19,60003,0.4,0.15,0.47,0.15,"0.311296334220612",0.00517084765289747,0.0778341658280846,0.00131643570079764,0.158045944066159,0.00258844324339658,0.463151513987343,0.00774879200599625
"4","1.4.3",1,0.35270129008626,0.00529518827353604,19,60004,0.4,0.2,0.34,0.23,"0.332069947960003",0.00557161054110119,0.0765770521171727,0.00130590117998935,0.181052052286177,0.00300569002803061,0.481237214694698,0.00812487844694661
"5","1.4.4",1,0.35270129008626,0.00529518827353604,19,60005,0.4,0.25,0.46,0.25,"0.337239844857993",0.00566595575212134,0.0758314080171113,0.0012953361850183,0.187516230001818,0.0031176963100224,0.484778405462565,0.00819546090406532
"6","1.4.5",1,0.35270129008626,0.00529518827353604,19,60006,0.4,0.3,0.24,0.33,"0.322595109344313",0.00556915758930044,0.0811065427607588,0.00142839134737654,0.16243849160647,0.00275840446374723,0.480378557315343,0.00835773310881495
"7","1.4.6",1,0.35270129008626,0.00529518827353604,19,60007,0.4,0.35,0.6,0.3,"0.383386064441986",0.00656677151379282,0.071382874799967,0.00123294169649955,0.242539406226801,0.0041437309868595,0.522363792952091,0.00897692374283311
"8","1.4.7",1,0.35270129008626,0.00529518827353604,19,60008,0.4,0.4,0.43,0.58,"0.360233966165695",0.0061838601349336,0.0682105562474237,0.00118437638429457,0.22579833948399,0.00385975191021069,0.493186384526998,0.00850256065187794
"9","1.4.8",1,0.35270129008626,0.00529518827353604,19,60009,0.4,0.45,0.46,0.4,"0.349129935242261",0.00584866628928947,0.0745153466671217,0.00126382231826724,0.202231090214428,0.00336666388113621,0.494329402780436,0.00832081086249784
"10","1.4.9",1,0.35270129008626,0.00529518827353604,19,60010,0.4,0.5,0.03,0.42,"0.280405424328361",0.00458464485136221,0.0765089474185449,0.00127806435748824,0.129278311658465,0.00206891845574415,0.429199287298289,0.00707902527533829
"11","1.4.10",1,0.35270129008626,0.00529518827353604,19,60011,0.4,0.55,0.61,0.55,"0.353960293235347",0.005707718301768,0.079806400656156,0.00130812403390432,0.196615409373776,0.00313718310861576,0.50945960331874,0.00826508570362959
"12","1.4.11",1,0.35270129008626,0.00529518827353604,19,60012,0.4,0.6,0.36,0.65,"0.278247353141023",0.00461857272511108,0.0744154039417776,0.00125238133341458,0.131316238141157,0.00215490581780643,0.423030532001293,0.00706433761282112
"13","1.4.12",1,0.35270129008626,0.00529518827353604,19,60013,0.4,0.65,0.52,0.67,"0.580924548058676",0.0107421278492478,0.0960896182439513,0.00178732612407128,0.39148752501705,0.00722938683781146,0.768163163299315,0.0142357906533034
"14","1.4.13",1,0.35270129008626,0.00529518827353604,19,60014,0.4,0.7,0.23,0.78,"0.287699468791072",0.00471475635082406,0.055817366088902,0.000914134189264596,0.177860413278161,0.00292566302990187,0.396666277837457,0.00650911504886572
"15","1.4.14",1,0.35270129008626,0.00529518827353604,19,60015,0.4,0.75,0.38,0.85,"0.22513697718975",0.00345411047766718,0.057368153874349,0.00106527231396657,0.111731526862285,0.00135835215067187,0.33662610868587,0.00553445283522548
"16","2.4",2,0.567149080775463,0.00124966957885772,26,60016,0.4,0.05,0.56,0.08,"0.59081997800964",0.00128380453780789,0.0447722236620008,9.99222132820303e-05,0.502354570541175,0.00108649377434654,0.677865592015264,0.0014781970935942
"17","2.4.1",2,0.567149080775463,0.00124966957885772,26,60017,0.4,0.1,0.34,0.08,"0.604069690138092",0.0013054699014283,0.0442835801980211,9.82122410773056e-05,0.516579923229996,0.00111155883460266,0.690175231205275,0.00149655849685153
"18","2.4.2",2,0.567149080775463,0.00124966957885772,26,60018,0.4,0.15,0.21,0.22,"0.631712651980732",0.00137392899316576,0.0440323452273978,9.81721063360187e-05,0.54474971048521,0.00118016789769178,0.717358285435645,0.00156500611090122
"19","2.4.3",2,0.567149080775463,0.00124966957885772,26,60019,0.4,0.2,0.28,0.17,"0.566587605008",0.00120771780638838,0.0436963312698057,9.57076761648117e-05,0.480300748642926,0.00101884763775192,0.651592518600368,0.00139402591687175
"20","2.4.4",2,0.567149080775463,0.00124966957885772,26,60020,0.4,0.25,0.4,0.27,"0.561321166772237",0.00122684347059452,0.043017392558774,9.67247400640565e-05,0.476410442391324,0.00103605425691639,0.645039985062108,0.00141521773150682
"21","2.4.5",2,0.567149080775463,0.00124966957885772,26,60021,0.4,0.3,0.36,0.3,"0.559994250874776",0.00122022863936904,0.0431954566503229,9.68235884076894e-05,0.47472542303134,0.00102922749077344,0.644053090750637,0.0014087787185513
"22","2.4.6",2,0.567149080775463,0.00124966957885772,26,60022,0.4,0.35,0.32,0.33,"0.578410131326288",0.00124212315350683,0.0432104393597529,9.5266227308245e-05,0.493114950704261,0.00105419826185967,0.662500810765828,0.00142764352797541
