"","X","SimNumber","r","alpha","N0","id","autoCorr","propMiss","actAutoCorr","actPropMiss","estim_r","estim_alpha","se_r","se_alpha","lower_r","lower_alpha","upper_r","upper_alpha"
"1","501.2",501,0.189801032715993,0.00815105531015433,22,37501,0.2,0.05,0.56,0.08,"0.190274371762151",0.00742239363247012,0.0882493793022151,0.00350026876473556,0.0161335528995502,0.000574234469978347,0.36208225947249,0.0142958297218917
"2","501.2.1",501,0.189801032715993,0.00815105531015433,22,37502,0.2,0.1,0.28,0.13,"0.245770615215279",0.0102634202184518,0.0980133798301769,0.00416246335930569,0.051583149791633,0.00207756157975778,0.43584851701223,0.0183969376776915
"3","501.2.2",501,0.189801032715993,0.00815105531015433,22,37503,0.2,0.15,0.21,0.15,"0.218378274485881",0.00848223995235911,0.0909699633669654,0.00357979746252168,0.0388542064223876,0.0014745299452103,0.395462465496076,0.0155076149923192
"4","501.2.3",501,0.189801032715993,0.00815105531015433,22,37504,0.2,0.2,0.44,0.18,"0.243993026195578",0.00964309117182162,0.0872526322191251,0.00347003808948382,0.0717969584802205,0.0028535414666751,0.413841997057968,0.0164568114992735
"5","501.2.4",501,0.189801032715993,0.00815105531015433,22,37505,0.2,0.25,0.06,0.23,"0.243274436137937",0.00946141482230683,0.087246930862241,0.0034188283725227,0.0711971607401241,0.00277588568465944,0.413220086747441,0.0161784313539838
"6","501.2.5",501,0.189801032715993,0.00815105531015433,22,37506,0.2,0.3,0.21,0.22,"0.248163074419753",0.00990481694781492,0.0871658419089809,0.00348732652210395,0.0761786399473114,0.00308405667016342,0.4178811211644,0.0167549896689484
"7","501.2.6",501,0.189801032715993,0.00815105531015433,22,37507,0.2,0.35,0.19,0.35,"0.28648088823994",0.011171756955709,0.0802334820916879,0.00309966510671388,0.12829472677917,0.00511852155700757,0.442825446878179,0.0172700010300914
"8","501.2.7",501,0.189801032715993,0.00815105531015433,22,37508,0.2,0.4,0.23,0.4,"0.19350404434318",0.00724184767673146,0.0829640064378056,0.00312131171227841,0.0298126261342019,0.00113775981253049,0.355047945296924,0.0133740675102196
"9","501.2.8",501,0.189801032715993,0.00815105531015433,22,37509,0.2,0.45,0.17,0.43,"0.32884723022669",0.0130155747797657,0.0876853730776487,0.00348294984736232,0.155766123919962,0.00619896974926789,0.499504000483561,0.0198526542624922
"10","501.2.9",501,0.189801032715993,0.00815105531015433,22,37510,0.2,0.5,0.31,0.43,"0.3795192603408",0.0150344524054076,0.0876236993237798,0.00346459196811344,0.206636769398941,0.00825609321912568,0.550126861696552,0.0218375177963439
"11","501.2.10",501,0.189801032715993,0.00815105531015433,22,37511,0.2,0.55,0.1,0.57,"0.411190525154027",0.0171612428735901,0.0845209947827028,0.00359275963669249,0.244654247905053,0.0101522830069705,0.576006488520704,0.0242374870384055
"12","501.2.11",501,0.189801032715993,0.00815105531015433,22,37512,0.2,0.6,0.1,0.62,"0.82449685167359",0.0363001908632696,0.0932957328741848,0.00407841460551906,0.640934252645424,0.0283455423929183,1.00664839295128,0.0443326819832212
"13","501.2.12",501,0.189801032715993,0.00815105531015433,22,37513,0.2,0.65,0.28,0.52,"0.37665498297289",0.015855660476458,0.0944688896350219,0.00387808901644352,0.190121420329388,0.00825865570071211,0.560458029402926,0.0234616531540865
"14","501.2.13",501,0.189801032715993,0.00815105531015433,22,37514,0.2,0.7,0.19,0.73,"0.332439413024131",0.0130703786316245,0.0914212645039934,0.00363127107791019,0.151257720482333,0.00592860484747949,0.509663739026619,0.0201646722443357
"15","501.2.14",501,0.189801032715993,0.00815105531015433,22,37515,0.2,0.75,0.03,0.78,"0.4595599648196",0.0244051311242119,0.0991225435579905,0.00498936631555775,0.263754671813691,0.0146432166563062,0.6523295555498,0.0342024178662616
"16","502.2",502,0.103537859529358,0.00757361032441259,27,37516,0.2,0.05,0.2,0.07,"population extinction",NA,NA,NA,NA,NA,NA,NA
"17","502.2.1",502,0.103537859529358,0.00757361032441259,27,37517,0.2,0.1,0.13,0.08,"population extinction",NA,NA,NA,NA,NA,NA,NA
"18","502.2.2",502,0.103537859529358,0.00757361032441259,27,37518,0.2,0.15,0.13,0.13,"population extinction",NA,NA,NA,NA,NA,NA,NA
"19","502.2.3",502,0.103537859529358,0.00757361032441259,27,37519,0.2,0.2,0.08,0.15,"population extinction",NA,NA,NA,NA,NA,NA,NA
"20","502.2.4",502,0.103537859529358,0.00757361032441259,27,37520,0.2,0.25,0.17,0.33,"population extinction",NA,NA,NA,NA,NA,NA,NA
"21","502.2.5",502,0.103537859529358,0.00757361032441259,27,37521,0.2,0.3,0.14,0.27,"population extinction",NA,NA,NA,NA,NA,NA,NA
"22","502.2.6",502,0.103537859529358,0.00757361032441259,27,37522,0.2,0.35,0.22,0.18,"population extinction",NA,NA,NA,NA,NA,NA,NA
"23","502.2.7",502,0.103537859529358,0.00757361032441259,27,37523,0.2,0.4,0.13,0.42,"population extinction",NA,NA,NA,NA,NA,NA,NA
"24","502.2.8",502,0.103537859529358,0.00757361032441259,27,37524,0.2,0.45,0.18,0.48,"population extinction",NA,NA,NA,NA,NA,NA,NA
"25","502.2.9",502,0.103537859529358,0.00757361032441259,27,37525,0.2,0.5,0.07,0.55,"population extinction",NA,NA,NA,NA,NA,NA,NA
"26","502.2.10",502,0.103537859529358,0.00757361032441259,27,37526,0.2,0.55,0.28,0.55,"population extinction",NA,NA,NA,NA,NA,NA,NA
"27","502.2.11",502,0.103537859529358,0.00757361032441259,27,37527,0.2,0.6,0.11,0.53,"population extinction",NA,NA,NA,NA,NA,NA,NA
"28","502.2.12",502,0.103537859529358,0.00757361032441259,27,37528,0.2,0.65,0.18,0.53,"population extinction",NA,NA,NA,NA,NA,NA,NA
"29","502.2.13",502,0.103537859529358,0.00757361032441259,27,37529,0.2,0.7,0.14,0.7,"population extinction",NA,NA,NA,NA,NA,NA,NA
"30","502.2.14",502,0.103537859529358,0.00757361032441259,27,37530,0.2,0.75,0.13,0.75,"population extinction",NA,NA,NA,NA,NA,NA,NA
"31","503.2",503,0.127530578209012,0.00875568771339022,17,37531,0.2,0.05,0.34,0.08,"0.31215482931361",0.018786818480536,0.0992669929529122,0.00558428295954221,0.116029374279706,0.00787692621544978,0.505187582036229,0.0297695363141931
"32","503.2.1",503,0.127530578209012,0.00875568771339022,17,37532,0.2,0.1,0.37,0.12,"0.398030761689863",0.0231870332368404,0.0959122249248991,0.00542648416101667,0.208706485666957,0.0125987791264442,0.584721252114606,0.0338734601167841
"33","503.2.2",503,0.127530578209012,0.00875568771339022,17,37533,0.2,0.15,0.35,0.12,"0.29416430812217",0.0179634484452232,0.0978141854907514,0.00554749218754627,0.100993121494007,0.00713522279927347,0.484460715246281,0.0288840225179503
