"","X","SimNumber","r","alpha","N0","id","autoCorr","propMiss","actAutoCorr","actPropMiss","estim_r","estim_alpha","se_r","se_alpha","lower_r","lower_alpha","upper_r","upper_alpha"
"20","2.3.4",2,0.567149080775463,0.00124966957885772,26,45020,0.3,0.25,0.41,0.22,"0.564358727044515",0.00123093529996071,0.0431909706031511,9.68962835608544e-05,0.479097354215313,0.00103978793852844,0.64840763131553,0.00141962455700625
"21","2.3.5",2,0.567149080775463,0.00124966957885772,26,45021,0.3,0.3,0.47,0.33,"0.816805991947012",0.00177554590201645,0.0431974159077536,9.63172203515442e-05,0.731628470714842,0.00158575709898782,0.900959415824196,0.0019633136125294
"22","2.3.6",2,0.567149080775463,0.00124966957885772,26,45022,0.3,0.35,0.39,0.33,"0.604678555522659",0.00129901517816333,0.042245671868212,9.31152729628968e-05,0.521358221611719,0.00111549600465,0.68695909620761,0.00148050261396578
"23","2.3.7",2,0.567149080775463,0.00124966957885772,26,45023,0.3,0.4,0.27,0.57,"0.645452738058686",0.00139988582370873,0.0396645422541679,8.81269627715513e-05,0.567231349580373,0.00122622413275764,0.722714422180376,0.00157167699810025
"24","2.3.8",2,0.567149080775463,0.00124966957885772,26,45024,0.3,0.45,0.33,0.58,"0.556483295009775",0.00123245227571717,0.0370410640016605,8.42803827801663e-05,0.483566356349135,0.00106668968822199,0.628763998865188,0.00139706087721715
"25","2.3.9",2,0.567149080775463,0.00124966957885772,26,45025,0.3,0.5,0.23,0.57,"0.70779931309356",0.00148974023532628,0.0385862061893253,8.30584111558923e-05,0.631649629001602,0.00132594371353228,0.782908380752863,0.00165153398942879
"26","2.3.10",2,0.567149080775463,0.00124966957885772,26,45026,0.3,0.55,0.11,0.4,"0.571380011973505",0.00123799690523638,0.0431045804166801,9.59237178718407e-05,0.486274335461802,0.00104873296395454,0.65524627690673,0.00142475789242021
"27","2.3.11",2,0.567149080775463,0.00124966957885772,26,45027,0.3,0.6,0.15,0.52,"0.735126562182304",0.0015724724903782,0.0383481273579154,8.3500975884286e-05,0.659620995696002,0.00140819817243594,0.809941158240257,0.00173551165645503
"28","2.3.12",2,0.567149080775463,0.00124966957885772,26,45028,0.3,0.65,0.15,0.48,"0.773025607965215",0.00167707735367565,0.0457809724025235,0.000100931931745573,0.682642499715938,0.0014779359767695,0.862102253412367,0.00187358486859662
"29","2.3.13",2,0.567149080775463,0.00124966957885772,26,45029,0.3,0.7,0.13,0.75,"0.602026198612481",0.00126051775753335,0.0358395196993018,7.91453932727139e-05,0.531462515412994,0.00110482940502441,0.671952395158489,0.00141507616944175
"30","2.3.14",2,0.567149080775463,0.00124966957885772,26,45030,0.3,0.75,0.5,0.8,"1.12163906729276",0.00245682660139185,0.0311352549050012,6.91992958888012e-05,1.06041835814995,0.00232089408040464,1.18246682617131,0.0025921513415204
"31","3.3",3,0.53900858377898,0.00900599225703627,19,45031,0.3,0.05,0.3,0.05,"0.625764198098759",0.0108508979514412,0.111728415685981,0.00194146840492894,0.405797652549689,0.00703839891946265,0.843755684118741,0.0146486407725345
"32","3.3.1",3,0.53900858377898,0.00900599225703627,19,45032,0.3,0.1,0.21,0.22,"0.654809356339124",0.0114392117397397,0.116028833813044,0.00203031703565099,0.42619549518048,0.00744862292729238,0.881018675437215,0.0154072857571384
"33","3.3.2",3,0.53900858377898,0.00900599225703627,19,45033,0.3,0.15,0.3,0.05,"0.616133071719302",0.0107532992551697,0.115956570719263,0.00202846936430589,0.387846157697542,0.00676971612720122,0.842373110637735,0.0147209007712616
"34","3.3.3",3,0.53900858377898,0.00900599225703627,19,45034,0.3,0.2,0.34,0.15,"0.643310863922898",0.0112303357646946,0.110906389175871,0.00194016525349404,0.42485746393138,0.00741862599649795,0.859595009646348,0.015023789719047
"35","3.3.4",3,0.53900858377898,0.00900599225703627,19,45035,0.3,0.25,0.21,0.22,"0.558144060566413",0.00971702455549231,0.111319084474756,0.00194415193057175,0.339145431623959,0.00590226448331578,0.775496029235424,0.0135229726974299
"36","3.3.5",3,0.53900858377898,0.00900599225703627,19,45036,0.3,0.3,0.12,0.33,"0.647403532678759",0.0111017440477158,0.106939261783864,0.0018348998536571,0.437076293425707,0.00750251490432217,0.856271933076447,0.0146952126215466
"37","3.3.6",3,0.53900858377898,0.00900599225703627,19,45037,0.3,0.35,0.08,0.37,"0.673743625097837",0.0115593505269975,0.11671998885126,0.00201349669993098,0.44422093080842,0.00760964683586483,0.901725416204143,0.015501875146102
"38","3.3.7",3,0.53900858377898,0.00900599225703627,19,45038,0.3,0.4,0.19,0.33,"0.724142867745159",0.0124015964619122,0.109977945647923,0.00190605526701253,0.507670277977631,0.00865953668233577,0.938767627854809,0.0161309807980656
"39","3.3.8",3,0.53900858377898,0.00900599225703627,19,45039,0.3,0.45,0.34,0.33,"0.548294458304577",0.00934686135767081,0.100463151760182,0.00172561053516458,0.350542001809965,0.00595979317572193,0.74434869371063,0.0127240265889354
"40","3.3.9",3,0.53900858377898,0.00900599225703627,19,45040,0.3,0.5,0.3,0.57,"0.708950792384237",0.0120499175625693,0.093945927037601,0.00160115069831216,0.523961142731957,0.00890649462512763,0.892226788154326,0.015182964339135
"41","3.3.10",3,0.53900858377898,0.00900599225703627,19,45041,0.3,0.55,0.18,0.5,"0.540119249871284",0.00959702844286981,0.103526710459745,0.00183965904809709,0.336736086048532,0.00599371778939152,0.742559638607376,0.013205156668599
"42","3.3.11",3,0.53900858377898,0.00900599225703627,19,45042,0.3,0.6,0.32,0.5,"0.702692501849719",0.0126349765422727,0.110745437570729,0.00199990286174712,0.484616111954096,0.00870735941479781,0.91873434968592,0.0165469068521308
"43","3.3.12",3,0.53900858377898,0.00900599225703627,19,45043,0.3,0.65,0.34,0.67,"0.5951753679502",0.00993614956869925,0.105365797332264,0.0017774565661419,0.387852880046718,0.0064481650057637,0.800873366356939,0.0134155588428813
"44","3.3.13",3,0.53900858377898,0.00900599225703627,19,45044,0.3,0.7,0.27,0.67,"0.503174156249717",0.0092161437921888,0.100476685294241,0.00184888762140145,0.305281022732826,0.00558580761015701,0.69915122714088,0.012833481256489
"45","3.3.14",3,0.53900858377898,0.00900599225703627,19,45045,0.3,0.75,0.36,0.77,"0.609759070256701",0.0111711372031994,0.0921641164121171,0.00167967261210083,0.428264637272426,0.00787457661953545,0.789546219375005,0.0144588595974104
"46","4.3",4,0.143962729749796,0.0055257069345098,19,45046,0.3,0.05,0.07,0.1,"0.0488331723150298",0.00248722098354175,0.077723916028512,0.00275335759216586,-0.105792374628169,-0.00293471176153759,0.198944383464703,0.007860764234549
"47","4.3.1",4,0.143962729749796,0.0055257069345098,19,45047,0.3,0.1,0.65,0.05,"0.0578378163023158",0.00271400047190416,0.0768361810072677,0.00263421908091783,-0.0950209753464159,-0.00247408692014864,0.206232176120302,0.00785415525311358
"48","4.3.2",4,0.143962729749796,0.0055257069345098,19,45048,0.3,0.15,0.28,0.13,"0.0716276989776519",0.00344926142603288,0.0777004690135668,0.00281161530840141,-0.0829080365919383,-0.0020842683477516,0.221733845517643,0.00893954157183191
"49","4.3.3",4,0.143962729749796,0.0055257069345098,19,45049,0.3,0.2,0.07,0.1,"0.0424591129903751",0.0022737726370834,0.0770460094247121,0.00265251825776699,-0.110738751179058,-0.00294770549390839,0.191333728047306,0.00745217636975851
"50","4.3.4",4,0.143962729749796,0.0055257069345098,19,45050,0.3,0.25,0.37,0.2,"0.0748095674808456",0.00338488060800393,0.0764773450271072,0.00266075816105454,-0.0772291823383091,-0.00185141358726094,0.222615776591901,0.00858088443075291
"51","4.3.5",4,0.143962729749796,0.0055257069345098,19,45051,0.3,0.3,0.39,0.2,"0.110084412892239",0.00432551487416371,0.0752862888016421,0.00261542613388092,-0.0394969437993308,-0.000819166250146891,0.255673094809103,0.00943519650035751
"52","4.3.6",4,0.143962729749796,0.0055257069345098,19,45052,0.3,0.35,0.17,0.42,"0.121811436193365",0.00541360766036066,0.0768551860313704,0.00277180002176575,-0.0309440698092097,-3.70291057642139e-05,0.270376059001404,0.0108303758281513
"53","4.3.7",4,0.143962729749796,0.0055257069345098,19,45053,0.3,0.4,0.18,0.4,"0.0833194756290497",0.00320895266563022,0.0704258630262555,0.00220719227372017,-0.0565573059997138,-0.00112964860422849,0.219558158488965,0.00752423639634601
"54","4.3.8",4,0.143962729749796,0.0055257069345098,19,45054,0.3,0.45,0.02,0.25,"0.0659262688245371",0.00302203624621847,0.0764914961834237,0.00266323446869861,-0.0862041799144389,-0.00222240514838012,0.213700143060673,0.00821972015171389
"55","4.3.9",4,0.143962729749796,0.0055257069345098,19,45055,0.3,0.5,0.23,0.4,"0.153300783232931",0.00624096544295643,0.0745127618335172,0.00255841731495887,0.00522804002002861,0.00121021291943775,0.29736579653468,0.0112410720573262
"56","4.3.10",4,0.143962729749796,0.0055257069345098,19,45056,0.3,0.55,0.11,0.52,"0.127142594659918",0.00507734551638011,0.0699889973818834,0.00231181305554734,-0.0116108837327084,0.000546653496572591,0.262780522176415,0.00961032845778698
"57","4.3.11",4,0.143962729749796,0.0055257069345098,19,45057,0.3,0.6,0.34,0.57,"0.121981484173568",0.00496291368649125,0.0773425611313757,0.00276204249605079,-0.0317306623669201,-0.00046967268539942,0.271499960113864,0.010359370268194
"58","4.3.12",4,0.143962729749796,0.0055257069345098,19,45058,0.3,0.65,0.38,0.52,"0.193316791783262",0.00819784219332978,0.0702711301603088,0.00248263572620268,0.0539009486652558,0.0033293400167037,0.32940425556726,0.0130630918923057
"59","4.3.13",4,0.143962729749796,0.0055257069345098,19,45059,0.3,0.7,0.3,0.7,"0.316475310625501",0.0175887589063453,0.0813370318031627,0.00384621702647502,0.155346614001213,0.0100677129629613,0.474227430704758,0.0251472936164977
"60","4.3.14",4,0.143962729749796,0.0055257069345098,19,45060,0.3,0.75,0.36,0.73,"0.247352145393349",0.0110563622112779,0.0762466822348739,0.00296409741070156,0.0961562977656509,0.00525169069625676,0.395075178195717,0.0168724579534718
"61","5.3",5,0.366721278495129,0.00319452965445817,21,45061,0.3,0.05,0.44,0.1,"0.374842716922187",0.00355810829840441,0.0666302473759407,0.000649182183627909,0.243553910491421,0.00228195343422776,0.504735710544483,0.00482665444329843
"62","5.3.1",5,0.366721278495129,0.00319452965445817,21,45062,0.3,0.1,0.13,0.08,"0.441909415896376",0.0042283000001999,0.0713760428853879,0.000698276314192988,0.301068543490446,0.00285335530749578,0.580853678359588,0.00559050107736804
"63","5.3.2",5,0.366721278495129,0.00319452965445817,21,45063,0.3,0.15,0.21,0.15,"0.507426666201065",0.00488498093354052,0.0721221164164085,0.000707929190658209,0.365310041627258,0.00349300997198046,0.648019840331614,0.00626799835951057
"64","5.3.3",5,0.366721278495129,0.00319452965445817,21,45064,0.3,0.2,0.21,0.22,"0.381922353681029",0.00364758100388959,0.0687312012278805,0.000673496415238174,0.246509423734705,0.00232371100241446,0.515925353237236,0.00496370687720158
"65","5.3.4",5,0.366721278495129,0.00319452965445817,21,45065,0.3,0.25,0.3,0.3,"0.331670956667227",0.00310024041564818,0.0627756947199226,0.000614475830607228,0.207781922249145,0.00189048027464158,0.453861017876899,0.00429920392370532
"66","5.3.5",5,0.366721278495129,0.00319452965445817,21,45066,0.3,0.3,0.11,0.4,"0.413381045414055",0.00391928002327299,0.0671647205097495,0.000649682412520169,0.281101579567277,0.00264271989477484,0.544381031896675,0.00518940975185948
"67","5.3.6",5,0.366721278495129,0.00319452965445817,21,45067,0.3,0.35,0.36,0.35,"0.330062449434161",0.00301021988285215,0.0638598956586374,0.000606960477961589,0.204261821794067,0.00181740100089051,0.454584832592953,0.00419660546655082
"68","5.3.7",5,0.366721278495129,0.00319452965445817,21,45068,0.3,0.4,0.25,0.28,"0.475016008674945",0.00454684097116456,0.0668089452623637,0.000652173350671747,0.3433009054612,0.00326402974240673,0.605185101684542,0.00582047511873381
"69","5.3.8",5,0.366721278495129,0.00319452965445817,21,45069,0.3,0.45,0.26,0.42,"0.369573262445191",0.00348960444275329,0.06447732125649,0.000629653254866826,0.242578946635226,0.00225248161377287,0.495322350182228,0.00472064079453886
"70","5.3.9",5,0.366721278495129,0.00319452965445817,21,45070,0.3,0.5,0.15,0.53,"0.436483181820736",0.00424455066198903,0.0699980363556311,0.00070137331884048,0.298440633286191,0.00286447281316642,0.572822720052139,0.00561374356714125
"71","5.3.10",5,0.366721278495129,0.00319452965445817,21,45071,0.3,0.55,0.16,0.37,"0.479587301836263",0.00459325564204587,0.0670613672225556,0.000657679217141343,0.34741135261575,0.00329998944385462,0.610283671644916,0.00587800362563454
"72","5.3.11",5,0.366721278495129,0.00319452965445817,21,45072,0.3,0.6,0.13,0.58,"0.58624452812286",0.00589286554447917,0.0760497612980975,0.000778477761841356,0.436928990531381,0.00436790555056453,0.735040797799665,0.00741950661370331
"73","5.3.12",5,0.366721278495129,0.00319452965445817,21,45073,0.3,0.65,0.09,0.68,"0.405070137889304",0.00389302127207694,0.0626187835730616,0.000625551601361163,0.281641272193238,0.00266309482462095,0.527102554623837,0.00511520836768396
"74","5.3.13",5,0.366721278495129,0.00319452965445817,21,45074,0.3,0.7,0.29,0.58,"0.458882995840593",0.00457151860716323,0.0635920223227383,0.000643843942914128,0.333775474993943,0.00330824815666062,0.583046342062192,0.0058320085835828
"75","5.3.14",5,0.366721278495129,0.00319452965445817,21,45075,0.3,0.75,0.34,0.55,"0.49443181840782",0.0050273796136254,0.0672919030419032,0.000701096364817007,0.361787215128561,0.00364875498677643,0.625565487518769,0.00639698365902762
"76","6.3",6,0.22021607166013,0.00568598132627085,19,45076,0.3,0.05,0.48,0.03,"0.157074293078173",0.0040179553357962,0.0871519664315907,0.00235895646781777,-0.0152684243242333,-0.000622598443814228,0.326384785652525,0.00862500882736548
"77","6.3.1",6,0.22021607166013,0.00568598132627085,19,45077,0.3,0.1,0.42,0.13,"0.183372204249757",0.00475443633275134,0.0857187766648975,0.00232088619164253,0.0139895233410377,0.000192876266074824,0.35002309394097,0.00929121747302564
"78","6.3.2",6,0.22021607166013,0.00568598132627085,19,45078,0.3,0.15,0.23,0.27,"0.166360780098314",0.00427661291878943,0.0878404607880173,0.0023770351927085,-0.0071973448928967,-0.000395602524512444,0.337149199267807,0.00892271491867325
"79","6.3.3",6,0.22021607166013,0.00568598132627085,19,45079,0.3,0.2,0.28,0.13,"0.155206264710225",0.003912152448942,0.0879017213594627,0.00235085439369021,-0.0185914567283757,-0.000712232931543711,0.325996174279581,0.00850346800287544
