"","X","SimNumber","r","alpha","N0","id","autoCorr","propMiss","actAutoCorr","actPropMiss","estim_r","estim_alpha","se_r","se_alpha","lower_r","lower_alpha","upper_r","upper_alpha"
"1","1.2",1,0.35270129008626,0.00529518827353604,19,30001,0.7,0.05,0.56,0.08,"0.299000168820875",0.00498003627065777,0.0764519228358804,0.00129865977618756,0.14809786731962,0.00242596893658636,0.447792888809688,0.00751677193380748
"2","1.2.1",1,0.35270129008626,0.00529518827353604,19,30002,0.7,0.1,0.65,0.05,"0.290752140897236",0.00485328714718538,0.0771149837037949,0.00131383058269896,0.138515424670663,0.00226885936448034,0.440809527472012,0.00741912874263569
"3","1.2.2",1,0.35270129008626,0.00529518827353604,19,30003,0.7,0.15,0.56,0.08,"0.33306007030218",0.00559344846698777,0.0789487155217646,0.00134892160291372,0.177240876326169,0.00294044195472411,0.486719939676396,0.00822820782580349
"4","1.2.3",1,0.35270129008626,0.00529518827353604,19,30004,0.7,0.2,0.56,0.13,"0.295341978282016",0.00498417376057746,0.0754306513292725,0.00129820675729161,0.146598447720717,0.00243393190124853,0.442286595367055,0.00752289916336122
"5","1.2.4",1,0.35270129008626,0.00529518827353604,19,30005,0.7,0.25,0.75,0.3,"0.264658607988588",0.00445618308513389,0.0761915828356842,0.00131293013895036,0.114334093915116,0.00187544446701383,0.413007839591677,0.00702217668792538
"6","1.2.5",1,0.35270129008626,0.00529518827353604,19,30006,0.7,0.3,0.67,0.28,"0.304895959858789",0.00506242146376634,0.0721688607596012,0.00121406380049126,0.162518817582517,0.00267650850877496,0.445425915514369,0.00743573130602358
"7","1.2.6",1,0.35270129008626,0.00529518827353604,19,30007,0.7,0.35,0.69,0.28,"0.256425424546121",0.00421261626111006,0.071819991814874,0.00122034532409672,0.114799216915412,0.00181571623686326,0.396337015738571,0.00659953288358246
"8","1.2.7",1,0.35270129008626,0.00529518827353604,19,30008,0.7,0.4,0.65,0.48,"0.252690660375283",0.0042994797115907,0.0798735254930409,0.00140341057367606,0.0949167214053888,0.00153707111278147,0.408030547746255,0.0070386145619577
"9","1.2.8",1,0.35270129008626,0.00529518827353604,19,30009,0.7,0.45,0.68,0.45,"0.29163675388014",0.0052297822456459,0.0749243928268272,0.00135419145308683,0.143786529846646,0.00256769322688245,0.437500178953343,0.00787632064807324
"10","1.2.9",1,0.35270129008626,0.00529518827353604,19,30010,0.7,0.5,0.65,0.65,"0.232952793131573",0.00354806310508005,0.0607430584042477,0.000962244731826778,0.113231100705994,0.00166006800273845,0.351346676752932,0.00543212769796267
"11","1.2.10",1,0.35270129008626,0.00529518827353604,19,30011,0.7,0.55,0.43,0.35,"0.305907166923445",0.0051766873143151,0.0746096654533629,0.00127625786124277,0.158834016256123,0.00267058025418693,0.451301483525389,0.00767346370604754
"12","1.2.11",1,0.35270129008626,0.00529518827353604,19,30012,0.7,0.6,0.62,0.78,"0.616155699430367",0.0119150440528835,0.0586367390899598,0.00107430516265312,0.500571600692796,0.00980887657333735,0.730431854807416,0.0140202506123015
"13","1.2.12",1,0.35270129008626,0.00529518827353604,19,30013,0.7,0.65,0.57,0.33,"0.357883835264718",0.00617577568902625,0.0785574632005431,0.00136789039235654,0.202888813125711,0.00348669727970982,0.510833365412139,0.00884880760016268
"14","1.2.13",1,0.35270129008626,0.00529518827353604,19,30014,0.7,0.7,0.39,0.8,"0.268794851759299",0.00424588296654425,0.052104422051336,0.0008524440345096,0.166153510510371,0.00257657840345751,0.37040701633674,0.00591826104024428
"15","1.2.14",1,0.35270129008626,0.00529518827353604,19,30015,0.7,0.75,0.76,0.73,"0.207617601581137",0.00387637710316958,0.0704056375754026,0.00137006848760515,0.0689376001484865,0.00119110025529049,0.344933625014984,0.00656190451755289
"16","2.2",2,0.567149080775463,0.00124966957885772,26,30016,0.7,0.05,0.48,0.03,"0.603981434897591",0.00131077187154626,0.0448858235379083,9.99929772137957e-05,0.515278906779476,0.00111329166926781,0.691235660035061,0.00150527332845498
"17","2.2.1",2,0.567149080775463,0.00124966957885772,26,30017,0.7,0.1,0.62,0.22,"0.580380023852678",0.00126162496367112,0.0423040281298293,9.4291538350068e-05,0.496873509466416,0.00107562635297209,0.662706879490617,0.00144525223838347
"18","2.2.2",2,0.567149080775463,0.00124966957885772,26,30018,0.7,0.15,0.67,0.12,"0.591918051973343",0.00127804934602404,0.0436134494522726,9.66830027913384e-05,0.505778675117054,0.00108721932764613,0.676746612880321,0.00146622331072077
"19","2.2.3",2,0.567149080775463,0.00124966957885772,26,30019,0.7,0.2,0.53,0.22,"0.603284150319487",0.00133137128570429,0.0444152174088712,0.000100130065270206,0.515551194753847,0.00113371521476599,0.689661483471577,0.00152623050138153
"20","2.2.4",2,0.567149080775463,0.00124966957885772,26,30020,0.7,0.25,0.55,0.18,"0.608251200196836",0.00131437453552132,0.0436122068178791,9.67028198366684e-05,0.522115729405284,0.00112350851880845,0.693078085036832,0.00150258866884806
"21","2.2.5",2,0.567149080775463,0.00124966957885772,26,30021,0.7,0.3,0.65,0.52,"0.463778808679001",0.000977438497543974,0.0363441345437586,7.87743912884977e-05,0.392199783784177,0.000822415191952263,0.534666808933014,0.00113120624091587
"22","2.2.6",2,0.567149080775463,0.00124966957885772,26,30022,0.7,0.35,0.77,0.18,"0.572405189604726",0.00123343517811929,0.0408395744018879,9.04413506441018e-05,0.491726502732857,0.00105488882928559,0.651821474943285,0.00140942717904381
"23","2.2.7",2,0.567149080775463,0.00124966957885772,26,30023,0.7,0.4,0.71,0.4,"0.522199675921864",0.00113398851552129,0.0395926882550018,8.85525698335879e-05,0.4441222779007,0.00095949762236632,0.599325618010379,0.0013066233002221
"24","2.2.8",2,0.567149080775463,0.00124966957885772,26,30024,0.7,0.45,0.5,0.22,"0.639458272000627",0.00138455621634415,0.0435601344624565,9.6637993825312e-05,0.553403253888678,0.00119376726817779,0.724161750914239,0.0015725938969312
"25","2.2.9",2,0.567149080775463,0.00124966957885772,26,30025,0.7,0.5,0.51,0.53,"0.476409163722746",0.00102646343023925,0.037847268625372,8.4263692766567e-05,0.401865540892008,0.000860634121283156,0.55022431647583,0.00119094178341326
"26","2.2.10",2,0.567149080775463,0.00124966957885772,26,30026,0.7,0.55,0.67,0.58,"0.481940104155036",0.00107072491686896,0.0415736639445016,9.49001136595777e-05,0.399940526963034,0.000883682079207125,0.562909581512896,0.001255690776738
