"","X","SimNumber","r","alpha","N0","id","autoCorr","propMiss","actAutoCorr","actPropMiss","estim_r","estim_alpha","se_r","se_alpha","lower_r","lower_alpha","upper_r","upper_alpha"
"1","1.1",1,0.35270129008626,0.00529518827353604,19,15001,0.6,0.05,0.48,0.03,"0.28689414780665",0.00479164133128935,0.0776996419383763,0.00132548498830378,0.133529699213279,0.0021847123631435,0.438114111665561,0.00738063874250308
"2","1.1.1",1,0.35270129008626,0.00529518827353604,19,15002,0.6,0.1,0.48,0.03,"0.302906084252334",0.00512208692358962,0.0783573753058834,0.00135195677408723,0.148249003666988,0.00246321468177624,0.455411431480245,0.0077629052322859
"3","1.1.2",1,0.35270129008626,0.00529518827353604,19,15003,0.6,0.15,0.46,0.25,"0.309927700861821",0.00520434899344527,0.0733912961588244,0.00125287554987417,0.165186427864171,0.00274299439447698,0.452882643469245,0.00765430768819009
"4","1.1.3",1,0.35270129008626,0.00529518827353604,19,15004,0.6,0.2,0.4,0.17,"0.348333289587181",0.00590611719653245,0.0792351595589945,0.0013649344764706,0.192132395293265,0.00322502599085022,0.502732811296445,0.00857554107591731
"5","1.1.4",1,0.35270129008626,0.00529518827353604,19,15005,0.6,0.25,0.25,0.23,"0.335895922182994",0.00570116061116507,0.0748460117415138,0.00129146500123991,0.188231023529938,0.00316285493322061,0.481630379109974,0.00822544932848209
"6","1.1.5",1,0.35270129008626,0.00529518827353604,19,15006,0.6,0.3,0.37,0.25,"0.29604976070439",0.00497445154972545,0.0739092901585242,0.00126749848734479,0.150596605192539,0.0024900921910707,0.440313983838472,0.00745855481545139
"7","1.1.6",1,0.35270129008626,0.00529518827353604,19,15007,0.6,0.35,0.52,0.3,"0.312838171205741",0.00517155155087509,0.0755623050668718,0.00127014258291312,0.163598643783669,0.00267190409435988,0.45980679603629,0.00765092212852053
"8","1.1.7",1,0.35270129008626,0.00529518827353604,19,15008,0.6,0.4,0.52,0.48,"0.376646734244932",0.00654552324421871,0.0695815195238589,0.00122397248361442,0.239525365271079,0.00414393658143713,0.512287585083636,0.00894196286718001
"9","1.1.8",1,0.35270129008626,0.00529518827353604,19,15009,0.6,0.45,0.66,0.63,"0.761178294808403",0.0128193618857787,0.0989022496094288,0.00167991240584362,0.566643789859577,0.00952463017564776,0.95432848302993,0.0161096744014571
"10","1.1.9",1,0.35270129008626,0.00529518827353604,19,15010,0.6,0.5,0.57,0.4,"0.336738249979611",0.00587729461456666,0.0697542159696701,0.00123317446133731,0.199183834883173,0.00345592351998827,0.472624049897925,0.00829003863430139
"11","1.1.10",1,0.35270129008626,0.00529518827353604,19,15011,0.6,0.55,0.53,0.32,"0.483286235420857",0.00805552159025332,0.0828654842785419,0.00139703620234822,0.320277824438115,0.00531685805836202,0.645105887347727,0.0107931593166269
"12","1.1.11",1,0.35270129008626,0.00529518827353604,19,15012,0.6,0.6,0.28,0.6,"0.674211159528919",0.0111588741765587,0.0756003124441996,0.00124684906234704,0.525158656341965,0.0087092545970009,0.821509640666557,0.0135968572470429
"13","1.1.12",1,0.35270129008626,0.00529518827353604,19,15013,0.6,0.65,0.49,0.6,"0.327133149268497",0.00533836183528555,0.0706029664689095,0.00116746327779416,0.1879181646515,0.00304545853770546,0.46468078246174,0.0076218937551822
"14","1.1.13",1,0.35270129008626,0.00529518827353604,19,15014,0.6,0.7,0.47,0.58,"0.221788926698795",0.00403490798511436,0.070208464192337,0.00132622002165906,0.0831543371497092,0.00142799768198483,0.358379969757163,0.00662695154224903
"15","1.1.14",1,0.35270129008626,0.00529518827353604,19,15015,0.6,0.75,0.57,0.75,"0.286858883392879",0.00483373764381479,0.0711177348086793,0.0012126760876522,0.146460433228871,0.00244921043767393,0.425248391531479,0.00720300180701517
