date,GPP,light,GPP.upper,GPP.lower,Jdate,light.rel,Q
2016-02-11T00:00:00Z,0.353997931933739,114.140958333333,0.673804070701591,0.0460625613974247,42,0.34449371283125624,7.957033128476795
2016-02-12T00:00:00Z,0.411043734980968,83.0026666666667,0.753102313343518,0.0924868284499398,43,0.25051390169154364,8.126934191718291
2016-02-13T00:00:00Z,-0.136650165117312,96.2630416666667,0.184502919473728,-0.46016109044385,44,0.29053560716859256,7.673864689740966
2016-02-14T00:00:00Z,-0.120126091450069,142.48075,0.203584241200724,-0.435131580698053,45,0.4300272513144645,7.220795187763639
2016-02-15T00:00:00Z,0.229698784260488,60.3097916666667,0.536682344534331,-0.0817388108866141,46,0.18202356414999693,7.843765752982463
2016-02-16T00:00:00Z,0.258331820683482,101.383916666667,0.573106361988957,-0.0583364952792078,47,0.3059911392357321,7.673864689740966
2016-02-17T00:00:00Z,0.30990787386116603,134.249166666667,0.639274786900149,-0.0270651740073004,48,0.4051831572540448,7.532280470373051
2016-02-18T00:00:00Z,0.380268797248576,121.955041666667,0.67805093536574,0.0958738647125838,49,0.368077732268098,7.107527812269308
2016-02-19T00:00:00Z,0.114054234877398,103.530333333333,0.441412212886518,-0.205048914093904,50,0.3124693312675816,7.928716284603212
2016-02-20T00:00:00Z,0.287631549064694,150.97,0.616786928864578,-0.0208177206632964,51,0.45564902017251246,10.64713329646717
2016-02-21T00:00:00Z,-0.0146890873661856,123.186291666667,0.325457585490084,-0.32688683828094,52,0.3717938206041078,14.83802618975744
2016-02-22T00:00:00Z,0.22963686980806,88.6085416666667,0.562701687450236,-0.090871391534858,53,0.2674332330220039,14.469907219400861
2016-02-23T00:00:00Z,0.424131969294994,130.079791666667,0.778126685004122,0.0822326206194556,54,0.3925993880715465,12.289510241134979
2016-02-24T00:00:00Z,0.467403995911614,133.133333333333,0.821432149682651,0.117790478440949,55,0.40181541290079936,10.930301735202999
2016-02-25T00:00:00Z,0.376232149108709,128.916541666667,0.715209438961368,0.0426397292685521,56,0.38908853344668276,10.194063794489844
2016-02-26T00:00:00Z,0.599387572437641,126.570375,0.962547906675262,0.271723108576551,57,0.3820074673883385,9.429509009903105
2016-02-27T00:00:00Z,0.416321391275779,147.718583333333,0.750627116159622,0.101326142160009,58,0.44583578033453536,9.146340571167276
2016-02-28T00:00:00Z,0.53893450714644,142.584458333333,0.895992745526661,0.190160152406554,59,0.43034025787515146,10.109113262869094
2016-02-29T00:00:00Z,0.195052463670454,86.2442916666667,0.529260166330602,-0.163143631442182,60,0.2602975888811622,13.139015557342466
2016-03-01T00:00:00Z,0.164494565160005,122.273083333333,0.476321271755751,-0.13787445827969,61,0.36903762743793567,11.9213912707784
2016-03-02T00:00:00Z,0.460432170042117,159.03875,0.788173428653123,0.124673365257667,62,0.4800016599785465,9.627726917018185
2016-03-03T00:00:00Z,0.509519187668332,149.961375,0.865305063447627,0.143231084214133,63,0.4526048458797954,9.146340571167276
2016-03-04T00:00:00Z,0.814751599152723,146.22575,1.16757720480628,0.478441184651237,64,0.4413301961415564,9.061390039546527
2016-03-05T00:00:00Z,0.693171041130056,91.7227916666667,1.03519592916768,0.366669508615921,65,0.2768324842710749,8.863172132431448
2016-03-06T00:00:00Z,0.760784042366737,185.422958333333,1.10318717033782,0.416475394040889,66,0.5596329686829953,8.410102630454121
2016-03-07T00:00:00Z,0.728501628281852,128.811458333333,1.09136379596037,0.398453181104515,67,0.38877137693962777,9.061390039546527
2016-03-08T00:00:00Z,0.375156088294507,145.62825,0.748667393072013,0.0103641236818839,68,0.43952685581200035,13.337233464457546
2016-03-09T00:00:00Z,-0.312293730046605,113.600166666667,0.031576608517847,-0.649316273386822,69,0.3428615263502744,19.227136990162787
2016-03-10T00:00:00Z,0.0473417153233129,110.310666666667,0.419500895568342,-0.263113144787029,70,0.3329333455735805,22.398623504004075
2016-03-11T00:00:00Z,0.156199627382462,214.875041666667,0.52189157469809,-0.189392030630783,71,0.648523562263659,19.17050330241562
2016-03-12T00:00:00Z,0.490346078828069,202.055041666667,0.851607477579015,0.112515818300044,72,0.609830971426992,15.376046223355514
2016-03-13T00:00:00Z,0.513310524732282,118.559166666667,0.848565714202023,0.189147007303913,73,0.35782849654988685,13.365550308331128
2016-03-14T00:00:00Z,0.415384112057258,65.8721666666667,0.779468499756335,0.0753007150111511,74,0.1988116062681799,13.535451371572625
2016-03-15T00:00:00Z,0.688009365294795,205.493291666667,1.01890841493865,0.337563348266483,75,0.6202081009468182,13.790302966434872
2016-03-16T00:00:00Z,0.230121114647782,67.8250416666667,0.603757390220323,-0.165550014017579,76,0.20470566191015777,16.70693788541391
2016-03-17T00:00:00Z,-0.334991553551472,101.4565,0.0124573649619779,-0.682633264163975,77,0.3062102061014275,19.93505808700236
2016-03-18T00:00:00Z,0.406859796709238,87.386625,0.752889579589928,0.0537725265934245,78,0.26374531401889634,17.244957919011984
2016-03-19T00:00:00Z,0.418311999034852,198.314125,0.770105624591468,0.0776755749360764,79,0.598540350683044,14.35663984390653
2016-03-20T00:00:00Z,0.514818905534623,219.958291666667,0.859362525852266,0.163393207797853,80,0.6638655367075349,12.232876553387813
2016-03-21T00:00:00Z,0.604613514113738,150.451791666667,0.966373326861973,0.238876497280915,81,0.4540849934166774,10.930301735202999
2016-03-22T00:00:00Z,0.531649090587142,127.455708333333,0.88567902482788,0.20228633698594,82,0.38467952982365183,10.109113262869094
2016-03-23T00:00:00Z,0.367610233648747,148.147375,0.709033685676069,0.0242106296491797,83,0.44712993482069135,9.910895355754015
2016-03-24T00:00:00Z,0.213900944837111,88.240875,0.564792441477214,-0.156835395191338,84,0.2663235625151696,10.56218276484642
2016-03-25T00:00:00Z,0.375873129953789,254.053958333333,0.743064986471468,-0.00482898634899125,85,0.7667711279428462,12.572678679870807
2016-03-26T00:00:00Z,0.574276330785983,243.052875,0.97075829257009,0.212718727673025,86,0.7335682873674383,14.15842193679145
2016-03-27T00:00:00Z,0.261253959902824,177.935083333333,0.625434094323814,-0.0905560367520269,87,0.5370334925822848,16.70693788541391
2016-03-28T00:00:00Z,-0.0299176698056573,178.120208333333,0.297286493330886,-0.367612799786435,88,0.5375922262701661,19.368721209530705
2016-03-29T00:00:00Z,0.134753336902201,257.066833333333,0.505548866024366,-0.218852979950265,89,0.7758644149644549,20.24654336961177
2016-03-30T00:00:00Z,0.532925644654459,172.390125,0.844413439007478,0.177956554038386,90,0.520298016451394,16.59367050991958
2016-03-31T00:00:00Z,0.3839422062529,98.7049583333333,0.77835630009725,-0.0118312215163676,91,0.2979056604010862,22.45525719175124
2016-04-01T00:00:00Z,-0.517563813891236,191.170375,-0.148176967842911,-0.873763829764232,92,0.5769794929771596,32.847538893356166
2016-04-02T00:00:00Z,-0.695536860204401,103.321583333333,-0.311297831348146,-1.07635964767683,93,0.311839293955791,31.148528260941188
2016-04-03T00:00:00Z,-0.0286111086823785,100.41675,0.345024236420277,-0.396284722114001,94,0.3030720921137189,22.115455065268243
2016-04-04T00:00:00Z,0.111991488298343,148.111875,0.478935447256985,-0.274797456590685,95,0.4470227907509018,17.443175826127067
2016-04-05T00:00:00Z,0.441008497533842,202.827916666667,0.820959354469545,0.0236435495093356,96,0.6121636185520224,15.347729379481931
2016-04-06T00:00:00Z,0.303413839444906,84.9587916666667,0.678338666044751,-0.0759986907946474,97,0.2564177662976571,14.894659877504605
2016-04-07T00:00:00Z,0.234780430767051,156.933958333333,0.614667555178563,-0.145169415341985,98,0.47364909814120076,15.517630442723428
2016-04-08T00:00:00Z,0.370712167622077,71.9348333333333,0.800048892135454,-0.0602159844035053,99,0.21710960008350208,15.036244096872519
2016-04-09T00:00:00Z,0.523056654139833,187.824916666667,0.929917489951528,0.143436007328496,100,0.5668824219590026,14.300006156159364
2016-04-10T00:00:00Z,0.497724556682708,82.9104166666667,0.887836056485512,0.102377399795171,101,0.25023547801723145,13.507134527699042
2016-04-11T00:00:00Z,0.341514813016643,175.407875,0.743934909440816,-0.0500729223766361,102,0.5294060169192061,12.969114494100968
2016-04-12T00:00:00Z,0.539572299342768,236.12625,0.928623216452151,0.165630605143619,103,0.7126627439193861,12.99743133797455
2016-04-13T00:00:00Z,0.834640253617365,72.899875,1.25004762856294,0.373254036679122,104,0.22002223365204104,12.516044992123641
2016-04-14T00:00:00Z,0.972795058392123,264.962083333333,1.42230345627793,0.512870662528522,105,0.7996934069927851,12.20455970951423
2016-04-15T00:00:00Z,1.12810833119546,270.207666666667,1.54984960674751,0.691975801060823,106,0.8155253266196442,11.836440739157652
2016-04-16T00:00:00Z,1.20841994269437,267.461375,1.65004532093488,0.78052973048964,107,0.8072366261690594,11.468321768801074
2016-04-17T00:00:00Z,1.64186018843238,267.616166666667,2.09109224069721,1.20233555065605,108,0.8077038095250091,11.04356911069733
2016-04-18T00:00:00Z,1.79637492960183,265.804916666667,2.22659629121872,1.35713974866213,109,0.8022371983586352,10.618816452593586
2016-04-19T00:00:00Z,1.68454783580933,250.661541666667,2.11943078355853,1.25154896045458,110,0.756532329968525,10.25069748223701
2016-04-20T00:00:00Z,1.64435340231727,183.172125,2.06888450849203,1.2070931844191,111,0.552839632239299,9.854261668006849
2016-04-21T00:00:00Z,1.04921947253902,113.326166666667,1.45420564685457,0.631470023944286,112,0.342034555220068,9.995845887374763
2016-04-22T00:00:00Z,1.86396446425786,201.669916666667,2.3057477688588,1.40687286886146,113,0.6086686091769163,10.477232233225672
2016-04-23T00:00:00Z,2.0581118498505,262.467,2.49922998235386,1.63325668209507,114,0.7921628891675089,10.222380638363427
2016-04-24T00:00:00Z,1.56007943405827,116.112083333333,1.981265945997,1.12647486430293,115,0.3504428495795343,9.854261668006849
2016-04-25T00:00:00Z,2.21378080764756,171.548208333333,2.71214140905864,1.68388571212489,116,0.5177569917164551,9.9392121996275975
2016-04-26T00:00:00Z,1.49761722833585,196.117666666667,1.92935295975078,1.09680945380663,117,0.5919111257546945,10.44891538935209
2016-04-27T00:00:00Z,2.14091581349791,292.211541666667,2.61351224050159,1.69685563154608,118,0.8819361637644308,10.307331169984176
2016-04-28T00:00:00Z,1.46771103027231,144.294916666667,1.86448818198858,1.0458026051278,119,0.4355026653973714,9.854261668006849
2016-04-29T00:00:00Z,2.39918467963132,169.37875,2.88610552855159,1.90346785098301,120,0.5112092566440017,9.854261668006849
2016-04-30T00:00:00Z,2.63049897952544,256.44875,3.09221436935977,2.20724545477601,121,0.773998951195374,9.684360604765352
2016-05-01T00:00:00Z,1.60059733979878,108.729125,2.01406662192588,1.17336439888764,122,0.3281600269620761,9.599410073144602
2016-05-02T00:00:00Z,2.53474054799033,238.061416666667,2.98524452932882,2.07930769689503,123,0.7185033532824207,9.797627980259684
2016-05-03T00:00:00Z,3.05585604475649,278.452458333333,3.51288019223479,2.58648367291722,124,0.8404092853163578,9.486142697650271
2016-05-04T00:00:00Z,1.81409378836964,110.459208333333,2.26771203901981,1.3629880705423,125,0.33338166553695836,10.024162731248346
2016-05-05T00:00:00Z,1.4040391362857,272.392166666667,1.88723365860479,0.900062414454891,126,0.8221184595902135,13.818619810308455
2016-05-06T00:00:00Z,2.29534806911416,290.909416666667,2.76145485566434,1.87387221351105,127,0.8780061645566933,12.827530274733054
2016-05-07T00:00:00Z,2.9769265987305,280.036708333333,3.49825878185782,2.4865351160501,128,0.8451907780646409,10.958618579076582
2016-05-08T00:00:00Z,3.1049407582916,294.6415425,3.58566831117213,2.62149310156585,129,0.8892702533102119,10.024162731248346
2016-05-09T00:00:00Z,3.39817869311708,299.255333333333,3.88134259052458,2.91893136008632,130,0.9031953329451665,9.57109322927102
2016-05-10T00:00:00Z,2.5402758860965,153.071958333333,2.99587723418211,2.06756089801278,131,0.46199303060522506,9.146340571167276
2016-05-11T00:00:00Z,3.9437971875347,164.343625,4.56245300427472,3.32759298728535,132,0.49601253032290404,9.004756351799362
2016-05-12T00:00:00Z,2.47871104412634,256.531875,2.99354256474095,2.01718305264483,133,0.774249834316536,8.948122664052196
2016-05-13T00:00:00Z,3.1185682626499,250.600041666667,3.56773152390888,2.67555106884141,134,0.7563467141856502,8.919805820178613
2016-05-14T00:00:00Z,2.74959114635407,98.5445833333333,3.2682253085955,2.26091636696993,135,0.29742162574777653,9.627726917018185
2016-05-15T00:00:00Z,2.9850457569584,192.101791666667,3.48337217550724,2.51090457846516,136,0.5797906414936804,10.080796418995511
2016-05-16T00:00:00Z,3.58836988840197,226.454916666667,4.12433616536001,3.0581974657964,137,0.6834732787468688,9.57109322927102
2016-05-17T00:00:00Z,4.07401369796738,313.602625,4.62465745794665,3.57432397116057,138,0.9464975081458425,9.08970688342011
2016-05-18T00:00:00Z,4.4614583832899,311.95325,4.95414093825338,3.90673131672469,139,0.941519458846995,8.834855288557865
2016-05-19T00:00:00Z,4.85984292939133,311.171708333333,5.3525751086038,4.34041657570117,140,0.9391606544842686,8.580003693695618
2016-05-20T00:00:00Z,4.70504174993187,307.554166666667,5.20491844767346,4.19172630023101,141,0.9282423971096272,8.381785786580538
2016-05-21T00:00:00Z,4.9109836179028,304.124,5.46569403593903,4.38535595395649,142,0.9178896642441888,8.240201567212624
2016-05-22T00:00:00Z,4.92821834315686,311.776208333333,5.47297720440396,4.43593933152545,143,0.9409851218135012,8.155251035591874
2016-05-23T00:00:00Z,5.03703998224459,313.645166666667,5.5285442817424,4.55623639422389,144,0.9466259049712605,8.041983660097543
2016-05-24T00:00:00Z,4.82550880113777,307.388666666667,5.32969834913867,4.3168479065022,145,0.9277428944744113,7.843765752982463
2016-05-25T00:00:00Z,4.57538071853623,294.82525,5.08061754554665,4.06003729890514,146,0.8898247087806586,7.928716284603212
2016-05-26T00:00:00Z,3.764008089594,302.459833333333,4.26782958652568,3.2676011002579,147,0.9128669715829277,10.080796418995511
2016-05-27T00:00:00Z,1.78992022756075,261.806375,2.21058775108269,1.37239708441745,148,0.7901690285730103,10.73208382808792
2016-05-28T00:00:00Z,2.95278715684131,249.918291666667,3.37648133631924,2.49528460686476,149,0.7542890953242697,9.486142697650271
2016-05-29T00:00:00Z,2.73307239231666,282.132166666667,3.20375160135133,2.25861411813573,150,0.8515151705690852,9.37287532215594
2016-05-30T00:00:00Z,3.87954378458067,313.348916666667,4.38512942134699,3.40737794065009,151,0.9457317801635098,8.664954225316366
2016-05-31T00:00:00Z,4.10134571215615,310.922958333333,4.60709430736816,3.60950904497819,152,0.9384098914600391,8.211884723339042
2016-06-01T00:00:00Z,2.06804026588172,170.660666666667,2.52016110717326,1.65228879158653,153,0.5150782642157685,7.900399440729629
2016-06-02T00:00:00Z,3.22932527873439,319.133291666667,3.72751356601366,2.69160024742546,154,0.9631898499857287,7.815448909108881
2016-06-03T00:00:00Z,4.1049314560291,317.47675,4.64145913659797,3.56635395106486,155,0.9581901706634013,7.730498377488131
2016-06-04T00:00:00Z,3.26997204095489,213.030208333333,3.73243638500226,2.82666404339887,156,0.6429555918012148,7.787132065235297
2016-06-05T00:00:00Z,1.53071206414734,249.490333333333,1.99820916761972,1.08342227707065,157,0.752997455957122,8.041983660097543
2016-06-06T00:00:00Z,2.53142146780373,279.252083333333,2.99452229442177,2.08444686530455,158,0.8428226677615817,8.721587913063534
2016-06-07T00:00:00Z,1.96692619899497,198.455041666667,2.4113938485232,1.53066177863558,159,0.5989656573074913,8.353468942706956
2016-06-08T00:00:00Z,3.49692977743853,326.097875,4.01378007343834,2.96193164328767,160,0.9842099571046462,8.01366681622396
2016-06-09T00:00:00Z,3.70109200049242,227.836,4.18461949882831,3.22879847374,161,0.6876415854807217,7.7021815336145485
2016-06-10T00:00:00Z,4.57485623629706,307.630916666667,5.09273611399164,4.05284967992361,162,0.9284740395703693,7.503963626499468
2016-06-11T00:00:00Z,3.99862769413648,315.205208333333,4.54417617588444,3.49927987657947,163,0.951334333512326,8.29683525495979
2016-06-12T00:00:00Z,4.30446750478583,331.329583333333,4.81230866920077,3.75580016944614,164,1,8.155251035591874
2016-06-13T00:00:00Z,2.06005760187222,146.677333333333,2.50073817606852,1.57931676137902,165,0.4426931391326103,7.560597314246634
2016-06-14T00:00:00Z,4.38655445580471,218.853,4.96451273837086,3.79979320850257,166,0.6605296086097561,7.447329938752302
2016-06-15T00:00:00Z,2.39336128808665,215.346041666667,2.85685185161648,1.95822302907091,167,0.649945107527627,7.6172310019938
2016-06-16T00:00:00Z,2.69723609636997,199.209875,3.19492347965102,2.21258962844693,168,0.6012438521059726,7.843765752982463
2016-06-17T00:00:00Z,3.9798456283843,322.260541666667,4.54042763071397,3.36765854162215,169,0.9726283370913422,9.429509009903105
2016-06-18T00:00:00Z,4.16194156045683,318.249375,4.69977878613278,3.63607331193783,170,0.9605220632527288,8.353468942706956
2016-06-19T00:00:00Z,4.39398674474587,320.576208333333,4.93447431423824,3.89139354046149,171,0.967544778550059,7.475646782625885
2016-06-20T00:00:00Z,3.75596210381081,300.24475,4.30086465098791,3.23534234858443,172,0.9061815337447239,7.079210968395725
2016-06-21T00:00:00Z,4.0250653491332,324.811,4.53252524953756,3.48930140063538,173,0.980325984574776,6.93762674902781
2016-06-22T00:00:00Z,3.6885986005265,275.934041666667,4.1930075016579,3.19855838922582,174,0.8328083441588265,6.824359373533479
2016-06-23T00:00:00Z,4.07277678409988,177.439041666667,4.6542761882513,3.49155223078704,175,0.535536367992094,6.73940884191273
2016-06-24T00:00:00Z,4.50094034576345,321.756416666667,5.04098350051966,3.94992037629365,176,0.9711068158467608,6.654458310291981
2016-06-25T00:00:00Z,4.80598123039044,307.613208333333,5.31884262860101,4.29091363073105,177,0.9284205932914229,6.597824622544816
2016-06-26T00:00:00Z,2.11552291592079,271.055583333333,2.51489318404451,1.71337877639185,178,0.8180844602114459,7.0508941245221415
2016-06-27T00:00:00Z,3.75945444888023,311.502458333333,4.29672875714541,3.20342592599901,179,0.9401589052189976,7.362379407131554
2016-06-28T00:00:00Z,5.48165820463221,218.016375,6.12828077841032,4.75616562022268,180,0.6580045548805262,6.994260436774976
2016-06-29T00:00:00Z,4.36343535780082,322.749208333333,4.89694249449037,3.84434142666202,181,0.9741032028783022,6.654458310291981
2016-06-30T00:00:00Z,3.99480707715241,305.628083333333,4.48213905942241,3.49925974733199,182,0.9224292025437912,6.484557247050484
2016-07-01T00:00:00Z,4.54741162406982,300.431875,5.11626137738075,3.99165114618479,183,0.9067463037182271,6.654458310291981
2016-07-02T00:00:00Z,5.03983268939292,283.928416666667,5.62924118884052,4.45680464274248,184,0.8569365095932945,6.824359373533479
2016-07-03T00:00:00Z,4.88042402229565,320.049833333333,5.44214749023372,4.33689640801084,185,0.9659561036279335,6.569507778671233
2016-07-04T00:00:00Z,4.94672432163872,313.077375,5.49113109889335,4.41279199758141,186,0.9449122286343794,6.371289871556153
2016-07-05T00:00:00Z,4.51806777438297,313.196083333333,5.0750070153241,3.96049317412711,187,0.9452705073372308,6.371289871556153
2016-07-06T00:00:00Z,4.57917540347403,255.71425,5.09571262075188,4.08277448703213,188,0.7717821253007147,6.2580224960618205
2016-07-07T00:00:00Z,4.42290697620854,269.482083333333,5.03239800719531,3.860507255296,189,0.8133354124983806,6.456240403176901
2016-07-08T00:00:00Z,3.13667669544127,219.074083333333,3.63549732773806,2.65495681036138,190,0.6611968696828808,6.711091998039147
2016-07-09T00:00:00Z,3.66972456499015,231.431583333333,4.21528691505933,3.17096130535692,191,0.698493569469473,6.965943592901393
2016-07-10T00:00:00Z,4.6187173647316,306.955875,5.0983124358418,4.08511173064711,192,0.9264366674170114,6.456240403176901
2016-07-11T00:00:00Z,2.42864200737278,243.398208333333,2.86677352110339,2.0329530198596,193,0.7346105526848264,6.371289871556153
2016-07-12T00:00:00Z,4.00067459568639,254.608583333333,4.55846478289206,3.47278151648013,194,0.7684450653993818,6.427923559303318
2016-07-13T00:00:00Z,4.61728437692209,305.744916666667,5.18111935106754,4.07604709096332,195,0.9227818222288752,6.569507778671233
2016-07-14T00:00:00Z,3.27984767257837,262.124791666667,3.7799572754678,2.78359678707308,196,0.7911300555464051,6.541190934797649
2016-07-15T00:00:00Z,1.98636548938097,166.608666666667,2.47128554665773,1.49424744195966,197,0.5028487495457081,6.34297302768257
2016-07-16T00:00:00Z,4.13545804733584,312.61175,4.67784075806081,3.53396922036367,198,0.9435069058880202,6.371289871556153
2016-07-17T00:00:00Z,2.49137577469801,205.513875,2.97871531611768,1.94958162150995,199,0.620270224386343,6.34297302768257
2016-07-18T00:00:00Z,4.18439428665509,307.232875,4.70406858466262,3.67176867423324,200,0.9272726929756507,6.2580224960618205
2016-07-19T00:00:00Z,4.33207262944972,306.792166666667,4.90551632951191,3.78011058090284,201,0.9259425722876662,6.1164382766939065
2016-07-20T00:00:00Z,4.4713803344209,301.955291666667,5.0326119198296,3.90730316933961,202,0.9113441927788437,6.031487745073157
2016-07-21T00:00:00Z,2.54604707733737,240.227125,3.04798252460295,2.03559200088073,203,0.7250397703193328,6.711091998039147
2016-07-22T00:00:00Z,3.63561013998673,301.878291666667,4.17984964264579,3.09761581205596,204,0.9111117957823989,8.01366681622396
2016-07-23T00:00:00Z,3.55919565328511,301.384833333333,4.06720480736716,3.04682231702017,205,0.9096224680611324,7.022577280648559
2016-07-24T00:00:00Z,1.901014847928,206.786,2.34902760723999,1.47354782624999,206,0.6241096793097514,6.569507778671233
2016-07-25T00:00:00Z,3.90648636430882,300.186125,4.44682686495272,3.38103092427432,207,0.9060045951224306,6.626141466418399
2016-07-26T00:00:00Z,3.77885083995467,296.765625,4.30297474133742,3.23673779010377,208,0.8956810376374993,6.371289871556153
2016-07-27T00:00:00Z,2.9968604688399,255.223833333333,3.4588802637448,2.51533250625776,209,0.7703019777638326,6.2580224960618205
2016-07-28T00:00:00Z,3.16243534708291,211.950833333333,3.71497453722576,2.60972549218125,210,0.6396978839046213,7.334062563257971
2016-07-29T00:00:00Z,1.88960851408817,258.073166666667,2.33318789415565,1.46464508329884,211,0.7789016726798988,7.41901309487872
2016-07-30T00:00:00Z,2.39304695547544,279.972958333333,2.88501810743977,1.89782076034353,212,0.8449983714604414,7.022577280648559
2016-07-31T00:00:00Z,2.53905041920426,232.352791666667,2.98603951200154,2.12556725364551,213,0.701273907778133,6.569507778671233
2016-08-01T00:00:00Z,3.31842964823218,278.234333333333,3.81700124434089,2.8194297912247,214,0.8397509529157143,6.371289871556153
