missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
y_noMiss,b_Intercept,0.4449133986792118,0.07922868402137687,0.2871226171905622,0.4454759610793757,0.6011316175490993,MNAR,brms,765
y_noMiss,b_light,-1.6903459178524125,0.053720012516034255,-1.7962809849964196,-1.6899889251084004,-1.5846439383568056,MNAR,brms,765
y_noMiss,b_discharge,-0.9883522049244942,0.0546846166555122,-1.0955464749469224,-0.9872639393577622,-0.8824666773147257,MNAR,brms,765
y_noMiss,phi,0.28912750926275205,0.056801831120826936,0.17899086559225794,0.2891023346853701,0.39951214811578534,MNAR,brms,765
y_noMiss,sigma,0.951757294284594,0.03965230260280243,0.8777161547087716,0.9506697099291261,1.0331453663815489,MNAR,brms,765
y_noMiss,Intercept,0.3981701221617161,0.07923122287455868,0.2404697072701132,0.3988395234781045,0.5543698246031749,MNAR,brms,765
