missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
y_noMiss,b_Intercept,-0.6909184058917073,0.07767739251937418,-0.8397394753654144,-0.6910847934138282,-0.5381780281661517,MNAR,brms,1000
y_noMiss,b_light,-0.9225267521723686,0.059007702305781735,-1.0374730044483569,-0.9221379324982576,-0.8074312702327322,MNAR,brms,1000
y_noMiss,b_discharge,1.0081199112344312,0.06301817698717702,0.8856703140856682,1.008980967205909,1.1303448144973076,MNAR,brms,1000
y_noMiss,phi,0.24009864553886404,0.058693559700376215,0.12427352785363528,0.2395494054978573,0.35540289638876216,MNAR,brms,1000
y_noMiss,sigma,0.9859395497998429,0.040540498984936085,0.9116711449674935,0.9846005353032322,1.068237757356836,MNAR,brms,1000
y_noMiss,Intercept,-0.6682957351136174,0.07769384678781463,-0.8177589435370819,-0.668314825990376,-0.5144216015853118,MNAR,brms,1000
y_noMiss,b_Intercept,0.4461514498234135,0.09238767146932238,0.2649430816835751,0.4471358789507579,0.6263841316796622,MNAR,brms,100
y_noMiss,b_light,0.06304168143854638,0.053426073959166195,-0.042973694987695314,0.06364136383681832,0.16755017775358966,MNAR,brms,100
y_noMiss,b_discharge,0.25144924319242307,0.054442317531119486,0.14481821167580547,0.251536716897129,0.35844415618105696,MNAR,brms,100
y_noMiss,phi,0.372483813087044,0.0545676717505146,0.26708840451815263,0.37223304061333284,0.4776803269861994,MNAR,brms,100
y_noMiss,sigma,0.9708077736587113,0.04116932531847498,0.89435955943718215,0.9688889853648774,1.0541322068983745,MNAR,brms,100
y_noMiss,Intercept,0.47065247605976424,0.09224269117012207,0.29019959104379994,0.471236731040774,0.6506697942340046,MNAR,brms,100
y_noMiss,b_Intercept,0.6981950710273022,0.08300835045467364,0.5379147525026609,0.6974125040880904,0.8652615245401668,MNAR,brms,101
y_noMiss,b_light,1.037000798356019,0.059174672674195294,0.9232182967062793,1.036700253305364,1.154849418491782,MNAR,brms,101
y_noMiss,b_discharge,-1.5492705943932514,0.05526516512938349,-1.6598369148839673,-1.5492280999543073,-1.440991043268802,MNAR,brms,101
y_noMiss,phi,0.3056995628537823,0.0564455836729492,0.19294706600952272,0.3054654849987529,0.41655773386433603,MNAR,brms,101
y_noMiss,sigma,0.9886197209726721,0.04202333056055257,0.9093598199919849,0.9870976172337145,1.0758329421714545,MNAR,brms,101
y_noMiss,Intercept,0.6411163161148098,0.08280865967438439,0.4807975688621819,0.6402305098486583,0.8072835627856294,MNAR,brms,101
y_noMiss,b_Intercept,0.6743687159259707,0.06235993841172301,0.5543765504068939,0.6738048522990779,0.7985396699841955,MNAR,brms,102
y_noMiss,b_light,2.026373547092136,0.054789499937573066,1.9206976087626915,2.025508612587649,2.1341838438299403,MNAR,brms,102
y_noMiss,b_discharge,-0.012585103344687215,0.05863542257936475,-0.12818560173231813,-0.012029951850737842,0.10385259391655109,MNAR,brms,102
y_noMiss,phi,0.10327348840713443,0.0583623267091114,-0.009336173262800162,0.10300938196508808,0.21830565111900324,MNAR,brms,102
y_noMiss,sigma,0.9577356097503568,0.04004423184165249,0.8836211857746601,0.9559741465329714,1.0390178786390827,MNAR,brms,102
y_noMiss,Intercept,0.8318136338048553,0.06185902303195806,0.7126282357307321,0.8310690250313097,0.9547488671470503,MNAR,brms,102
y_noMiss,b_Intercept,0.8184889950389593,0.2547027526381959,0.30198357374018686,0.8217771082353315,1.3206918832569645,MNAR,brms,103
y_noMiss,b_light,0.2442028206981741,0.04349497112618474,0.15799866643872387,0.24412238394446056,0.3304123158479866,MNAR,brms,103
y_noMiss,b_discharge,0.5001250792107115,0.04345206955886998,0.4161774682880347,0.49972951936644294,0.586867103504379,MNAR,brms,103
y_noMiss,phi,0.7787827339420332,0.03796223956080249,0.7046124216870275,0.7785485117878408,0.8545697890308693,MNAR,brms,103
y_noMiss,sigma,0.949100635473133,0.040534690451559614,0.873069978147295,0.9476099980016337,1.0329321281131325,MNAR,brms,103
y_noMiss,Intercept,0.8309380798416494,0.2546843358087637,0.3118183377555477,0.8340462362066796,1.3315551057432462,MNAR,brms,103
y_noMiss,b_Intercept,2.258365847092956,0.0646753108153148,2.1292623451202592,2.259129553576438,2.3848328780291483,MNAR,brms,104
y_noMiss,b_light,-0.19705932316008515,0.054682731498402214,-0.30531295862328867,-0.19740733402890684,-0.0898689199619049,MNAR,brms,104
y_noMiss,b_discharge,-0.4140702885639088,0.058439452858893355,-0.5299480983559284,-0.4138463120296534,-0.3001019397788214,MNAR,brms,104
y_noMiss,phi,0.09921531653979278,0.05911089760611967,-0.01731959158303467,0.09968498083989102,0.2147750540911151,MNAR,brms,104
y_noMiss,sigma,1.0097783573751773,0.04245426750676892,0.9301527287820626,1.0087358369112125,1.0966654482378722,MNAR,brms,104
y_noMiss,Intercept,2.2352659459640596,0.06457958966569917,2.106974479383414,2.2356302053506756,2.3615891129056163,MNAR,brms,104
y_noMiss,b_Intercept,-0.37513574303587877,0.23726661780483546,-0.8588922112661669,-0.37037124658435516,0.07563956758663395,MNAR,brms,105
y_noMiss,b_light,1.3428100698999539,0.05492853358292841,1.2349858411614063,1.342896869851351,1.4485084021076886,MNAR,brms,105
y_noMiss,b_discharge,-0.6240105500518022,0.052175991453474145,-0.725951950026735,-0.6242231189281924,-0.5215213237964291,MNAR,brms,105
y_noMiss,phi,0.7392178915878598,0.04255526200288466,0.6572393111212793,0.7384777919190044,0.8230136804000893,MNAR,brms,105
y_noMiss,sigma,1.021194493341904,0.04305575700532378,0.9405417451988358,1.0203501532713486,1.1079357611115355,MNAR,brms,105
