missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.17,b_Intercept,0.3249050441406852,0.13342312782986385,0.061186051929013906,0.32572404874126426,0.5883066510457404,MNAR,brms,146
propMissAct_0.17,b_light,1.0400003034215108,0.05587355196003882,0.9317471188529078,1.0393262250171398,1.1500672898028603,MNAR,brms,146
propMissAct_0.17,b_discharge,0.503440865281853,0.05610051168560159,0.3940597475162902,0.5030809798942899,0.6121133248118933,MNAR,brms,146
propMissAct_0.17,phi,0.6116462789583652,0.05385539833061127,0.5043891237851142,0.61243429610142,0.7163065049176057,MNAR,brms,146
propMissAct_0.17,sigma,0.8634383200487061,0.040321416232038804,0.7893554696372534,0.8618664808270685,0.945373427392733,MNAR,brms,146
propMissAct_0.17,Intercept,0.289848641442773,0.1333347018539911,0.026507340062988046,0.2910150819340489,0.5536138147211634,MNAR,brms,146
propMissAct_0.18,b_Intercept,0.3239784123231917,0.13167049775108455,0.06320201060321681,0.3249329240926722,0.5815990409125346,MNAR,brms,146
propMissAct_0.18,b_light,1.0310532650307227,0.0578447488945228,0.9171328615976553,1.0307410987736274,1.1430368221217506,MNAR,brms,146
propMissAct_0.18,b_discharge,0.4995292081052282,0.057741757427619514,0.3858051796346691,0.5002385501019735,0.60989711776403,MNAR,brms,146
propMissAct_0.18,phi,0.6041188099785116,0.05462059650179218,0.49508370113503386,0.604092557452129,0.7072646908582236,MNAR,brms,146
propMissAct_0.18,sigma,0.8688513084990988,0.04018449973391002,0.7944544388377407,0.8673778340209417,0.9531393826921063,MNAR,brms,146
propMissAct_0.18,Intercept,0.2892296969847208,0.1315800578459127,0.027929054817160813,0.2905954696239992,0.545922222073538,MNAR,brms,146
propMissAct_0.18,b_Intercept,0.3145257906745997,0.13009821587401194,0.059440171647598246,0.3148434564008542,0.5725365726019367,MNAR,brms,146
propMissAct_0.18,b_light,1.0264398150163476,0.05692535164980867,0.9146930361741787,1.0268910683143513,1.1373138751369891,MNAR,brms,146
propMissAct_0.18,b_discharge,0.4926022716364257,0.05744077041708135,0.3786241452018857,0.4923522778859766,0.6048153359012081,MNAR,brms,146
propMissAct_0.18,phi,0.6016098024175173,0.05491001327744992,0.49325436375994997,0.6023847826631702,0.7066904979322901,MNAR,brms,146
propMissAct_0.18,sigma,0.8621440117943528,0.03984941694122869,0.7888236582117745,0.8603431628222596,0.9466312014517914,MNAR,brms,146
propMissAct_0.18,Intercept,0.2798643193601789,0.13001422519372113,0.024598635379069218,0.28045307798017505,0.5387243795207698,MNAR,brms,146
propMissAct_0.18,b_Intercept,0.3139165130746535,0.1323346656508718,0.05596096978001545,0.3139178309575915,0.573373186469063,MNAR,brms,146
propMissAct_0.18,b_light,1.0264035663278637,0.0569841823862346,0.9136181092873269,1.0273808352781286,1.137051530646372,MNAR,brms,146
propMissAct_0.18,b_discharge,0.4927200668047937,0.05615907706156989,0.3802005210883979,0.49249406982615146,0.6011188519411751,MNAR,brms,146
propMissAct_0.18,phi,0.602180712594028,0.05415933291932324,0.49370831096277557,0.6019666337391529,0.707357861540992,MNAR,brms,146
propMissAct_0.18,sigma,0.8623346519923784,0.04002706440066197,0.7876771403014577,0.8602971772570199,0.9451566316885366,MNAR,brms,146
propMissAct_0.18,Intercept,0.2792582321032353,0.132288833761499,0.021482677159464475,0.2789598673226811,0.5393028657413382,MNAR,brms,146
propMissAct_0.19,b_Intercept,0.30334012705335284,0.12930369731020652,0.04278539092671419,0.303597304321114,0.5558632855323492,MNAR,brms,146
propMissAct_0.19,b_light,1.002569409727633,0.05744225121036037,0.8909092724603203,1.002566498520879,1.114325530422689,MNAR,brms,146
propMissAct_0.19,b_discharge,0.4994666722552541,0.05579546037853853,0.3900615984129911,0.49967569346988583,0.6080961122807144,MNAR,brms,146
