missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.18,b_Intercept,-0.45079590058807073,0.18840449656153568,-0.8204476661272109,-0.45405916931803514,-0.07082021907288204,MNAR,brms,126
propMissAct_0.18,b_light,0.7533879002309999,0.06896886391567168,0.615649657892977,0.7540405392870357,0.8895043738967162,MNAR,brms,126
propMissAct_0.18,b_discharge,-0.008298759116984569,0.059428183022839,-0.12553745685294415,-0.00857684256452974,0.10872067680433335,MNAR,brms,126
propMissAct_0.18,phi,0.6765911220196016,0.05330766061834879,0.5676462491930472,0.6774638291197552,0.7769873344206365,MNAR,brms,126
propMissAct_0.18,sigma,1.0155430454912742,0.047115241459170995,0.9285993946170873,1.0134191269047532,1.1113833852812973,MNAR,brms,126
propMissAct_0.18,Intercept,-0.46078673304645124,0.1883897541922391,-0.8303825228004625,-0.4642091700269497,-0.08037975991129843,MNAR,brms,126
propMissAct_0.19,b_Intercept,-0.4593287397858452,0.17942000482413778,-0.8120143201424367,-0.45900159166110494,-0.09859785348787362,MNAR,brms,126
propMissAct_0.19,b_light,0.7264911349381414,0.07043339884648063,0.587828674002522,0.7278119725881578,0.8628450848908129,MNAR,brms,126
propMissAct_0.19,b_discharge,-0.015425426074985808,0.05966825944822621,-0.1313778047283877,-0.015696645636593384,0.10367772188012543,MNAR,brms,126
propMissAct_0.19,phi,0.6611357702560016,0.0537979914518721,0.5504937636956327,0.662339049433236,0.7632738046583598,MNAR,brms,126
propMissAct_0.19,sigma,1.0086824102852392,0.04676039802786923,0.9220967078644884,1.0065796547942112,1.1025568042479204,MNAR,brms,126
propMissAct_0.19,Intercept,-0.4690075283659229,0.17941037180194855,-0.8225000655010287,-0.46850842511966506,-0.10778352040130705,MNAR,brms,126
propMissAct_0.2,b_Intercept,-0.45346237271916734,0.1830708034228995,-0.8175407472430413,-0.4531271472423439,-0.0887730642591213,MNAR,brms,126
propMissAct_0.2,b_light,0.7386414501176265,0.07068100840534983,0.5994034501253115,0.739524757673067,0.8766657581364303,MNAR,brms,126
propMissAct_0.2,b_discharge,-2.3763141531694506e-4,0.059783549811028985,-0.11996273269947925,-2.9685971759235577e-5,0.1179813987603657,MNAR,brms,126
propMissAct_0.2,phi,0.6651445970345338,0.05439842083946358,0.554925510645492,0.6663250898867487,0.767948570771593,MNAR,brms,126
propMissAct_0.2,sigma,1.003333300665628,0.0472001190171793,0.9165993301089277,1.000811324041594,1.100870370467169,MNAR,brms,126
propMissAct_0.2,Intercept,-0.4632101487403445,0.1830586390538222,-0.8278856640534163,-0.46277805969720043,-0.09851437201174226,MNAR,brms,126
propMissAct_0.2,b_Intercept,-0.46503144813988445,0.1821278465493657,-0.816453201870959,-0.46777477816020235,-0.10283000927048552,MNAR,brms,126
propMissAct_0.2,b_light,0.7287313170914047,0.0712340397367028,0.5881263557150689,0.7292154343637982,0.8654492307261177,MNAR,brms,126
propMissAct_0.2,b_discharge,-0.003933036583226073,0.05925458847398724,-0.12182748152656231,-0.0032933941317339834,0.11353286686633042,MNAR,brms,126
propMissAct_0.2,phi,0.660900187622356,0.055794458892521125,0.545697522268692,0.66224498384766906,0.7651055324716357,MNAR,brms,126
propMissAct_0.2,sigma,0.9974263538604269,0.046806186428893073,0.9098794572183071,0.9965267376837745,1.097227674989784,MNAR,brms,126
propMissAct_0.2,Intercept,-0.4746706835419249,0.18211975835730815,-0.8258731417832677,-0.4774408776831516,-0.11263534549061446,MNAR,brms,126
propMissAct_0.22,b_Intercept,-0.47905652917465974,0.17306207063476645,-0.8223304282229064,-0.4803504628429004,-0.12735213544141832,MNAR,brms,126
propMissAct_0.22,b_light,0.7105659375920546,0.07216339037343017,0.5693167266735386,0.7111931253718586,0.8489687196251398,MNAR,brms,126
propMissAct_0.22,b_discharge,0.02659803411913567,0.061910405055325,-0.09330981179803804,0.02626118179033994,0.15069633052462333,MNAR,brms,126
