missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.25_autoCorr_0.24,b_Intercept,-0.38852071324093546,0.23189017378814186,-0.887628773834197,-0.3770976040496247,0.03794117572857935,MAR,brms,43
propMissAct_0.25_autoCorr_0.24,b_light,0.6538646307312372,0.22689762773762995,0.21424335978115258,0.6537600434113047,1.096757065816412,MAR,brms,43
propMissAct_0.25_autoCorr_0.24,b_Q,-0.8114592765973335,0.09701454949773532,-0.998166413378072,-0.8116872437483198,-0.617342757272319,MAR,brms,43
propMissAct_0.25_autoCorr_0.24,phi,0.8454730484748657,0.03605563382437149,0.7746366253374075,0.8457834915999305,0.9157063942966917,MAR,brms,43
propMissAct_0.25_autoCorr_0.24,sigma,0.5466517190275696,0.023363474238092465,0.5034734797651892,0.5453397731590477,0.5947372031996863,MAR,brms,43
propMissAct_0.25_autoCorr_0.24,Intercept,0.6068513988354519,0.20200550812730833,0.15763566854357328,0.6216279424160329,0.9604889104156918,MAR,brms,43
propMissAct_0.43_autoCorr_0.27,b_Intercept,-0.4356045970463877,0.277315922787466,-1.0520532261276545,-0.4156553202435188,0.044922237257968956,MAR,brms,43
propMissAct_0.43_autoCorr_0.27,b_light,0.4430574131843024,0.2351319188649864,-0.0027496344236969785,0.43950599656405287,0.9156675266400734,MAR,brms,43
propMissAct_0.43_autoCorr_0.27,b_Q,-0.9465061887165452,0.09527067789756322,-1.1333604999018392,-0.9466450436430565,-0.7637856926415406,MAR,brms,43
propMissAct_0.43_autoCorr_0.27,phi,0.8736516779742195,0.03397106830099668,0.8067762807875619,0.8737033440759958,0.9408783598697122,MAR,brms,43
propMissAct_0.43_autoCorr_0.27,sigma,0.4905686653675734,0.024153489212824716,0.44671018635590665,0.48991667491468294,0.539612862625409,MAR,brms,43
propMissAct_0.43_autoCorr_0.27,Intercept,0.5733847570230141,0.24619350026004067,-0.0019518988498514968,0.5994153154179993,0.9706731113305405,MAR,brms,43
propMissAct_0.63_autoCorr_0.23,b_Intercept,-0.3773429466298275,0.35594262045197567,-1.1730048546555696,-0.3457710106523581,0.23385923725700108,MAR,brms,43
propMissAct_0.63_autoCorr_0.23,b_light,0.7879276075347766,0.2738470724729127,0.26030502682529777,0.7836673579217712,1.3292406525859402,MAR,brms,43
propMissAct_0.63_autoCorr_0.23,b_Q,-0.49559339790821816,0.10661419261549136,-0.7040676170536879,-0.49749787617993724,-0.2840302493424172,MAR,brms,43
propMissAct_0.63_autoCorr_0.23,phi,0.9153615848701196,0.033357960316441,0.8458292149191202,0.9167586330320586,0.9759417981975562,MAR,brms,43
propMissAct_0.63_autoCorr_0.23,sigma,0.43248902695956776,0.02772308981038729,0.3823469535374636,0.4311114974751595,0.4905140757414333,MAR,brms,43
propMissAct_0.63_autoCorr_0.23,Intercept,0.4154125195982304,0.32472472327376695,-0.3564075168170842,0.46224127535999826,0.9222396142535476,MAR,brms,43
