"","site_name","date","GPP","GPP.lower","GPP.upper","GPP.Rhat","ER","ER.lower","ER.upper","K600","K600.lower","K600.upper","temp","Q","light","velocity","doy","year","site_year","GPP_temp"
"362910","nwis_05435943",2012-10-31,2.24256198261453,1.7671144526469,2.70847553570306,1.00070798838382,-5.07873490109814,-6.30146921071649,-3.89213194116056,10.2513289075868,7.88057932183502,12.8412618907419,10.1010416666667,0.25998405151875,135.316416666667,0.251424805124964,305,2012,"nwis_05435943_2012",2.24256198261453
"362911","nwis_05435943",2012-11-01,2.68532724865204,2.2017643795565,3.20009748244674,1.00597759419727,-5.55197137575159,-6.71983498513709,-4.47046704888204,10.8941162890578,8.58567695330635,13.2684000971679,11.009375,0.257594817553125,84.8890416666667,0.250637899452104,306,2012,"nwis_05435943_2012",2.68532724865204
"362912","nwis_05435943",2012-11-02,2.22791783668578,1.79290012863775,2.66278448802767,0.998622953716267,-4.39761625262892,-5.37809608221088,-3.36853438714894,8.22644347852767,6.09203897122816,10.302589426438,10.6052083333333,0.256001994909375,115.432708333333,0.250109124859472,307,2012,"nwis_05435943_2012",2.22791783668578
"362913","nwis_05435943",2012-11-03,2.41884205246884,1.97771221026034,2.85335971559916,1.00052368695493,-4.39647599778595,-5.33618039497696,-3.47147698412866,7.67620009231253,5.81095378224953,9.59510005062919,11.0802083333333,0.254586152559375,48.8351666666667,0.249638441965378,308,2012,"nwis_05435943_2012",2.41884205246884
"362914","nwis_05435943",2012-11-04,2.61323852906566,2.17836203538444,3.07333561676913,1.00311315656409,-4.66101221023519,-5.66798128645364,-3.6712406530538,9.36575041972313,7.24626990933904,11.4993620596557,10.8520833333333,0.255559544175,111.963625,0.249962243028185,309,2012,"nwis_05435943_2012",2.61323852906566
"362915","nwis_05435943",2012-11-05,2.48684867725119,2.0739842959013,2.90862904740015,1.0005818349573,-4.25594535371494,-5.119072398011,-3.38074002028657,8.81166834779829,6.95511494124853,10.830872950947,9.9125,0.255825014615625,111.392875,0.250050372126957,310,2012,"nwis_05435943_2012",2.48684867725119
"362916","nwis_05435943",2012-11-06,1.67134074496932,1.28962974709947,2.08308355694892,0.999130298517539,-4.27197739955995,-5.39542515044405,-3.17372820305083,8.1139050217064,5.65896088550485,10.5780340049906,9.971875,0.25909915005,36.953125,0.251126662111128,311,2012,"nwis_05435943_2012",1.67134074496932
"362917","nwis_05435943",2012-11-07,1.98450379666244,1.56534347191822,2.40160059019232,1.00162950929406,-4.3136230812451,-5.37099961381814,-3.23436067055324,7.80347628533445,5.5118089374939,9.94565691384528,11.278125,0.259541600784375,77.5831666666667,0.251284179509766,312,2012,"nwis_05435943_2012",1.98450379666244
"362918","nwis_05435943",2012-11-08,3.05610688527321,2.58478647533472,3.52045072963831,1.0032259289668,-4.73169176929543,-5.55818896744336,-3.83474083634237,8.93894783206569,7.22317381189628,10.6901110248526,11.575,0.262727246071875,104.73425,0.252326088154808,313,2012,"nwis_05435943_2012",3.05610688527321
"362919","nwis_05435943",2012-11-09,3.1195592628594,2.63810081590026,3.60253245408921,1.00201394572583,-4.96792562296196,-5.87155235529341,-4.05810641228445,8.51943942464392,6.76303253013518,10.3341613238178,11.8489583333333,0.26033801210625,59.0612083333333,0.251547315562865,314,2012,"nwis_05435943_2012",3.1195592628594
