missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.09_autoCorr_0.46,b_Intercept,-0.3912552525005004,0.1751942297633402,-0.7498386833706095,-0.388026581835439,-0.060493101888381806,MAR,brms,8
propMissAct_0.09_autoCorr_0.46,b_light,0.798618968349192,0.12698347787589379,0.5569221794125077,0.7963390996274904,1.0459702510033215,MAR,brms,8
propMissAct_0.09_autoCorr_0.46,b_Q,-0.6494115334925408,0.05745666052159991,-0.7605595941537786,-0.649787814582776,-0.5372436316215212,MAR,brms,8
propMissAct_0.09_autoCorr_0.46,phi,0.8791688617803238,0.02095519275767348,0.8377638655915646,0.8793716658319233,0.9197631134838733,MAR,brms,8
propMissAct_0.09_autoCorr_0.46,sigma,0.4955337488312416,0.01367249706655215,0.46933898309972594,0.495059732964253,0.5232766114608374,MAR,brms,8
propMissAct_0.09_autoCorr_0.46,Intercept,0.5886766591507503,0.15865863294560117,0.2594636148118664,0.5918718100996967,0.8879533693453662,MAR,brms,8
propMissAct_0.14_autoCorr_0.68,b_Intercept,-0.4360318208370571,0.18488486872988608,-0.8119121692739736,-0.4315093168280757,-0.08395362204732179,MAR,brms,8
propMissAct_0.14_autoCorr_0.68,b_light,0.7993544843380547,0.1220553584947727,0.5630095125897842,0.7997367227157641,1.0351000910059447,MAR,brms,8
propMissAct_0.14_autoCorr_0.68,b_Q,-0.6760056101233813,0.061020460095956824,-0.7941506835013658,-0.6763117453849246,-0.555589165089647,MAR,brms,8
propMissAct_0.14_autoCorr_0.68,phi,0.8894421565376902,0.019883577612945732,0.849690892684551,0.8896565960801454,0.9276563684373786,MAR,brms,8
propMissAct_0.14_autoCorr_0.68,sigma,0.4848292472699045,0.013988909284366781,0.45832782063076,0.4845207854175178,0.5132762188676279,MAR,brms,8
propMissAct_0.14_autoCorr_0.68,Intercept,0.5683176681693659,0.16740004957164736,0.22394785297599007,0.5756635983024436,0.874455365128285,MAR,brms,8
propMissAct_0.17_autoCorr_0.66,b_Intercept,-0.28848245832240266,0.14243487008198727,-0.5692952056655666,-0.2856557842807519,-0.01593713191806577,MAR,brms,8
propMissAct_0.17_autoCorr_0.66,b_light,0.8153668795574387,0.12500591674849368,0.5700022050117524,0.8149028074946982,1.058866875648658,MAR,brms,8
propMissAct_0.17_autoCorr_0.66,b_Q,-0.6583326457887799,0.05566267860762085,-0.7684566096609156,-0.657757193817361,-0.5501151439820197,MAR,brms,8
propMissAct_0.17_autoCorr_0.66,phi,0.8512651894049772,0.023247050134562443,0.8060458677002885,0.8509714459255535,0.8965963175182078,MAR,brms,8
propMissAct_0.17_autoCorr_0.66,sigma,0.47016153442709396,0.013898058046038721,0.4436378481475586,0.4699443930633729,0.4981723410896832,MAR,brms,8
propMissAct_0.17_autoCorr_0.66,Intercept,0.7077502648818458,0.12231950269611695,0.4546079413758763,0.71265524453265106,0.9340726592344671,MAR,brms,8
propMissAct_0.27_autoCorr_0.67,b_Intercept,-0.4067515888180814,0.18515490832959677,-0.7817016520515004,-0.40211172203150525,-0.060115754715574433,MAR,brms,8
propMissAct_0.27_autoCorr_0.67,b_light,0.8456250594414498,0.1529275349459174,0.5446108714470267,0.8459257563408933,1.1436282542251657,MAR,brms,8
propMissAct_0.27_autoCorr_0.67,b_Q,-0.6615605055523658,0.06774336327097304,-0.7972375269187632,-0.662071468680528,-0.5274987681610686,MAR,brms,8
propMissAct_0.27_autoCorr_0.67,phi,0.878029416892449,0.021500583444605953,0.8354472844130747,0.8778685105789256,0.9200718913815044,MAR,brms,8
propMissAct_0.27_autoCorr_0.67,sigma,0.5014287746815218,0.015704925100200683,0.4721344620758831,0.5009202895109885,0.5333348201926006,MAR,brms,8
propMissAct_0.27_autoCorr_0.67,Intercept,0.607271901154405,0.16140593959863175,0.2738199978382789,0.6123475903000841,0.9074656689941719,MAR,brms,8
propMissAct_0.3_autoCorr_0.66,b_Intercept,-0.3901700020334992,0.18730622736894484,-0.7705367385478693,-0.38696777149315664,-0.03667447070143997,MAR,brms,8
propMissAct_0.3_autoCorr_0.66,b_light,0.8288626395750914,0.1441038622215312,0.5482060470178947,0.8295683855166583,1.1120600300459922,MAR,brms,8
propMissAct_0.3_autoCorr_0.66,b_Q,-0.6122493507542314,0.07376313693240895,-0.7559600768911123,-0.612507740865365,-0.4659288056144028,MAR,brms,8
propMissAct_0.3_autoCorr_0.66,phi,0.88376092152639,0.021414959666140845,0.8406895085410931,0.8841409812812773,0.9252504254857644,MAR,brms,8
propMissAct_0.3_autoCorr_0.66,sigma,0.4944516917899554,0.015424317169798658,0.4650958047425507,0.49418027077342463,0.5253918214736796,MAR,brms,8
propMissAct_0.3_autoCorr_0.66,Intercept,0.5710100918324797,0.1634178652476724,0.2333038389945429,0.57784396782703,0.875277066107306,MAR,brms,8
propMissAct_0.32_autoCorr_0.71,b_Intercept,-0.5054418765914925,0.2100196201480143,-0.9574984643652739,-0.49608272321039787,-0.12525778596189055,MAR,brms,8
propMissAct_0.32_autoCorr_0.71,b_light,0.765362626748067,0.142670881390087,0.4885735229250918,0.7661180533222356,1.0387865520243276,MAR,brms,8
propMissAct_0.32_autoCorr_0.71,b_Q,-0.7111210996583496,0.06492818406657269,-0.8400840236327463,-0.7111719497960324,-0.585098783631725,MAR,brms,8
propMissAct_0.32_autoCorr_0.71,phi,0.9053764617765028,0.020265252504500467,0.865690568974041,0.9055320689455134,0.9439912479954189,MAR,brms,8
propMissAct_0.32_autoCorr_0.71,sigma,0.46183683891636884,0.0151497228524426,0.43332218421226815,0.4613207647132944,0.49235683557818455,MAR,brms,8
propMissAct_0.32_autoCorr_0.71,Intercept,0.5139659442746565,0.19261265582047932,0.10370277111442014,0.5254780200045777,0.8536100728983049,MAR,brms,8
propMissAct_0.41_autoCorr_0.71,b_Intercept,-0.26327997200556247,0.22458329918521153,-0.7362906210576292,-0.2498201861401519,0.1437216353503911,MAR,brms,8
propMissAct_0.41_autoCorr_0.71,b_light,0.6059774922568387,0.13240943091895427,0.3451299888611066,0.6051367824668602,0.8702539890848294,MAR,brms,8
propMissAct_0.41_autoCorr_0.71,b_Q,-0.5259418719826028,0.08167224242230105,-0.6908265078984868,-0.52550136245936,-0.36680071554375143,MAR,brms,8
propMissAct_0.41_autoCorr_0.71,phi,0.9162024738964953,0.01900855740910156,0.8780824812274504,0.9164278805080519,0.9527237612943795,MAR,brms,8
propMissAct_0.41_autoCorr_0.71,sigma,0.4398388687018285,0.016028013425599348,0.4099424931837746,0.4395285823260518,0.47209613721220167,MAR,brms,8
propMissAct_0.41_autoCorr_0.71,Intercept,0.5102881994714863,0.200923514848343,0.06955688389087039,0.5255363751640214,0.8684679918262332,MAR,brms,8
