"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
58,"propMissAct_0.2_autoCorr_0.24","ar1",0.408347663980013,0.0422106788788115,"MAR","dropNA_simple",58
58,"propMissAct_0.2_autoCorr_0.24","intercept",4.89730076677496,0.580553102973238,"MAR","dropNA_simple",58
58,"propMissAct_0.2_autoCorr_0.24","xreg1",1.68204689513085,0.168309091871433,"MAR","dropNA_simple",58
58,"propMissAct_0.2_autoCorr_0.24","xreg2",-1.52444655221494,0.163311917898401,"MAR","dropNA_simple",58
58,"propMissAct_0.2_autoCorr_0.24","sigma",0.543241120319708,NA,"MAR","dropNA_simple",58
58,"propMissAct_0.44_autoCorr_0.24","ar1",0.37248741368594,0.0519835270949443,"MAR","dropNA_simple",58
58,"propMissAct_0.44_autoCorr_0.24","intercept",4.60101980729342,0.639985316977834,"MAR","dropNA_simple",58
58,"propMissAct_0.44_autoCorr_0.24","xreg1",1.75906899162612,0.196070515644971,"MAR","dropNA_simple",58
58,"propMissAct_0.44_autoCorr_0.24","xreg2",-1.44139949645118,0.17955730418262,"MAR","dropNA_simple",58
58,"propMissAct_0.44_autoCorr_0.24","sigma",0.543067499702681,NA,"MAR","dropNA_simple",58
58,"propMissAct_0.6_autoCorr_0.27","ar1",0.359664847970105,0.0615367778270396,"MAR","dropNA_simple",58
58,"propMissAct_0.6_autoCorr_0.27","intercept",5.4790974423662,0.805614846638495,"MAR","dropNA_simple",58
58,"propMissAct_0.6_autoCorr_0.27","xreg1",1.69019793584606,0.221180083765337,"MAR","dropNA_simple",58
58,"propMissAct_0.6_autoCorr_0.27","xreg2",-1.68004288847176,0.22942091226055,"MAR","dropNA_simple",58
58,"propMissAct_0.6_autoCorr_0.27","sigma",0.553080521603288,NA,"MAR","dropNA_simple",58
58,"propMissAct_0.2_autoCorr_0.24","ar1",0.38963084896456,0.0445107580570655,"MAR","dropNA_complete",58
58,"propMissAct_0.2_autoCorr_0.24","intercept",4.76126086718453,0.615842039628929,"MAR","dropNA_complete",58
58,"propMissAct_0.2_autoCorr_0.24","xreg1",1.71864803115404,0.178753567018812,"MAR","dropNA_complete",58
58,"propMissAct_0.2_autoCorr_0.24","xreg2",-1.48473058162095,0.172619869777736,"MAR","dropNA_complete",58
58,"propMissAct_0.2_autoCorr_0.24","sigma",0.565242698652298,NA,"MAR","dropNA_complete",58
58,"propMissAct_0.44_autoCorr_0.24","ar1",0.34916030399387,0.062684018832971,"MAR","dropNA_complete",58
58,"propMissAct_0.44_autoCorr_0.24","intercept",4.21538894398297,0.813450972553426,"MAR","dropNA_complete",58
