"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
48,"propMissAct_0.23_autoCorr_0.77",-0.271216979748014,0.76449670981202,2013-12-31,-0.652720778025846,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.214172854332263,0.827481919814872,2014-01-01,-0.872731313808156,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.142926881440857,0.837812137112362,2014-01-02,-0.997448953547836,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.158733785413754,0.839571650283143,2014-01-03,-0.912356553248374,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.145951294564883,0.839873147844378,2014-01-04,-0.361659689863875,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.375731520587375,0.839924862906225,2014-01-05,-3.30224602916798,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.674790963283194,0.839933734996627,2014-01-06,-0.86609053874533,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.0813707560237954,0.839935257112957,2014-01-07,-0.998382953950892,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.477151097169268,0.83993551825209,2014-01-08,-0.601968992353489,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.0157993727346079,0.839935563053992,2014-01-09,-1.19126607859835,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.259395989436242,0.839935570740357,2014-01-10,NA,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.685972197446568,0.839935572059056,2014-01-11,-1.13473333794051,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.514260584229198,0.839935572285296,2014-01-12,-1.76754450934185,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.550970049596311,0.839935572324111,2014-01-13,-1.91196882145039,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.486623971232341,0.83993557233077,2014-01-14,-0.917062823440351,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.489655695865253,0.839935572331913,2014-01-15,-1.0014252217898,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.350265263368259,0.839935572332109,2014-01-16,-3.17494095492972,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.433228970391926,0.839935572332142,2014-01-17,-1.2905292292941,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.354093261650542,0.839935572332148,2014-01-18,-0.762845265347764,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.412531832606696,0.839935572332149,2014-01-19,-1.20169320016488,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.378774515758694,0.839935572332149,2014-01-20,-1.22414312793057,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.23511153373762,0.839935572332149,2014-01-21,-0.85549725940086,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.727576200579949,0.839935572332149,2014-01-22,-0.341929286950213,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.1814210395818,0.839935572332149,2014-01-23,-2.08749925690214,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.0346211293097742,0.839935572332149,2014-01-24,-1.08197550596616,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.143425498741393,0.839935572332149,2014-01-25,-1.65449132442466,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.30087444498551,0.839935572332149,2014-01-26,-1.4574538118164,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.0919318641638678,0.839935572332149,2014-01-27,NA,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.0981919784583125,0.839935572332149,2014-01-28,NA,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.214756279369225,0.839935572332149,2014-01-29,-0.955581139625831,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.0021314058774467,0.839935572332149,2014-01-30,-0.920195703683634,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",0.0841314037400994,0.839935572332149,2014-01-31,-0.672076111835849,"MAR","dropNA_simple",48
48,"propMissAct_0.23_autoCorr_0.77",-0.140014681432869,0.839935572332149,2014-02-01,-1.21054881980603,"MAR","dropNA_simple",48
